Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Emil Audero,it ITA,GK,26-060,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Augello,it ITA,DF,28-201,25,23,1984.0,22.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,1.6,2.1,57.0,77.0,93.0,0.09,0.09,0.18,0.09,0.18,0.02,0.07,0.1,0.02,0.1,Matches
Mehdi Léris,dz ALG,"DF,MF",24-300,23,20,1715.0,19.1,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,2.1,2.1,1.1,3.3,37.0,44.0,118.0,0.0,0.05,0.05,0.0,0.05,0.11,0.06,0.17,0.11,0.17,Matches
Filip Đuričić,rs SRB,"MF,FW",31-048,23,20,1559.0,17.3,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,1.7,1.7,1.7,3.4,30.0,60.0,61.0,0.17,0.0,0.17,0.17,0.17,0.1,0.1,0.19,0.1,0.19,Matches
Tomás Rincón,ve VEN,MF,35-065,23,19,1649.0,18.3,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.5,0.5,1.1,1.6,23.0,89.0,33.0,0.0,0.11,0.11,0.0,0.11,0.03,0.06,0.09,0.03,0.09,Matches
Omar Colley,gm GAM,DF,30-146,16,15,1384.0,15.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,0.0,1.2,3.0,33.0,2.0,0.07,0.0,0.07,0.07,0.07,0.08,0.0,0.08,0.08,0.08,Matches
Manolo Gabbiadini,it ITA,"FW,MF",31-113,23,15,1368.0,15.2,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,5.6,5.6,1.7,7.3,19.0,30.0,72.0,0.26,0.07,0.33,0.26,0.33,0.37,0.11,0.48,0.37,0.48,Matches
Bruno Amione,ar ARG,DF,21-075,15,15,1240.0,13.8,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,0.6,0.8,7.0,38.0,8.0,0.0,0.07,0.07,0.0,0.07,0.02,0.04,0.06,0.02,0.06,Matches
Bartosz Bereszyński,pl POL,DF,30-250,15,15,1198.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,20.0,44.0,40.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Francesco Caputo,it ITA,FW,35-225,15,13,1094.0,12.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9,1.9,0.5,2.4,6.0,11.0,76.0,0.08,0.0,0.08,0.08,0.08,0.15,0.04,0.19,0.15,0.19,Matches
Abdelhamid Sabiri,ma MAR,MF,26-111,16,12,1006.0,11.2,2.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,2.9,1.2,1.4,2.6,7.0,47.0,53.0,0.18,0.0,0.18,0.09,0.09,0.26,0.13,0.39,0.11,0.24,Matches
Bram Nuytinck,nl NED,DF,32-319,11,11,890.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Alex Ferrari,it ITA,DF,28-261,12,10,868.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.5,7.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Jeison Murillo,co COL,DF,30-296,13,10,820.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sam Lammers,nl NED,FW,25-323,9,9,700.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,1.0,2.0,12.0,10.0,42.0,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.26,0.14,0.26,Matches
Ronaldo Vieira,gw GNB,MF,24-243,16,8,815.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Harry Winks,eng ENG,MF,27-045,9,8,749.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,12.0,55.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches
Gonzalo Villar,es ESP,MF,24-361,15,8,696.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Valerio Verre,it ITA,MF,29-067,18,6,677.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,1.1,1.7,16.0,45.0,27.0,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.22,0.08,0.22,Matches
Mickaël Cuisance,fr FRA,MF,23-215,5,5,317.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,7.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.21,0.08,0.21,Matches
Alessandro Zanoli,it ITA,DF,22-167,10,4,521.0,5.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,19.0,14.0,26.0,0.0,0.35,0.35,0.0,0.35,0.01,0.12,0.13,0.01,0.13,Matches
