Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Emil Audero,it ITA,GK,26-060,25.0,617.0,919.0,67.1,19319.0,14234.0,91.0,91.0,100.0,246.0,248.0,99.2,279.0,572.0,48.8,0,0.0,0.1,0.0,0.0,16.0,0.0,0.0,0.0,Matches
Tommaso Augello,it ITA,DF,28-201,22.0,832.0,1166.0,71.4,14496.0,6240.0,382.0,434.0,88.0,359.0,489.0,73.4,76.0,154.0,49.4,2,1.6,2.2,0.4,24.0,55.0,31.0,21.0,77.0,Matches
Mehdi Léris,dz ALG,"DF,MF",24-300,19.1,432.0,655.0,66.0,6335.0,2206.0,257.0,308.0,83.4,125.0,203.0,61.6,31.0,67.0,46.3,1,1.1,1.1,-0.1,15.0,32.0,14.0,4.0,44.0,Matches
Filip Đuričić,rs SRB,"MF,FW",31-048,17.3,408.0,530.0,77.0,6751.0,1588.0,210.0,248.0,84.7,148.0,177.0,83.6,37.0,56.0,66.1,0,1.7,1.2,-1.7,29.0,37.0,18.0,4.0,60.0,Matches
Tomás Rincón,ve VEN,MF,35-065,18.3,667.0,822.0,81.1,11743.0,3406.0,306.0,347.0,88.2,266.0,314.0,84.7,77.0,125.0,61.6,2,1.1,1.3,0.9,18.0,92.0,17.0,4.0,89.0,Matches
Omar Colley,gm GAM,DF,30-146,15.4,615.0,714.0,86.1,12155.0,4062.0,165.0,186.0,88.7,380.0,412.0,92.2,58.0,96.0,60.4,0,0.0,0.1,0.0,0.0,38.0,1.0,0.0,33.0,Matches
Manolo Gabbiadini,it ITA,"FW,MF",31-113,15.2,246.0,379.0,64.9,3325.0,849.0,154.0,199.0,77.4,63.0,96.0,65.6,12.0,33.0,36.4,1,1.7,2.2,-0.7,11.0,20.0,14.0,1.0,30.0,Matches
Bruno Amione,ar ARG,DF,21-075,13.8,515.0,659.0,78.1,8677.0,3380.0,226.0,258.0,87.6,248.0,290.0,85.5,33.0,75.0,44.0,1,0.6,0.2,0.4,2.0,21.0,3.0,1.0,38.0,Matches
Bartosz Bereszyński,pl POL,DF,30-250,13.3,471.0,644.0,73.1,6989.0,3219.0,286.0,316.0,90.5,143.0,210.0,68.1,28.0,73.0,38.4,0,0.1,0.3,-0.1,3.0,32.0,10.0,3.0,44.0,Matches
Francesco Caputo,it ITA,FW,35-225,12.2,168.0,237.0,70.9,2130.0,315.0,96.0,130.0,73.8,43.0,60.0,71.7,8.0,10.0,80.0,0,0.5,0.6,-0.5,9.0,11.0,4.0,0.0,11.0,Matches
Abdelhamid Sabiri,ma MAR,MF,26-111,11.2,293.0,438.0,66.9,5196.0,1516.0,135.0,169.0,79.9,110.0,154.0,71.4,37.0,82.0,45.1,0,1.4,1.2,-1.4,14.0,41.0,12.0,0.0,47.0,Matches
Bram Nuytinck,nl NED,DF,32-319,9.9,309.0,364.0,84.9,6122.0,2044.0,82.0,97.0,84.5,193.0,205.0,94.1,31.0,53.0,58.5,0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,14.0,Matches
Alex Ferrari,it ITA,DF,28-261,9.6,384.0,456.0,84.2,7605.0,2387.0,114.0,126.0,90.5,220.0,242.0,90.9,41.0,67.0,61.2,0,0.4,0.6,-0.4,3.0,17.0,1.0,0.0,25.0,Matches
