Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
18,Hellas Verona,14,4,2,8,15,22,-7,14,1.0,16.2,18.6,-2.4,-0.17,12,0,5,7,6,16,-10,5,0.42,9.6,14.1,-4.5,-0.37
19,Cremonese,13,1,3,9,7,22,-15,6,0.46,12.1,24.2,-12.1,-0.93,14,0,7,7,15,27,-12,7,0.5,15.5,23.3,-7.8,-0.55
20,Sampdoria,13,0,4,9,3,18,-15,4,0.31,10.4,18.9,-8.5,-0.65,13,2,2,9,10,25,-15,8,0.62,11.8,21.7,-9.8,-0.76
