Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Emil Audero,it ITA,GK,26-078,25.0,39,5,0,4,2,32.3,0.21,-4.7,-0.19,159,441,36.1,714,104,45.8,39.1,200,57.0,44.2,356,24,6.7,23,0.92,13.9,Matches
Martin Turk,si SVN,GK,19-228,2.0,5,0,0,3,0,3.5,0.32,-1.5,-0.75,15,42,35.7,46,4,47.8,37.3,22,90.9,57.1,37,0,0.0,0,0.0,11.5,Matches
Nicola Ravaglia,it ITA,GK,34-115,1.0,3,1,0,0,0,2.9,0.23,-0.1,-0.08,9,17,52.9,18,3,38.9,32.9,11,90.9,57.8,18,0,0.0,0,0.0,17.0,Matches
Squad Total,,,28.5,28.0,47,6,0,7,2,38.7,0.22,-6.3,-0.22,183,500,36.6,778,111,45.8,38.9,233,61.8,46.1,411,24,5.8,23,0.82,13.9,
Opponent Total,,,27.6,28.0,16,1,0,2,0,19.3,0.2,3.3,0.12,121,343,35.3,788,133,34.9,34.1,178,38.2,38.5,367,18,4.9,22,0.79,14.4,
