18,Hellas Verona,26,4,7,15,21,38,-17,19,0.73,25.9,32.7,-6.9,-0.26,W L L D D,"11,124",Darko Lazović - 3,Lorenzo Montipò,Unnamed: 19
19,Cremonese,27,1,10,16,22,49,-27,13,0.48,27.6,47.5,-19.9,-0.74,D W L L D,8828,"Daniel Ciofani, David Okereke... - 5",Marco Carnesecchi,
20,Sampdoria,26,2,6,18,13,43,-30,12,0.46,22.2,40.5,-18.3,-0.71,D L L D L,14900,Manolo Gabbiadini - 4,Emil Audero,
