Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Lorenzo Malagrida,it ITA,"DF,MF",19-161,3,49.0,16.0,2.0,0.5,0,,0,3,16.0,12,0.33,0.0,1.0,-1.0,-1.84,-0.82,0.4,1.5,-1.1,-2.04,-1.39,Matches
Emirhan İlkhan,tr TUR,MF,18-306,2,48.0,24.0,2.0,0.5,0,,0,2,24.0,3,1.5,1.0,2.0,-1.0,-1.87,-0.85,0.5,1.1,-0.6,-1.12,-0.44,Matches
Manuel De Luca,it ITA,"FW,MF",24-260,2,44.0,22.0,1.8,0.5,0,,0,2,22.0,2,0.5,0.0,1.0,-1.0,-2.05,-1.03,0.6,0.8,-0.2,-0.37,0.32,Matches
Andrea Conti,it ITA,DF,29-032,1,23.0,23.0,0.9,0.3,0,,0,1,23.0,7,0.0,0.0,1.0,-1.0,-3.91,-2.9,0.0,0.2,-0.2,-0.71,-0.03,Matches
Nikita Contini Baranovsky,it ITA,GK,26-317,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Mihailo Ivanović,rs SRB,FW,18-125,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Maxime Leverbe,fr FRA,DF,26-047,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Marios Oikonomou,gr GRE,DF,30-179,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Nicola Ravaglia,it ITA,GK,34-112,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
Telasco Segovia,ve VEN,MF,20-001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Elia Tantalocchi,it ITA,GK,18-277,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Simone Trimboli,it ITA,MF,20-349,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
Lorenzo Villa,it ITA,DF,19-251,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,28.5,27,2430.0,90.0,100.0,27.0,297,79.0,172,124,25.0,177,0.56,16.0,44.0,-28.0,-1.04,,23.4,41.9,-18.5,-0.68,,
Opponent Total,,,27.5,27,2430.0,90.0,100.0,27.0,297,79.0,172,124,25.0,220,2.22,44.0,16.0,28.0,1.04,,41.9,23.4,18.5,0.68,,
