Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Benjamin Leroy,fr FRA,GK,33-346,24,2078.0,87.0,85.5,23.1,24,87.0,23,0,,0,0.75,16.0,42.0,-26.0,-1.13,-0.61,26.0,32.9,-6.9,-0.3,-0.61,Matches
Mounaim El Idrissy,fr FRA,FW,24-037,24,1859.0,77.0,76.5,20.7,22,80.0,11,2,47.0,1,0.88,18.0,28.0,-10.0,-0.48,2.35,26.7,23.9,2.8,0.14,1.47,Matches
Vincent Marchetti,fr FRA,MF,25-258,23,1835.0,80.0,75.5,20.4,22,82.0,13,1,21.0,0,0.91,17.0,30.0,-13.0,-0.64,1.63,26.8,25.8,1.0,0.05,1.06,Matches
Mohamed Youssouf,km COM,DF,34-358,22,1836.0,83.0,75.6,20.4,20,89.0,19,2,24.0,4,0.64,14.0,40.0,-26.0,-1.27,-0.97,21.4,29.2,-7.8,-0.38,-0.71,Matches
Oumar Gonzalez,cm CMR,DF,25-022,21,1768.0,84.0,72.8,19.6,20,88.0,17,1,12.0,2,0.71,13.0,39.0,-26.0,-1.32,-1.05,21.9,27.7,-5.9,-0.3,-0.32,Matches
Cyrille Bayala,bf BFA,MF,26-299,26,1590.0,61.0,65.4,17.7,20,73.0,5,6,22.0,0,0.77,7.0,34.0,-27.0,-1.53,-1.42,16.5,24.1,-7.5,-0.43,-0.62,Matches
Ismael Diallo,ci CIV,DF,26-049,21,1706.0,81.0,70.2,19.0,19,87.0,15,2,24.0,1,0.95,17.0,33.0,-16.0,-0.84,0.65,24.7,25.2,-0.5,-0.03,0.62,Matches
Cédric Avinel,gp GLP,DF,36-189,18,1462.0,81.0,60.2,16.2,16,88.0,15,2,26.0,6,0.78,10.0,28.0,-18.0,-1.11,-0.18,16.9,21.0,-4.1,-0.25,-0.11,Matches
Mathieu Coutadeur,fr FRA,MF,36-364,17,1252.0,74.0,51.5,13.9,14,87.0,9,3,10.0,2,1.0,13.0,19.0,-6.0,-0.43,1.25,18.2,17.7,0.5,0.04,0.51,Matches
Youcef Belaïli,dz ALG,"MF,FW",31-005,15,1030.0,69.0,42.4,11.4,13,76.0,2,2,21.0,0,0.93,12.0,22.0,-10.0,-0.87,0.28,16.2,15.8,0.4,0.03,0.42,Matches
Riad Nouri,fr FRA,MF,37-285,23,1258.0,55.0,51.8,14.0,12,77.0,2,11,30.0,3,0.91,15.0,29.0,-14.0,-1.0,0.07,17.8,20.9,-3.1,-0.22,-0.03,Matches
Clément Vidal,fr FRA,"DF,MF",22-274,17,1091.0,64.0,44.9,12.1,12,86.0,8,5,11.0,7,0.71,9.0,27.0,-18.0,-1.48,-0.81,14.3,18.0,-3.8,-0.31,-0.18,Matches
Mickaël Alphonse,gp GLP,DF,33-250,20,1041.0,52.0,42.8,11.6,11,85.0,8,9,12.0,6,0.9,6.0,18.0,-12.0,-1.04,0.0,10.6,15.5,-4.9,-0.42,-0.37,Matches
Romain Hamouma,fr FRA,"FW,MF",35-355,15,852.0,57.0,35.1,9.5,11,70.0,1,4,21.0,1,0.67,11.0,20.0,-9.0,-0.95,0.13,16.0,13.2,2.8,0.29,0.77,Matches
Thomas Mangani,fr FRA,MF,35-324,18,895.0,50.0,36.8,9.9,9,84.0,4,9,15.0,3,0.83,6.0,24.0,-18.0,-1.81,-1.22,10.8,15.6,-4.8,-0.48,-0.43,Matches
Bevic Moussiti-Oko,cg CGO,FW,28-050,17,698.0,41.0,28.7,7.8,7,67.0,0,10,23.0,1,0.53,4.0,11.0,-7.0,-0.9,0.19,8.3,11.2,-2.9,-0.38,-0.23,Matches
Youssouf Koné,ml MLI,DF,27-257,7,520.0,74.0,21.4,5.8,7,74.0,3,0,,4,1.14,8.0,8.0,0.0,0.0,1.32,8.7,6.9,1.9,0.32,0.68,Matches
Mickaël Barreto,fr FRA,MF,32-060,11,625.0,57.0,25.7,6.9,6,82.0,3,5,27.0,2,0.73,3.0,11.0,-8.0,-1.15,-0.15,4.4,7.8,-3.4,-0.49,-0.37,Matches
Fernand Mayembo,cg CGO,DF,27-069,8,541.0,68.0,22.3,6.0,6,81.0,4,2,27.0,4,0.5,4.0,12.0,-8.0,-1.33,-0.38,6.2,10.5,-4.3,-0.72,-0.65,Matches
Kevin Spadanuda,ch SUI,"MF,FW",26-062,13,503.0,39.0,20.7,5.6,6,58.0,1,7,22.0,5,0.38,2.0,8.0,-6.0,-1.07,-0.05,4.4,6.6,-2.2,-0.39,-0.23,Matches
Yoann Touzghar,tn TUN,FW,36-111,8,390.0,49.0,16.0,4.3,5,68.0,0,3,17.0,0,1.13,1.0,4.0,-3.0,-0.69,0.41,3.8,4.7,-0.9,-0.2,0.01,Matches
Florian Chabrolle,fr FRA,MF,24-346,6,321.0,54.0,13.2,3.6,3,90.0,3,3,17.0,7,0.5,3.0,12.0,-9.0,-2.52,-1.71,1.8,5.6,-3.8,-1.07,-0.99,Matches
Yanis Cimignani,fr FRA,"MF,DF",21-056,8,279.0,35.0,11.5,3.1,3,68.0,1,5,15.0,4,0.63,3.0,2.0,1.0,0.32,1.54,4.3,2.5,1.8,0.58,0.89,Matches
François-Joseph Sollacaro,fr FRA,GK,28-363,3,270.0,90.0,11.1,3.0,3,90.0,3,0,,22,0.75,3.0,7.0,-4.0,-1.33,-0.33,4.6,3.3,1.3,0.42,0.71,Matches
Kouamé Botué,bf BFA,"FW,MF",20-224,8,229.0,29.0,9.4,2.5,2,59.0,0,6,19.0,5,0.38,1.0,5.0,-4.0,-1.57,-0.59,3.0,5.1,-2.1,-0.81,-0.66,Matches
Qazim Laçi,al ALB,MF,27-059,9,212.0,24.0,8.7,2.4,2,80.0,1,7,8.0,3,0.56,1.0,4.0,-3.0,-1.27,-0.26,2.6,3.9,-1.2,-0.53,-0.35,Matches
Moussa Soumano,fr FRA,"FW,MF",17-253,5,136.0,27.0,5.6,1.5,1,61.0,0,4,19.0,4,0.6,2.0,4.0,-2.0,-1.32,-0.3,1.5,2.3,-0.9,-0.56,-0.38,Matches
Moussa Djitte,sn SEN,FW,23-166,5,117.0,23.0,4.8,1.3,1,53.0,0,4,16.0,1,0.6,0.0,2.0,-2.0,-1.54,-0.53,0.4,1.9,-1.5,-1.17,-1.01,Matches
Ghjuvanni Quilichini,fr FRA,GK,20-199,1,82.0,82.0,3.4,0.9,0,,0,1,82.0,3,3.0,1.0,0.0,1.0,1.1,2.21,0.5,0.5,0.0,-0.05,0.17,Matches
Paolo Lebas,pt POR,MF,19-333,1,55.0,55.0,2.3,0.6,0,,0,1,55.0,6,0.0,0.0,1.0,-1.0,-1.64,-0.61,0.1,0.3,-0.2,-0.34,-0.14,Matches
Ruan Levine,br BRA,MF,24-059,2,23.0,12.0,0.9,0.3,0,,0,2,12.0,5,0.0,0.0,1.0,-1.0,-3.91,-2.9,0.3,0.5,-0.3,-0.97,-0.76,Matches
Mehdi Puch Herrantz,fr FRA,MF,19-058,2,23.0,12.0,0.9,0.3,0,,0,2,12.0,0,0.0,0.0,1.0,-1.0,-3.91,-2.9,0.3,0.5,-0.3,-1.01,-0.81,Matches
Anthony Khelifa,fr FRA,DF,17-180,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,3,0.0,0.0,1.0,-1.0,-10.0,-9.0,0.1,0.1,0.0,-0.47,-0.26,Matches
Gaëtan Courtet,fr FRA,FW,34-025,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
