Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Benjamin Leroy,fr FRA,GK,33-364,25.1,4,0.16,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mounaim El Idrissy,fr FRA,FW,24-055,22.4,39,1.74,22,1,0,1,14,1,2,0.09,1,0,0,0,1,0,Matches
Vincent Marchetti,fr FRA,MF,25-276,20.4,41,2.01,33,0,2,3,3,0,8,0.39,7,0,0,0,1,0,Matches
Mohamed Youssouf,km COM,DF,35-011,21.3,29,1.36,25,0,1,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Oumar Gonzalez,cm CMR,DF,25-040,20.6,3,0.15,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cyrille Bayala,bf BFA,MF,26-317,18.2,38,2.08,25,1,3,1,4,4,2,0.11,1,0,0,0,0,1,Matches
Ismael Diallo,ci CIV,DF,26-067,19.1,13,0.68,10,2,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Cédric Avinel,gp GLP,DF,36-207,16.4,3,0.18,1,1,0,1,0,0,1,0.06,0,0,0,1,0,0,Matches
Mathieu Coutadeur,fr FRA,MF,37-017,15.9,22,1.38,20,1,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Clément Vidal,fr FRA,"DF,MF",22-292,14.1,6,0.42,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Youcef Belaïli,dz ALG,"MF,FW",31-023,12.1,46,3.8,23,9,4,4,6,0,10,0.83,5,0,2,1,2,0,Matches
Riad Nouri,fr FRA,MF,37-303,15.1,39,2.58,22,11,0,4,2,0,1,0.07,1,0,0,0,0,0,Matches
Mickaël Alphonse,gp GLP,DF,33-268,13.4,17,1.27,13,1,1,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Romain Hamouma,fr FRA,"FW,MF",36-008,9.5,31,3.27,16,6,2,3,4,0,5,0.53,3,0,0,1,1,0,Matches
Thomas Mangani,fr FRA,MF,35-342,10.0,36,3.58,14,20,0,1,1,0,1,0.1,1,0,0,0,0,0,Matches
Mickaël Barreto,fr FRA,MF,32-078,8.9,22,2.46,16,6,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
Youssouf Koné,ml MLI,DF,27-275,6.5,4,0.62,2,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Bevic Moussiti-Oko,cg CGO,FW,28-068,7.8,18,2.32,9,0,2,3,4,0,0,0.0,0,0,0,0,0,0,Matches
Fernand Mayembo,cg CGO,DF,27-087,7.4,4,0.54,2,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Kevin Spadanuda,ch SUI,"MF,FW",26-080,6.7,9,1.34,6,0,0,1,1,1,1,0.15,0,0,0,0,0,1,Matches
Yoann Touzghar,tn TUN,FW,36-129,4.6,1,0.22,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Florian Chabrolle,fr FRA,MF,24-364,3.6,1,0.28,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yanis Cimignani,fr FRA,"MF,DF",21-074,3.1,8,2.58,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
François-Joseph Sollacaro,fr FRA,GK,29-016,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Moussa Soumano,fr FRA,"FW,MF",17-271,3.0,6,2.0,4,0,1,0,1,0,1,0.33,0,0,1,0,0,0,Matches
Kouamé Botué,bf BFA,"FW,MF",20-242,2.5,8,3.16,4,0,0,1,3,0,1,0.39,0,0,0,1,0,0,Matches
Qazim Laçi,al ALB,MF,27-077,2.4,10,4.25,4,4,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Moussa Djitte,sn SEN,FW,23-184,1.5,2,1.31,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ghjuvanni Quilichini,fr FRA,GK,20-217,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Paolo Lebas,pt POR,MF,19-351,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ruan Levine,br BRA,"MF,FW",24-077,0.3,3,10.8,0,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Mehdi Puch Herrantz,fr FRA,MF,19-076,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Anthony Khelifa,fr FRA,DF,17-198,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,30.0,29.0,464,16.0,296,63,18,30,48,9,35,1.21,21,0,3,4,5,2,
Opponent Total,,,26.7,29.0,519,17.9,379,47,27,29,33,4,87,3.0,62,6,5,9,5,0,
