Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Birama Touré,ml MLI,MF,30-304,29,29,2593.0,28.8,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.6,0.8,0.1,0.9,9.0,113.0,23.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.03,0.03,Matches
Jubal,br BRA,DF,29-220,28,26,2407.0,26.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.5,1.5,0.4,1.9,6.0,59.0,0.0,0.07,0.04,0.11,0.07,0.11,0.06,0.01,0.07,0.06,0.07,Matches
Gideon Mensah,gh GHA,DF,24-262,20,20,1722.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,1.0,1.1,42.0,83.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06,Matches
Benoît Costil,fr FRA,GK,35-277,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rayan Raveloson,mg MAD,"DF,MF",26-080,25,18,1641.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9,1.9,0.5,2.4,28.0,64.0,42.0,0.05,0.0,0.05,0.05,0.05,0.11,0.03,0.13,0.11,0.13,Matches
Hamza Sakhi,ma MAR,MF,26-303,23,18,1589.0,17.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.7,1.7,3.0,4.7,41.0,130.0,71.0,0.06,0.11,0.17,0.06,0.17,0.1,0.17,0.27,0.1,0.27,Matches
Mathias Autret,fr FRA,"MF,FW",32-036,20,16,1259.0,14.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.3,1.5,2.0,3.5,19.0,72.0,56.0,0.14,0.14,0.29,0.07,0.21,0.16,0.14,0.3,0.11,0.25,Matches
Julian Jeanvier,gn GUI,DF,31-006,16,15,1308.0,14.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.2,1.2,0.0,1.2,4.0,22.0,5.0,0.07,0.0,0.07,0.07,0.07,0.08,0.0,0.08,0.08,0.08,Matches
Nuno da Costa,cv CPV,"FW,MF",32-055,24,14,1369.0,15.2,3.0,3.0,6.0,3.0,0.0,0.0,5.0,1.0,3.0,3.0,2.5,5.5,19.0,23.0,89.0,0.2,0.2,0.39,0.2,0.39,0.2,0.16,0.36,0.2,0.36,Matches
Lassine Sinayoko,ml MLI,"MF,FW",23-119,26,14,1294.0,14.4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.4,2.4,1.8,4.1,42.0,60.0,128.0,0.0,0.14,0.14,0.0,0.14,0.16,0.12,0.29,0.16,0.29,Matches
Gauthier Hein,fr FRA,"MF,FW",26-242,26,14,1203.0,13.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.9,2.9,2.1,5.0,41.0,49.0,93.0,0.15,0.0,0.15,0.15,0.15,0.22,0.16,0.38,0.22,0.38,Matches
M'Baye Niang,sn SEN,FW,28-108,23,14,1193.0,13.3,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.4,0.3,2.7,15.0,25.0,70.0,0.3,0.0,0.3,0.15,0.15,0.3,0.02,0.33,0.18,0.21,Matches
Gaëtan Perrin,fr FRA,"MF,FW",26-303,28,12,1144.0,12.7,3.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,2.7,1.9,1.7,3.6,42.0,56.0,68.0,0.24,0.08,0.31,0.16,0.24,0.21,0.14,0.35,0.15,0.28,Matches
Akim Zedadka,dz ALG,DF,27-311,12,12,1009.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.7,1.1,16.0,32.0,43.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.1,0.03,0.1,Matches
Souleymane Touré,fr FRA,DF,20-009,12,11,976.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8,0.8,0.2,1.0,9.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Matches
Ionuț Radu,ro ROU,GK,25-313,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paul Joly,fr FRA,DF,22-303,10,10,867.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.5,19.0,41.0,48.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05,Matches
Han-Noah Massengo,fr FRA,MF,21-273,9,8,707.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.5,1.0,15.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,Matches
Matthis Abline,fr FRA,FW,20-009,11,8,645.0,7.2,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,2.8,1.3,0.4,1.7,11.0,7.0,36.0,0.28,0.14,0.42,0.14,0.28,0.4,0.06,0.46,0.18,0.24,Matches
Quentin Bernard,fr FRA,DF,33-273,7,7,630.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,4.0,27.0,14.0,0.0,0.14,0.14,0.0,0.14,0.0,0.08,0.08,0.0,0.08,Matches
Youssouf M'Changama,km COM,MF,32-220,21,6,649.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.1,15.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.16,0.04,0.16,Matches
Alexandre Coeff,fr FRA,DF,31-045,7,6,586.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,3.0,26.0,9.0,0.0,0.15,0.15,0.0,0.15,0.01,0.05,0.06,0.01,0.06,Matches
Siriki Dembélé,ci CIV,MF,26-211,7,4,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.8,9.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.26,0.05,0.26,Matches
Gaëtan Charbonnier,fr FRA,"FW,MF",34-100,6,3,254.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.7,2.0,11.0,18.0,0.35,0.0,0.35,0.35,0.35,0.21,0.05,0.26,0.21,0.26,Matches
Brayann Pereira,fr FRA,DF,19-320,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dénys Bain,fr FRA,DF,29-278,2,1,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kenji-Van Boto,mg MAD,DF,27-030,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Kays Ruiz,ma MAR,MF,20-223,1,1,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rémy Dugimont,fr FRA,"FW,MF",36-279,10,0,108.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,2.0,8.0,12.0,0.0,0.83,0.83,0.0,0.83,0.1,0.23,0.33,0.1,0.33,Matches
Ousmane Camara,gn GUI,"FW,MF",21-154,3,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.83,1.01,0.19,1.01,Matches
Ousoumane Camara,fr FRA,MF,24-108,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kévin Danois,fr FRA,FW,18-282,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Théo De Percin,mq MTQ,GK,22-063,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Donovan Léon,gf GUF,GK,30-154,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.2,29,319,2610.0,29.0,22.0,15.0,37.0,17.0,5.0,7.0,43.0,6.0,30.7,25.2,20.4,45.7,422.0,1008.0,995.0,0.76,0.52,1.28,0.59,1.1,1.06,0.7,1.76,0.87,1.57,
Opponent Total,,,26.8,29,319,2610.0,29.0,50.0,36.0,86.0,47.0,3.0,5.0,38.0,3.0,43.0,38.9,31.6,70.5,496.0,1354.0,1339.0,1.72,1.24,2.97,1.62,2.86,1.48,1.09,2.57,1.34,2.43,
