Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
Koen Casteels,be BEL,GK,30-267,25,25,2250,25.0,32,1.28,103,71,72.8,10,8,7,10,40.0,6,4,1,1,20.0,Matches
Squad Total,,,25.5,25,25,2250,25.0,32,1.28,103,71,72.8,10,8,7,10,40.0,6,4,1,1,20.0,
Opponent Total,,,27.2,25,25,2250,25.0,44,1.76,106,64,62.3,7,8,10,6,24.0,5,4,0,1,0.0,
