Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Koen Casteels,be BEL,GK,30-267,25.0,0,0,0,0,1,0,0,1,0,0,0,0,41,2,1,66.7,Matches
Mickey van de Ven,nl NED,DF,21-334,25.0,4,0,0,16,17,1,10,20,22,1,2,0,139,28,31,47.5,Matches
Maximilian Arnold,de GER,MF,28-296,23.2,5,0,0,25,51,0,121,18,22,0,0,0,179,24,22,52.2,Matches
Ridle Baku,de GER,"DF,FW",24-345,22.4,4,0,0,22,27,3,58,18,14,0,0,0,127,16,24,40.0,Matches
Paulo Otávio,br BRA,DF,28-116,20.1,7,0,0,22,34,0,56,29,39,0,0,1,92,27,34,44.3,Matches
Yannick Gerhardt,de GER,MF,29-006,15.7,2,0,0,15,17,1,11,6,13,0,1,0,62,18,32,36.0,Matches
Sebastiaan Bornauw,be BEL,DF,23-362,14.9,6,0,0,18,3,0,2,23,10,0,0,0,77,37,25,59.7,Matches
Jakub Kamiński,pl POL,"FW,MF",20-287,14.7,0,0,0,7,7,2,24,4,14,0,0,0,64,8,15,34.8,Matches
Patrick Wimmer,at AUT,"FW,MF",21-293,12.7,4,0,0,28,17,4,42,13,19,1,0,0,67,17,21,44.7,Matches
Maxence Lacroix,fr FRA,DF,22-347,14.5,0,0,0,13,7,0,1,22,11,0,1,0,69,39,22,63.9,Matches
Mattias Svanberg,se SWE,MF,24-073,14.3,4,0,0,20,23,4,24,15,8,0,0,0,66,17,28,37.8,Matches
Omar Marmoush,eg EGY,FW,24-040,13.1,2,0,0,22,27,7,19,6,10,0,0,0,67,35,36,49.3,Matches
Felix Nmecha,de GER,MF,22-160,12.4,3,0,0,20,25,1,6,15,13,1,0,0,71,33,20,62.3,Matches
Lukas Nmecha,de GER,FW,24-095,10.0,3,0,0,6,27,8,2,3,3,0,0,0,19,17,19,47.2,Matches
Jonas Wind,dk DEN,FW,24-040,7.7,0,0,0,7,14,0,1,1,1,0,0,0,27,42,34,55.3,Matches
Josuha Guilavogui,fr FRA,"MF,DF",32-181,7.0,2,0,0,22,6,2,2,11,7,0,1,0,43,27,22,55.1,Matches
Kilian Fischer,de GER,DF,22-158,4.2,1,0,0,6,4,0,6,5,4,1,0,0,19,1,4,20.0,Matches
Luca Waldschmidt,de GER,FW,26-304,3.9,0,0,0,11,2,1,1,2,2,0,1,0,14,1,3,25.0,Matches
Josip Brekalo,hr CRO,"MF,FW",24-269,3.0,0,0,0,2,3,1,13,2,1,0,0,0,14,0,2,0.0,Matches
Bartol Franjić,hr CRO,MF,23-064,2.5,0,0,0,1,1,0,1,5,2,0,0,0,12,5,3,62.5,Matches
Max Kruse,de GER,"MF,FW",35-000,3.0,0,0,0,3,3,0,6,0,1,0,0,0,9,6,1,85.7,Matches
Kevin Paredes,us USA,"FW,MF",19-316,4.0,1,0,0,3,10,2,9,4,7,0,0,0,25,3,4,42.9,Matches
Maximilian Philipp,de GER,FW,29-018,1.3,0,0,0,0,7,1,7,0,1,0,0,0,3,1,2,33.3,Matches
Jérôme Roussillon,fr FRA,"MF,DF",30-072,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0,Matches
Lukáš Ambros,cz CZE,MF,18-287,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
Aster Vranckx,be BEL,MF,20-166,0.1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches
Squad Total,,,25.5,25.0,48,0,0,290,335,38,422,223,224,4,6,1,1312,405,406,49.9,
Opponent Total,,,27.2,25.0,57,1,1,352,277,67,462,226,235,3,5,2,1390,406,405,50.1,
