Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Josuha Guilavogui,fr FRA,"MF,DF",32-181,15,630.0,42.0,28.0,7.0,5,81.0,4,10,23.0,8,1.27,7.0,10.0,-3.0,-0.43,-1.26,7.2,11.0,-3.8,-0.55,-0.68,Matches
Kilian Fischer,de GER,DF,22-158,6,375.0,63.0,16.7,4.2,4,88.0,2,2,13.0,13,2.67,6.0,2.0,4.0,0.96,0.58,3.9,4.3,-0.4,-0.11,-0.05,Matches
Luca Waldschmidt,de GER,FW,26-304,11,351.0,32.0,15.6,3.9,4,61.0,0,7,16.0,10,1.18,7.0,6.0,1.0,0.26,-0.26,4.7,6.9,-2.2,-0.55,-0.58,Matches
Josip Brekalo,hr CRO,"MF,FW",24-269,6,271.0,45.0,12.0,3.0,3,74.0,0,3,17.0,6,1.17,2.0,5.0,-3.0,-1.0,-1.68,2.1,4.5,-2.4,-0.79,-0.83,Matches
Bartol Franjić,hr CRO,MF,23-064,5,227.0,45.0,10.1,2.5,3,71.0,0,2,7.0,7,1.8,3.0,5.0,-2.0,-0.79,-1.42,2.4,4.0,-1.6,-0.63,-0.63,Matches
Max Kruse,de GER,"MF,FW",35-000,5,272.0,54.0,12.1,3.0,2,90.0,2,3,31.0,0,0.4,3.0,6.0,-3.0,-0.99,-1.68,2.8,7.4,-4.6,-1.52,-1.66,Matches
Kevin Paredes,us USA,"FW,MF",19-316,16,361.0,23.0,16.0,4.0,1,72.0,0,15,19.0,1,1.38,11.0,3.0,8.0,1.99,1.8,7.7,5.6,2.1,0.52,0.69,Matches
Maximilian Philipp,de GER,FW,29-018,3,116.0,39.0,5.2,1.3,1,58.0,0,2,29.0,4,1.33,0.0,1.0,-1.0,-0.78,-1.32,1.2,2.3,-1.1,-0.85,-0.83,Matches
Jérôme Roussillon,fr FRA,"MF,DF",30-072,4,22.0,6.0,1.0,0.2,0,,0,4,6.0,1,2.5,1.0,0.0,1.0,4.09,3.65,0.5,0.4,0.0,0.12,0.18,Matches
Lukáš Ambros,cz CZE,MF,18-287,1,17.0,17.0,0.8,0.2,0,,0,1,17.0,3,0.0,0.0,2.0,-2.0,-10.59,-11.15,0.0,1.0,-1.0,-5.36,-5.34,Matches
Aster Vranckx,be BEL,MF,20-166,1,8.0,8.0,0.4,0.1,0,,0,1,8.0,1,0.0,0.0,0.0,0.0,0.0,-0.48,0.1,0.1,0.0,-0.24,-0.18,Matches
Bartosz Bialek,pl POL,FW,21-128,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Nicolas Cozza,fr FRA,DF,24-070,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Niklas Klinger,de GER,GK,27-157,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Dženan Pejčinović,de GER,DF,18-032,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Pavao Pervan,at AUT,GK,35-126,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
Philipp Schulze,de GER,GK,20-049,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,25.5,25,2250.0,90.0,100.0,25.0,275,81.0,159,116,21.0,109,1.52,44.0,32.0,12.0,0.48,,33.4,34.9,-1.5,-0.06,,
Opponent Total,,,27.2,25,2250.0,90.0,100.0,25.0,275,81.0,159,116,21.0,113,1.16,32.0,44.0,-12.0,-0.48,,34.9,33.4,1.5,0.06,,
