Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Kevin Paredes,us USA,"FW,MF",19-316,16,1,361.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,1.2,1.3,14.0,18.0,23.0,0.25,0.5,0.75,0.25,0.75,0.04,0.29,0.33,0.04,0.33,Matches
Maximilian Philipp,de GER,FW,29-018,3,1,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches
Jérôme Roussillon,fr FRA,"MF,DF",30-072,4,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Lukáš Ambros,cz CZE,MF,18-287,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aster Vranckx,be BEL,MF,20-166,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bartosz Bialek,pl POL,FW,21-128,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nicolas Cozza,fr FRA,DF,24-070,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Niklas Klinger,de GER,GK,27-157,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dženan Pejčinović,de GER,DF,18-032,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pavao Pervan,at AUT,GK,35-126,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Philipp Schulze,de GER,GK,20-049,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.5,25,275,2250.0,25.0,42.0,33.0,75.0,38.0,4.0,5.0,48.0,0.0,33.4,29.5,25.3,54.8,303.0,909.0,898.0,1.68,1.32,3.0,1.52,2.84,1.34,1.01,2.35,1.18,2.19,
Opponent Total,,,27.2,25,275,2250.0,25.0,31.0,21.0,52.0,27.0,4.0,6.0,57.0,1.0,34.9,30.2,23.4,53.7,347.0,882.0,879.0,1.24,0.84,2.08,1.08,1.92,1.4,0.94,2.33,1.21,2.15,
