Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Mohamed Bouchouari,be BEL,DF,22-124,16.3,612,884,69.2,9431,3371,336,400,84.0,219,319,68.7,35,113,31.0,1,2.2,2.8,-1.2,11,32,18,6,52,Matches
Julius Dirksen,nl NED,DF,20-045,11.0,534,688,77.6,9388,2954,230,269,85.5,241,297,81.1,51,95,53.7,0,0.8,0.8,-0.8,7,41,6,4,33,Matches
Lorenzo Burnet,nl NED,DF,32-067,9.8,378,486,77.8,5835,2119,211,236,89.4,133,163,81.6,24,56,42.9,0,0.3,0.6,-0.3,3,21,8,5,34,Matches
Ahmed El Messaoudi,ma MAR,"MF,FW",27-228,9.9,333,400,83.3,4898,1417,184,211,87.2,114,131,87.0,16,22,72.7,0,0.4,0.8,-0.4,9,32,9,1,40,Matches
Eric Oelschlägel,de GER,GK,27-180,9.0,259,370,70.0,6790,4664,48,48,100.0,133,134,99.3,78,188,41.5,0,0.0,0.0,0.0,0,4,0,0,1,Matches
Mike te Wierik,nl NED,DF,30-284,5.8,270,335,80.6,4900,1690,87,100,87.0,159,181,87.8,19,43,44.2,0,0.1,0.4,-0.1,2,24,4,0,24,Matches
Jeff Hardeveld,nl NED,DF,28-020,3.9,171,224,76.3,3289,1443,76,84,90.5,68,82,82.9,25,51,49.0,0,0.3,0.8,-0.3,2,12,6,4,14,Matches
Jeremy Antonisse,cw CUW,"FW,MF",20-355,3.4,89,111,80.2,1271,286,48,55,87.3,33,38,86.8,3,10,30.0,0,0.3,0.3,-0.3,4,6,5,3,8,Matches
Jasin Assehnoun,fi FIN,"FW,DF",24-083,6.4,195,258,75.6,2784,557,126,144,87.5,42,57,73.7,16,32,50.0,0,0.7,1.0,-0.7,10,7,6,3,8,Matches
Dennis Vos,nl NED,DF,21-111,3.0,210,244,86.1,3447,1193,103,110,93.6,95,107,88.8,9,21,42.9,0,0.1,0.2,-0.1,2,13,2,1,20,Matches
Michaël Heylen,be BEL,"DF,MF",29-075,2.7,121,170,71.2,2517,1037,41,53,77.4,58,72,80.6,20,41,48.8,0,0.3,0.0,-0.3,2,17,0,0,12,Matches
Danny Hoesen,nl NED,FW,32-063,1.2,7,11,63.6,91,3,6,7,85.7,0,0,,1,4,25.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
Maikel Kieftenbeld,nl NED,MF,32-266,1.0,36,46,78.3,592,146,22,23,95.7,12,16,75.0,2,3,66.7,0,0.0,0.0,0.0,0,5,0,0,4,Matches
Fernando Pacheco Rivas,pe PER,"FW,MF",23-266,0.9,25,34,73.5,387,123,16,17,94.1,6,7,85.7,3,4,75.0,0,0.3,0.6,-0.3,3,0,4,2,3,Matches
Ben Scholte,nl NED,"MF,DF",21-221,0.8,9,20,45.0,137,72,4,6,66.7,5,5,100.0,0,6,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Oussama Darfalou,dz ALG,FW,29-172,0.6,7,10,70.0,59,15,7,9,77.8,0,0,,0,0,,0,0.1,0.1,-0.1,1,0,1,0,1,Matches
Azzeddine Toufiqui,fr FRA,"MF,FW",23-328,0.4,8,15,53.3,82,34,7,7,100.0,1,5,20.0,0,2,0.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches
Metehan Güçlü,tr TUR,FW,23-351,0.1,2,2,100.0,14,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.4,26.0,10414,13377,77.9,185145,65596,4698,5348,87.8,4283,5073,84.4,1122,2214,50.7,13,20.3,28.3,-7.3,202,840,169,45,929,
Opponent Total,,,25.4,26.0,9870,12822,77.0,182628,65838,4135,4854,85.2,4215,4966,84.9,1221,2224,54.9,34,28.0,29.6,6.0,271,797,216,74,1022,
