Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Keziah Veendorp,nl NED,"DF,MF",26-030,25.3,0,6,2,33.3,0.24,0.08,0.0,0.0,26.6,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Mark Diemers,nl NED,"MF,FW",29-159,23.5,1,55,16,29.1,2.34,0.68,0.02,0.06,24.2,8,0,0,3.1,3.1,0.06,-2.1,-2.1,Matches
Miguel Araujo,pe PER,DF,28-146,22.7,1,12,2,16.7,0.53,0.09,0.08,0.5,12.6,0,0,0,1.8,1.8,0.15,-0.8,-0.8,Matches
Richairo Živković,nl NED,FW,26-195,19.7,3,36,13,36.1,1.83,0.66,0.08,0.23,12.7,0,0,0,5.7,5.7,0.16,-2.7,-2.7,Matches
Lucas Bernadou,fr FRA,MF,22-176,19.6,2,10,3,30.0,0.51,0.15,0.2,0.67,20.7,0,0,0,0.5,0.5,0.05,1.5,1.5,Matches
Ole Romeny,nl NED,"FW,MF",22-272,20.5,7,33,16,48.5,1.61,0.78,0.21,0.44,14.6,0,0,0,4.6,4.6,0.14,2.4,2.4,Matches
Jeroen Veldmate,nl NED,DF,34-131,18.6,2,8,1,12.5,0.43,0.05,0.13,1.0,21.1,4,1,1,1.3,0.5,0.06,0.7,0.5,Matches
Mickey van der Hart,nl NED,GK,28-279,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jari Vlak,nl NED,MF,24-216,16.8,1,16,9,56.3,0.95,0.54,0.06,0.11,23.8,0,0,0,0.8,0.8,0.05,0.2,0.2,Matches
Rui Mendes,de GER,"FW,MF",23-129,15.7,1,18,4,22.2,1.15,0.26,0.06,0.25,17.0,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
Mohamed Bouchouari,be BEL,DF,22-124,16.3,1,25,7,28.0,1.53,0.43,0.04,0.14,24.3,0,0,0,1.0,1.0,0.04,0.0,0.0,Matches
Julius Dirksen,nl NED,DF,20-045,11.0,0,8,2,25.0,0.73,0.18,0.0,0.0,18.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Lorenzo Burnet,nl NED,DF,32-067,9.8,0,3,1,33.3,0.31,0.1,0.0,0.0,22.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Ahmed El Messaoudi,ma MAR,"MF,FW",27-228,9.9,1,21,8,38.1,2.12,0.81,0.05,0.13,15.7,0,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
Eric Oelschlägel,de GER,GK,27-180,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mike te Wierik,nl NED,DF,30-284,5.8,0,3,0,0.0,0.52,0.0,0.0,,13.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Jeff Hardeveld,nl NED,DF,28-020,3.9,0,3,1,33.3,0.76,0.25,0.0,0.0,12.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Jeremy Antonisse,cw CUW,"FW,MF",20-355,3.4,0,10,4,40.0,2.91,1.17,0.0,0.0,17.8,0,0,0,1.5,1.5,0.15,-1.5,-1.5,Matches
Jasin Assehnoun,fi FIN,"FW,DF",24-083,6.4,1,13,4,30.8,2.04,0.63,0.08,0.25,18.1,0,0,0,1.4,1.4,0.1,-0.4,-0.4,Matches
Dennis Vos,nl NED,DF,21-111,3.0,0,1,0,0.0,0.33,0.0,0.0,,8.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Michaël Heylen,be BEL,"DF,MF",29-075,2.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Danny Hoesen,nl NED,FW,32-063,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maikel Kieftenbeld,nl NED,MF,32-266,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fernando Pacheco Rivas,pe PER,"FW,MF",23-266,0.9,0,2,1,50.0,2.14,1.07,0.0,0.0,18.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Ben Scholte,nl NED,"MF,DF",21-221,0.8,0,2,1,50.0,2.4,1.2,0.0,0.0,16.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Oussama Darfalou,dz ALG,FW,29-172,0.6,0,5,1,20.0,8.82,1.76,0.0,0.0,12.4,0,0,0,0.6,0.6,0.13,-0.6,-0.6,Matches
Azzeddine Toufiqui,fr FRA,"MF,FW",23-328,0.4,0,1,0,0.0,2.57,0.0,0.0,,10.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Metehan Güçlü,tr TUR,FW,23-351,0.1,0,1,0,0.0,10.0,0.0,0.0,,4.0,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Squad Total,,,26.4,26.0,21,292,96,32.9,11.23,3.69,0.07,0.21,18.6,13,1,1,27.7,26.9,0.09,-6.7,-6.9,
Opponent Total,,,25.4,26.0,44,354,113,31.9,13.62,4.35,0.12,0.38,17.5,10,1,1,35.5,34.7,0.1,8.5,8.3,
