Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Keziah Veendorp,nl NED,"DF,MF",26-030,26,26,2279.0,25.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.1,1.5,23.0,134.0,43.0,0.0,0.08,0.08,0.0,0.08,0.01,0.05,0.06,0.01,0.06,Matches
Mark Diemers,nl NED,"MF,FW",29-159,25,24,2116.0,23.5,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,3.1,3.1,4.5,7.6,69.0,131.0,113.0,0.04,0.17,0.21,0.04,0.21,0.13,0.19,0.32,0.13,0.32,Matches
Miguel Araujo,pe PER,DF,28-146,23,23,2040.0,22.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.8,1.8,0.1,1.9,19.0,94.0,7.0,0.04,0.0,0.04,0.04,0.04,0.08,0.01,0.08,0.08,0.08,Matches
Richairo Živković,nl NED,FW,26-195,24,22,1772.0,19.7,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,5.7,5.7,0.6,6.3,19.0,13.0,89.0,0.15,0.0,0.15,0.15,0.15,0.29,0.03,0.32,0.29,0.32,Matches
Lucas Bernadou,fr FRA,MF,22-176,25,22,1766.0,19.6,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.5,0.5,1.6,2.1,28.0,92.0,41.0,0.1,0.15,0.25,0.1,0.25,0.03,0.08,0.11,0.03,0.11,Matches
Ole Romeny,nl NED,"FW,MF",22-272,25,21,1841.0,20.5,7.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,4.6,4.6,1.3,5.9,56.0,34.0,133.0,0.34,0.0,0.34,0.34,0.34,0.22,0.07,0.29,0.22,0.29,Matches
Jeroen Veldmate,nl NED,DF,34-131,21,21,1671.0,18.6,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.3,0.5,0.5,1.0,7.0,76.0,1.0,0.11,0.0,0.11,0.05,0.05,0.07,0.03,0.1,0.03,0.05,Matches
Mickey van der Hart,nl NED,GK,28-279,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jari Vlak,nl NED,MF,24-216,26,17,1509.0,16.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.5,1.2,15.0,67.0,32.0,0.06,0.0,0.06,0.06,0.06,0.05,0.03,0.07,0.05,0.07,Matches
Rui Mendes,de GER,"FW,MF",23-129,18,16,1410.0,15.7,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,4.3,5.8,45.0,32.0,89.0,0.06,0.19,0.26,0.06,0.26,0.1,0.28,0.37,0.1,0.37,Matches
