Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Illan Meslier,fr FRA,GK,23-035,29.0,557,892,62.4,13938,9013,129,133,97.0,288,293,98.3,136,457,29.8,0,0.0,0.0,0.0,0,11,1,0,0,Matches
Robin Koch,de GER,DF,26-263,27.3,983,1268,77.5,19053,8632,315,372,84.7,547,635,86.1,109,218,50.0,0,0.1,0.3,-0.1,1,92,5,0,81,Matches
Brenden Aaronson,us USA,"MF,FW",22-166,23.2,527,707,74.5,6629,1916,309,379,81.5,133,175,76.0,19,51,37.3,2,3.9,2.3,-1.9,40,40,14,3,74,Matches
Jack Harrison,eng ENG,"FW,MF",26-137,22.3,549,867,63.3,8025,3087,328,401,81.8,148,243,60.9,42,123,34.1,6,3.5,3.4,2.5,41,42,35,13,77,Matches
Tyler Adams,us USA,MF,24-051,24.0,1108,1343,82.5,16592,5061,607,686,88.5,390,460,84.8,63,107,58.9,0,1.4,1.0,-1.4,24,110,13,0,136,Matches
Marc Roca,es ESP,MF,26-131,20.0,803,1045,76.8,13196,5250,414,479,86.4,295,362,81.5,67,145,46.2,2,2.1,1.7,-0.1,25,132,13,1,139,Matches
Pascal Struijk,nl NED,DF,23-238,20.7,940,1177,79.9,13938,6128,525,596,88.1,345,422,81.8,43,87,49.4,1,2.3,1.1,-1.3,13,83,12,3,109,Matches
Rodrigo,es ESP,"FW,MF",32-031,15.4,295,422,69.9,4416,813,156,200,78.0,89,127,70.1,26,45,57.8,1,1.5,0.8,-0.5,14,20,13,2,34,Matches
Luke Ayling,eng ENG,DF,31-224,15.8,562,798,70.4,9179,4660,310,358,86.6,194,266,72.9,48,110,43.6,1,1.5,1.7,-0.5,8,49,13,6,56,Matches
Rasmus Nissen,dk DEN,DF,25-269,14.4,510,739,69.0,8252,3554,251,309,81.2,219,302,72.5,29,81,35.8,1,1.0,0.8,0.0,8,41,14,2,55,Matches
Liam Cooper,sct SCO,DF,31-219,12.5,487,617,78.9,8916,3443,191,218,87.6,249,297,83.8,39,85,45.9,0,0.5,0.2,-0.5,4,29,0,0,26,Matches
