Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Illan Meslier,fr FRA,GK,23-031,28,2520.0,90.0,100.0,28.0,28,90.0,28,0,,0,0.93,36.0,48.0,-12.0,-0.43,,34.7,45.7,-10.9,-0.39,,Matches
Robin Koch,de GER,DF,26-259,27,2365.0,88.0,93.8,26.3,27,88.0,24,0,,0,0.96,35.0,46.0,-11.0,-0.42,0.16,32.6,44.8,-12.2,-0.46,-1.19,Matches
Tyler Adams,us USA,MF,24-047,24,2156.0,90.0,85.6,24.0,24,90.0,23,0,,0,0.96,28.0,36.0,-8.0,-0.33,0.66,30.2,33.0,-2.9,-0.12,1.87,Matches
Brenden Aaronson,us USA,"MF,FW",22-162,27,2012.0,75.0,79.8,22.4,24,81.0,8,3,25.0,1,0.96,29.0,44.0,-15.0,-0.67,-1.2,28.0,39.9,-12.0,-0.54,-0.72,Matches
Jack Harrison,eng ENG,"FW,MF",26-133,26,1917.0,74.0,76.1,21.3,24,78.0,7,2,27.0,1,1.0,25.0,30.0,-5.0,-0.23,0.81,25.6,33.0,-7.4,-0.35,0.17,Matches
Marc Roca,es ESP,MF,26-127,24,1711.0,71.0,67.9,19.0,22,76.0,6,2,25.0,1,1.04,26.0,38.0,-12.0,-0.63,-0.63,22.8,34.0,-11.2,-0.59,-0.62,Matches
Pascal Struijk,nl NED,DF,23-234,22,1777.0,81.0,70.5,19.7,21,84.0,17,1,10.0,2,1.0,27.0,36.0,-9.0,-0.46,-0.09,25.9,32.9,-7.0,-0.35,0.12,Matches
Rodrigo,es ESP,"FW,MF",32-027,21,1371.0,65.0,54.4,15.2,17,74.0,5,4,30.0,0,1.05,21.0,26.0,-5.0,-0.33,0.22,19.2,24.4,-5.2,-0.34,0.1,Matches
Luke Ayling,eng ENG,DF,31-220,21,1334.0,64.0,52.9,14.8,14,89.0,13,7,14.0,2,0.86,17.0,26.0,-9.0,-0.61,-0.38,17.3,26.3,-9.1,-0.61,-0.47,Matches
Rasmus Nissen,dk DEN,DF,25-265,17,1298.0,76.0,51.5,14.4,14,86.0,10,3,32.0,10,1.12,21.0,28.0,-7.0,-0.49,-0.12,18.4,24.4,-6.0,-0.42,-0.06,Matches
Liam Cooper,sct SCO,DF,31-215,14,1123.0,80.0,44.6,12.5,12,88.0,11,2,31.0,3,0.64,16.0,23.0,-7.0,-0.56,-0.24,16.4,19.8,-3.4,-0.27,0.21,Matches
Degnand Gnonto,it ITA,"FW,MF",19-148,16,1064.0,67.0,42.2,11.8,12,79.0,6,4,28.0,3,1.06,15.0,15.0,0.0,0.0,0.74,13.5,17.6,-4.1,-0.35,0.07,Matches
Patrick Bamford,eng ENG,FW,29-209,20,962.0,48.0,38.2,10.7,11,66.0,1,9,26.0,0,0.9,14.0,15.0,-1.0,-0.09,0.54,13.5,15.2,-1.6,-0.15,0.38,Matches
Crysencio Summerville,nl NED,FW,21-154,21,1091.0,52.0,43.3,12.1,10,80.0,5,11,27.0,5,0.95,16.0,27.0,-11.0,-0.91,-0.84,15.4,21.6,-6.1,-0.5,-0.2,Matches
Maximilian Wöber,at AUT,DF,25-057,10,790.0,79.0,31.3,8.8,9,85.0,8,1,25.0,0,0.9,10.0,10.0,0.0,0.0,0.62,9.2,12.5,-3.3,-0.38,0.02,Matches
Luis Sinisterra,co COL,FW,23-289,14,602.0,43.0,23.9,6.7,9,58.0,0,5,16.0,1,0.64,4.0,13.0,-9.0,-1.35,-1.2,8.4,9.2,-0.8,-0.12,0.36,Matches
Junior Firpo,es ESP,DF,26-223,12,829.0,69.0,32.9,9.2,8,88.0,6,4,32.0,9,0.75,8.0,16.0,-8.0,-0.87,-0.66,8.9,16.9,-8.0,-0.87,-0.71,Matches
Diego Llorente,es ESP,DF,29-229,8,649.0,81.0,25.8,7.2,7,90.0,7,1,19.0,11,1.0,11.0,12.0,-1.0,-0.14,0.39,10.9,10.4,0.5,0.07,0.62,Matches
Weston McKennie,us USA,MF,24-217,9,606.0,67.0,24.0,6.7,6,87.0,3,3,28.0,0,0.89,9.0,9.0,0.0,0.0,0.56,6.2,9.2,-3.1,-0.46,-0.09,Matches
Sam Greenwood,eng ENG,"MF,FW",21-066,15,339.0,23.0,13.5,3.8,2,83.0,1,13,13.0,12,0.8,8.0,9.0,-1.0,-0.27,0.19,6.3,8.3,-2.0,-0.54,-0.17,Matches
Daniel James,wls WAL,FW,25-143,4,198.0,50.0,7.9,2.2,2,64.0,0,2,36.0,0,1.25,5.0,2.0,3.0,1.36,1.95,3.9,4.1,-0.2,-0.1,0.31,Matches
Adam Forshaw,eng ENG,MF,31-176,5,159.0,32.0,6.3,1.8,2,55.0,0,3,17.0,2,1.0,1.0,3.0,-2.0,-1.13,-0.75,1.7,5.0,-3.3,-1.86,-1.57,Matches
Joe Gelhardt,eng ENG,FW,20-333,15,212.0,14.0,8.4,2.4,1,58.0,0,14,11.0,2,0.8,6.0,3.0,3.0,1.27,1.86,3.7,2.7,1.0,0.43,0.9,Matches
Georginio Rutter,fr FRA,"FW,MF",20-347,8,205.0,26.0,8.1,2.3,1,67.0,0,7,20.0,2,0.63,2.0,5.0,-3.0,-1.32,-0.97,1.9,3.5,-1.6,-0.71,-0.35,Matches
Cody Drameh,eng ENG,DF,21-115,1,69.0,69.0,2.7,0.8,1,69.0,0,0,,5,0.0,1.0,3.0,-2.0,-2.61,-2.24,0.5,1.3,-0.8,-1.05,-0.68,Matches
Mateusz Klich,pl POL,"MF,FW",32-293,14,280.0,20.0,11.1,3.1,0,,0,14,20.0,2,0.79,5.0,5.0,0.0,0.0,0.48,6.3,4.5,1.8,0.57,1.08,Matches
Mateo Joseph,eng ENG,"FW,MF",19-165,3,26.0,9.0,1.0,0.3,0,,0,3,9.0,5,0.33,0.0,0.0,0.0,0.0,0.43,0.6,0.3,0.4,1.23,1.63,Matches
Darko Gyabi,eng ENG,FW,19-043,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,11,0.0,0.0,0.0,0.0,0.0,0.43,0.1,0.3,-0.2,-2.3,-1.92,Matches
Jeremiah Chilokoa-Mullen,sct SCO,DF,18-289,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Leo Fuhr Hjelde,no NOR,DF,19-219,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Archie Gray,eng ENG,MF,17-021,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Kristoffer Klaesson,no NOR,GK,22-126,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Diogo Monteiro,pt POR,DF,18-064,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Sonny Perkins,eng ENG,FW,19-051,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Joel Robles,es ESP,GK,32-289,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
Squad Total,,,25.7,28,2520.0,90.0,100.0,28.0,308,82.0,189,119,21.0,133,0.93,36.0,48.0,-12.0,-0.43,,34.7,45.7,-10.9,-0.39,,
Opponent Total,,,27.3,28,2520.0,90.0,100.0,28.0,308,82.0,189,119,21.0,151,1.79,48.0,36.0,12.0,0.43,,45.7,34.7,10.9,0.39,,
