Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Illan Meslier,fr FRA,GK,23-031,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robin Koch,de GER,DF,26-259,27,27,2365.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.1,0.8,9.0,76.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Tyler Adams,us USA,MF,24-047,24,24,2156.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.1,0.1,1.4,1.5,19.0,136.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Brenden Aaronson,us USA,"MF,FW",22-162,27,24,2012.0,22.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,3.2,3.2,3.9,7.1,39.0,73.0,123.0,0.04,0.09,0.13,0.04,0.13,0.14,0.17,0.32,0.14,0.32,Matches
Jack Harrison,eng ENG,"FW,MF",26-133,26,24,1917.0,21.3,3.0,6.0,9.0,3.0,0.0,0.0,2.0,0.0,3.4,3.4,3.4,6.8,75.0,76.0,179.0,0.14,0.28,0.42,0.14,0.42,0.16,0.16,0.32,0.16,0.32,Matches
Marc Roca,es ESP,MF,26-127,24,22,1711.0,19.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,1.6,2.7,17.0,129.0,18.0,0.05,0.11,0.16,0.05,0.16,0.06,0.09,0.14,0.06,0.14,Matches
Pascal Struijk,nl NED,DF,23-234,22,21,1777.0,19.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.2,1.2,2.3,3.6,22.0,103.0,45.0,0.1,0.05,0.15,0.1,0.15,0.06,0.12,0.18,0.06,0.18,Matches
Rodrigo,es ESP,"FW,MF",32-027,21,17,1371.0,15.2,11.0,1.0,12.0,10.0,1.0,1.0,3.0,0.0,6.9,6.1,1.5,7.5,33.0,32.0,113.0,0.72,0.07,0.79,0.66,0.72,0.45,0.1,0.55,0.4,0.5,Matches
Luke Ayling,eng ENG,DF,31-220,21,14,1334.0,14.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.9,1.9,1.5,3.3,16.0,50.0,53.0,0.07,0.07,0.13,0.07,0.13,0.13,0.1,0.22,0.13,0.22,Matches
Rasmus Nissen,dk DEN,DF,25-265,17,14,1298.0,14.4,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.7,0.7,1.0,1.7,13.0,55.0,62.0,0.14,0.07,0.21,0.14,0.21,0.05,0.07,0.12,0.05,0.12,Matches
