Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Jordi Masip,es ESP,GK,34-093,16.9,23,3,0,0,0,28.7,0.28,5.7,0.34,75,227,33.0,470,83,31.3,34.1,151,53.0,42.6,255,9,3.5,8,0.47,13.3,Matches
Sergio Asenjo,es ESP,GK,33-282,10.0,21,1,1,0,0,16.8,0.31,-4.2,-0.42,58,162,35.8,260,46,38.8,35.8,92,66.3,51.2,166,5,3.0,17,1.7,16.1,Matches
Álvaro Aceves,es ESP,GK,19-254,0.1,0,0,0,0,0,0.1,0.04,0.1,0.9,1,2,50.0,7,3,28.6,25.7,1,0.0,24.0,1,0,0.0,2,13.85,33.0,Matches
Squad Total,,,28.5,27.0,44,4,1,0,0,45.6,0.29,1.6,0.06,134,391,34.3,737,132,33.9,34.6,244,57.8,45.7,422,14,3.3,27,1.0,15.1,
Opponent Total,,,28.1,27.0,20,1,0,2,0,20.5,0.19,0.5,0.02,151,383,39.4,644,112,38.5,35.5,220,61.4,47.4,366,13,3.6,40,1.48,18.0,
