Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Javi Sánchez,es ESP,DF,26-005,22,21,1775.0,19.7,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.6,0.6,0.1,0.7,17.0,56.0,4.0,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches
Óscar Plano,es ESP,"FW,MF",32-036,26,19,1739.0,19.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.4,2.4,1.4,3.9,25.0,60.0,83.0,0.05,0.05,0.1,0.05,0.1,0.13,0.07,0.2,0.13,0.2,Matches
Kike Pérez,es ESP,MF,26-033,24,19,1607.0,17.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.6,1.6,1.2,2.8,40.0,104.0,52.0,0.0,0.11,0.11,0.0,0.11,0.09,0.07,0.16,0.09,0.16,Matches
Jordi Masip,es ESP,GK,34-075,17,17,1517.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joaquín Fernández,es ESP,DF,26-292,19,16,1511.0,16.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,0.6,6.0,31.0,1.0,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.03,0.03,0.03,Matches
Gonzalo Plata,ec ECU,"FW,MF",22-138,22,15,1414.0,15.7,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,1.6,3.7,60.0,27.0,135.0,0.0,0.25,0.25,0.0,0.25,0.14,0.1,0.24,0.14,0.24,Matches
Monchu,es ESP,MF,23-187,22,15,1296.0,14.4,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,1.5,2.5,11.0,63.0,19.0,0.07,0.07,0.14,0.07,0.14,0.07,0.11,0.17,0.07,0.17,Matches
Roque Mesa,es ESP,MF,33-285,20,15,1237.0,13.7,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,1.1,1.1,0.9,2.0,23.0,91.0,21.0,0.15,0.07,0.22,0.15,0.22,0.08,0.07,0.14,0.08,0.14,Matches
Álvaro Aguado,es ESP,MF,26-322,24,13,1298.0,14.4,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,1.5,2.1,19.0,94.0,30.0,0.07,0.14,0.21,0.07,0.21,0.04,0.1,0.15,0.04,0.15,Matches
Lucas Olaza,uy URU,DF,28-241,18,13,1222.0,13.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.9,1.1,11.0,51.0,82.0,0.0,0.07,0.07,0.0,0.07,0.01,0.07,0.08,0.01,0.08,Matches
Iván Sánchez,es ESP,"MF,FW",30-177,21,13,1034.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,1.4,2.1,48.0,54.0,48.0,0.09,0.0,0.09,0.09,0.09,0.07,0.12,0.19,0.07,0.19,Matches
Sergio León,es ESP,FW,34-072,22,12,1047.0,11.6,5.0,1.0,6.0,4.0,1.0,2.0,0.0,1.0,3.3,1.8,0.8,2.6,15.0,15.0,59.0,0.43,0.09,0.52,0.34,0.43,0.29,0.07,0.36,0.15,0.22,Matches
Sergio Escudero,es ESP,DF,33-198,14,12,954.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.5,1.2,10.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,Matches
