Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Paul Bernardoni,fr FRA,GK,25-350,20.0,48,5,1,6,2,39.2,0.33,-6.8,-0.34,64,190,33.7,360,92,34.4,32.4,138,47.8,39.3,261,17,6.5,14,0.7,11.4,Matches
Yahia Fofana,fr FRA,GK,22-225,8.0,15,1,0,2,1,13.1,0.28,-0.9,-0.12,26,91,28.6,190,49,34.2,33.3,53,49.1,41.0,105,11,10.5,5,0.63,12.0,Matches
Squad Total,,,26.6,28.0,63,6,1,8,3,52.3,0.31,-7.7,-0.28,90,281,32.0,550,141,34.4,32.7,191,48.2,39.8,366,28,7.7,19,0.68,11.6,
Opponent Total,,,27.3,28.0,21,3,1,2,2,25.5,0.25,6.5,0.23,118,334,35.3,667,97,35.2,33.5,172,57.6,43.1,335,26,7.8,21,0.75,13.6,
