Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Cédric Hountondji,bj BEN,DF,29-059,27.2,1040,1203,86.5,20175,7055,345,376,91.8,580,638,90.9,104,164,63.4,0,0.3,0.4,-0.3,3,44,3,0,70,Matches
Batista Mendy,fr FRA,"MF,DF",23-066,22.8,873,1011,86.4,15245,5034,353,393,89.8,413,453,91.2,70,109,64.2,0,0.9,0.9,-0.9,13,107,14,2,143,Matches
Adrien Hunou,fr FRA,"FW,MF",29-059,19.6,422,571,73.9,6094,1555,219,280,78.2,157,192,81.8,16,35,45.7,1,2.2,0.8,-1.2,16,30,10,1,47,Matches
Nabil Bentaleb,dz ALG,MF,28-115,21.2,1208,1480,81.6,23267,7760,437,511,85.5,582,658,88.4,161,258,62.4,3,1.6,2.2,1.4,23,139,10,0,145,Matches
Souleyman Doumbia,ci CIV,"DF,FW",26-176,19.0,717,900,79.7,10757,3530,396,453,87.4,264,330,80.0,34,72,47.2,0,1.5,1.3,-1.5,11,44,14,9,53,Matches
Paul Bernardoni,fr FRA,GK,25-335,20.0,348,501,69.5,9234,6631,69,71,97.2,179,184,97.3,98,241,40.7,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Miha Blažič,si SVN,DF,29-315,19.7,932,1071,87.0,18996,6816,281,308,91.2,516,554,93.1,122,188,64.9,0,0.1,0.2,-0.1,1,39,2,0,53,Matches
Yan Valery,tn TUN,DF,24-025,18.1,598,828,72.2,10167,4110,281,346,81.2,235,310,75.8,60,125,48.0,0,1.6,1.3,-1.6,8,35,12,9,47,Matches
Abdallah Sima,sn SEN,FW,21-275,14.9,189,258,73.3,2410,512,100,124,80.6,52,78,66.7,6,11,54.5,0,1.4,1.1,-1.4,12,11,4,1,16,Matches
Himad Abdelli,fr FRA,"MF,FW",23-122,14.0,558,687,81.2,9650,2353,245,292,83.9,228,270,84.4,64,88,72.7,0,1.9,1.5,-1.9,22,59,19,4,84,Matches
Azzedine Ounahi,ma MAR,"MF,FW",22-334,12.5,542,630,86.0,8826,2723,286,314,91.1,184,210,87.6,50,70,71.4,0,1.6,1.8,-1.6,17,70,12,1,87,Matches
Amine Salama,fr FRA,"FW,MF",22-244,13.9,236,321,73.5,3246,780,133,171,77.8,72,99,72.7,8,11,72.7,1,1.5,1.9,-0.5,9,17,12,2,21,Matches
Pierrick Capelle,fr FRA,"MF,DF",35-338,12.6,489,593,82.5,8439,2344,230,258,89.1,200,237,84.4,44,74,59.5,2,1.0,1.1,1.0,11,46,7,5,56,Matches
