Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Cédric Hountondji,bj BEN,DF,29-077,29,28,2542.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.3,1.2,5.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Batista Mendy,fr FRA,"MF,DF",23-084,26,26,2128.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.7,0.7,0.9,1.5,19.0,144.0,39.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,Matches
Nabil Bentaleb,dz ALG,MF,28-133,24,23,1995.0,22.2,3.0,3.0,6.0,2.0,1.0,1.0,4.0,1.0,2.1,1.3,1.6,2.9,36.0,150.0,16.0,0.14,0.14,0.27,0.09,0.23,0.1,0.07,0.17,0.06,0.13,Matches
Adrien Hunou,fr FRA,"FW,MF",29-077,25,23,1766.0,19.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,5.5,5.5,2.2,7.7,28.0,47.0,117.0,0.15,0.05,0.2,0.15,0.2,0.28,0.11,0.39,0.28,0.39,Matches
Paul Bernardoni,fr FRA,GK,25-353,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Souleyman Doumbia,ci CIV,"DF,FW",26-194,22,21,1746.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.5,2.5,48.0,54.0,90.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches
Yan Valery,tn TUN,DF,24-043,21,21,1722.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.6,2.2,55.0,47.0,60.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches
Miha Blažič,si SVN,DF,29-333,21,20,1772.0,19.7,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.5,1.5,0.1,1.5,0.0,53.0,0.0,0.1,0.0,0.1,0.1,0.1,0.07,0.0,0.08,0.07,0.08,Matches
Abdallah Sima,sn SEN,FW,21-293,25,15,1358.0,15.1,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,1.4,5.5,27.0,17.0,104.0,0.2,0.0,0.2,0.2,0.2,0.27,0.1,0.36,0.27,0.36,Matches
Himad Abdelli,fr FRA,"MF,FW",23-140,21,15,1351.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,2.0,2.9,37.0,90.0,77.0,0.0,0.0,0.0,0.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches
Pierrick Capelle,fr FRA,"MF,DF",35-356,22,13,1228.0,13.6,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,1.3,1.3,1.0,2.2,14.0,60.0,33.0,0.0,0.15,0.15,0.0,0.15,0.09,0.07,0.16,0.09,0.16,Matches
Azzedine Ounahi,ma MAR,"MF,FW",22-352,15,13,1129.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,1.8,1.6,3.4,53.0,87.0,77.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.27,0.14,0.27,Matches
Amine Salama,fr FRA,"FW,MF",22-262,25,12,1249.0,13.9,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,1.5,4.5,35.0,21.0,94.0,0.22,0.07,0.29,0.22,0.29,0.22,0.11,0.33,0.22,0.33,Matches
Sofiane Boufal,ma MAR,"FW,MF",29-201,13,9,834.0,9.3,4.0,3.0,7.0,2.0,2.0,2.0,3.0,1.0,3.6,2.1,2.9,5.0,49.0,56.0,94.0,0.43,0.32,0.76,0.22,0.54,0.39,0.32,0.71,0.22,0.54,Matches
Yahia Fofana,fr FRA,GK,22-228,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Farid El Melali,dz ALG,"DF,FW",25-336,14,8,691.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.2,1.3,39.0,19.0,51.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.17,0.14,0.17,Matches
