Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
18,Ajaccio,13,3,1,9,9,20,-11,10,0.77,17.8,18.0,-0.2,-0.02,14,3,2,9,11,28,-17,11,0.79,13.2,18.7,-5.5,-0.39
19,Troyes,13,1,8,4,14,20,-6,11,0.85,12.3,22.6,-10.3,-0.79,14,3,0,11,22,39,-17,9,0.64,18.4,30.8,-12.5,-0.89
20,Angers,14,1,2,11,14,30,-16,5,0.36,18.6,23.1,-4.5,-0.32,14,1,2,11,7,33,-26,5,0.36,13.3,22.2,-8.9,-0.63
