Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Cédric Hountondji,bj BEN,DF,29-074,27.2,1447,169,729,691,30,18,1447,2,1,50.0,1,50.0,1025,5177,2581,5,8,2,8,3,906,1,Matches
Batista Mendy,fr FRA,"MF,DF",23-081,22.8,1203,50,304,714,202,13,1203,38,23,60.5,11,28.9,941,5111,2253,19,30,2,16,20,847,39,Matches
Adrien Hunou,fr FRA,"FW,MF",29-074,19.6,774,6,102,391,292,52,774,27,9,33.3,14,51.9,594,3307,1250,28,30,8,48,20,557,117,Matches
Nabil Bentaleb,dz ALG,MF,28-130,21.2,1720,58,419,1085,251,5,1719,76,44,57.9,22,28.9,1268,7158,3234,28,47,2,18,24,1131,8,Matches
Souleyman Doumbia,ci CIV,"DF,FW",26-191,19.0,1110,50,322,561,246,17,1110,65,22,33.8,33,50.8,733,4717,2371,45,37,8,24,8,651,84,Matches
Paul Bernardoni,fr FRA,GK,25-350,20.0,559,469,557,2,0,0,559,0,0,,0,,346,1593,982,0,0,0,0,0,206,0,Matches
Miha Blažič,si SVN,DF,29-330,19.7,1214,171,641,564,11,7,1214,1,0,0.0,0,0.0,886,4091,1947,0,0,0,3,0,809,0,Matches
Yan Valery,tn TUN,DF,24-040,18.1,1026,64,302,460,282,12,1026,51,24,47.1,20,39.2,647,4553,2120,53,52,5,27,23,565,59,Matches
Abdallah Sima,sn SEN,FW,21-290,14.9,418,18,39,194,196,59,418,28,10,35.7,15,53.6,274,1958,615,27,15,11,45,22,285,103,Matches
Himad Abdelli,fr FRA,"MF,FW",23-137,14.0,840,12,134,515,216,15,840,42,25,59.5,15,35.7,650,3957,1939,34,38,5,22,14,593,74,Matches
Azzedine Ounahi,ma MAR,"MF,FW",22-349,12.5,787,7,106,457,240,42,787,74,40,54.1,28,37.8,648,4480,2149,53,45,17,26,12,615,77,Matches
Amine Salama,fr FRA,"FW,MF",22-259,13.9,484,6,51,232,215,48,484,56,22,39.3,31,55.4,360,2756,1060,35,19,16,48,19,351,94,Matches
Pierrick Capelle,fr FRA,"MF,DF",35-353,12.6,741,30,168,392,185,16,741,19,8,42.1,10,52.6,510,2888,1009,14,20,4,23,13,465,28,Matches
Sofiane Boufal,ma MAR,"FW,MF",29-198,9.3,613,1,43,298,285,38,611,80,39,48.8,36,45.0,499,3394,1573,49,33,17,28,19,488,94,Matches
Yahia Fofana,fr FRA,GK,22-225,8.0,261,233,259,2,0,0,261,1,1,100.0,0,0.0,178,1013,740,0,1,1,0,0,99,0,Matches
Farid El Melali,dz ALG,"DF,FW",25-333,6.8,345,7,71,157,131,21,345,44,21,47.7,17,38.6,247,2119,1071,37,20,12,22,8,214,49,Matches
Ibrahima Niane,sn SEN,FW,24-023,5.1,142,5,14,74,56,21,142,12,3,25.0,8,66.7,99,576,176,6,3,1,11,8,101,24,Matches
Abdoulaye Bamba,ci CIV,DF,32-343,7.2,402,21,123,235,48,1,402,5,2,40.0,2,40.0,293,1456,660,6,3,0,5,3,261,11,Matches
Sada Thioub,sn SEN,"FW,MF",27-306,6.4,364,9,52,186,131,13,364,22,8,36.4,12,54.5,274,1655,659,13,9,3,11,14,265,57,Matches
Lois Diony,fr FRA,FW,30-104,4.9,161,1,3,78,83,24,161,9,2,22.2,5,55.6,109,590,197,13,6,3,13,7,128,48,Matches
Ousmane Camara,fr FRA,DF,20-028,4.6,364,35,162,204,3,1,364,2,2,100.0,0,0.0,291,1977,1239,3,1,0,4,1,269,0,Matches
Ibrahim Amadou,fr FRA,"DF,MF",29-362,4.7,244,54,147,89,9,2,244,2,1,50.0,1,50.0,167,851,394,0,3,0,2,3,143,5,Matches
Halid Šabanović,ba BIH,"DF,FW",23-224,3.7,206,11,49,114,44,2,206,5,3,60.0,2,40.0,126,670,292,1,5,1,5,2,111,11,Matches
Faouzi Ghoulam,dz ALG,DF,32-061,3.0,232,11,66,111,55,1,232,3,1,33.3,0,0.0,137,655,322,2,3,0,0,1,138,17,Matches
Ilyes Cheti,dz ALG,DF,28-071,2.3,150,14,62,67,22,1,150,2,0,0.0,2,100.0,99,535,205,2,1,0,5,1,79,7,Matches
Waniss Taibi,fr FRA,MF,21-027,2.1,166,4,34,96,37,2,166,3,2,66.7,1,33.3,122,722,315,8,3,1,4,0,116,7,Matches
Lilian Raolisoa,fr FRA,"MF,DF",22-291,0.5,43,1,7,19,17,0,43,1,0,0.0,0,0.0,36,204,30,1,3,0,0,2,31,5,Matches
Zinédine Ould Khaled,fr FRA,"MF,FW",23-079,0.5,33,0,3,25,5,1,33,1,0,0.0,1,100.0,29,143,37,0,0,0,0,2,22,2,Matches
Jean Mattéo Bahoya,fr FRA,"FW,MF",17-331,0.3,28,0,0,11,17,2,28,3,2,66.7,1,33.3,24,129,41,1,1,1,2,0,21,6,Matches
Marin Jakoliš,hr CRO,FW,26-098,0.3,14,0,1,3,10,3,14,2,0,0.0,2,100.0,11,79,34,2,0,1,1,1,11,2,Matches
Jason Mbock,fr FRA,"MF,FW",23-153,0.3,11,0,0,5,6,0,11,1,0,0.0,1,100.0,7,34,5,0,0,0,0,0,7,2,Matches
Antonin Bobichon,fr FRA,MF,27-201,0.2,23,0,2,9,13,3,23,0,0,,0,,16,77,48,2,1,0,0,0,15,8,Matches
Squad Total,,,26.6,28.0,16125,1517,4972,8041,3338,440,16122,677,315,46.5,291,43.0,11646,68625,31548,487,437,121,421,250,10500,1039,
Opponent Total,,,27.3,28.0,17625,1452,5045,9056,3718,563,17617,497,193,38.8,226,45.5,13123,74633,34842,508,415,104,443,259,11961,1142,
