Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Lorenzo Montipò,it ITA,GK,27-027,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrien Tameze,cm CMR,MF,29-043,25,23,2012.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.7,1.4,19.0,79.0,37.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Darko Lazović,rs SRB,"MF,DF",32-185,22,21,1728.0,19.2,3.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,2.9,2.9,4.6,7.5,58.0,63.0,138.0,0.16,0.21,0.36,0.16,0.36,0.15,0.24,0.39,0.15,0.39,Matches
Isak Hien,se SWE,DF,24-065,22,18,1736.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.1,0.1,13.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Fabio Depaoli,it ITA,DF,25-329,20,16,1469.0,16.3,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,1.0,2.4,20.0,54.0,50.0,0.12,0.12,0.25,0.12,0.25,0.08,0.06,0.15,0.08,0.15,Matches
Federico Ceccherini,it ITA,DF,30-312,15,14,1033.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.7,0.7,0.1,0.8,20.0,43.0,16.0,0.09,0.0,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07,Matches
Kevin Lasagna,it ITA,"FW,MF",30-221,21,13,1236.0,13.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,5.3,5.3,1.5,6.8,28.0,16.0,88.0,0.07,0.15,0.22,0.07,0.22,0.39,0.11,0.5,0.39,0.5,Matches
Josh Doig,sct SCO,DF,20-305,18,13,1195.0,13.3,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,1.0,2.9,40.0,24.0,57.0,0.15,0.23,0.38,0.15,0.38,0.14,0.08,0.21,0.14,0.21,Matches
Paweł Dawidowicz,pl POL,DF,27-303,15,13,1041.0,11.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.1,1.1,0.2,1.3,15.0,35.0,10.0,0.09,0.0,0.09,0.09,0.09,0.09,0.01,0.11,0.09,0.11,Matches
Thomas Henry,fr FRA,FW,28-180,16,13,1029.0,11.4,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.7,1.7,1.1,2.8,3.0,18.0,58.0,0.17,0.0,0.17,0.17,0.17,0.15,0.09,0.24,0.15,0.24,Matches
Koray Günter,de GER,DF,28-215,13,11,1003.0,11.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.9,1.9,7.0,36.0,3.0,0.09,0.0,0.09,0.09,0.09,0.08,0.08,0.17,0.08,0.17,Matches
Diego Coppola,it ITA,DF,19-081,12,10,934.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.0,0.3,8.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Miguel Veloso,pt POR,MF,36-312,16,10,860.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.7,2.1,12.0,63.0,17.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.22,0.05,0.22,Matches
Ivan Ilić,rs SRB,MF,22-002,11,10,851.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.0,1.4,18.0,39.0,20.0,0.0,0.11,0.11,0.0,0.11,0.04,0.1,0.14,0.04,0.14,Matches
Davide Faraoni,it ITA,DF,31-145,12,10,701.0,7.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.3,1.3,0.7,2.0,8.0,34.0,16.0,0.0,0.26,0.26,0.0,0.26,0.16,0.09,0.25,0.16,0.25,Matches
Giangiacomo Magnani,it ITA,DF,27-166,14,9,760.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.1,0.4,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Yayah Kallon,sl SLE,"MF,FW",21-262,19,7,765.0,8.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,1.4,3.0,31.0,19.0,60.0,0.12,0.12,0.24,0.12,0.24,0.19,0.17,0.36,0.19,0.36,Matches
Milan Đurić,ba BIH,FW,32-301,17,7,726.0,8.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.9,1.4,1.0,18.0,43.0,0.12,0.0,0.12,0.12,0.12,0.07,0.11,0.17,0.07,0.17,Matches
Simone Verdi,it ITA,MF,30-250,14,6,608.0,6.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,1.2,2.1,24.0,29.0,32.0,0.3,0.0,0.3,0.3,0.3,0.14,0.18,0.32,0.14,0.32,Matches
Ondrej Duda,sk SVK,MF,28-104,7,6,534.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.2,0.9,4.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.14,0.1,0.14,Matches
Martin Hongla,cm CMR,MF,25-003,9,6,523.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.3,0.5,6.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches
Cyril Ngonge,be BEL,"MF,FW",22-297,6,5,316.0,3.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.9,0.9,0.3,1.2,10.0,10.0,19.0,0.57,0.0,0.57,0.57,0.57,0.26,0.08,0.35,0.26,0.35,Matches
Filippo Terracciano,it ITA,"DF,MF",20-039,13,4,534.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.9,1.0,11.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.17,0.02,0.17,Matches
