Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Lorenzo Montipò,it ITA,GK,27-027,25.0,38,0,1,3,1,33.3,0.26,-3.7,-0.15,228,499,45.7,622,85,60.3,43.4,192,64.6,48.1,334,16,4.8,48,1.92,16.5,Matches
Simone Perilli,it ITA,GK,28-071,1.0,0,0,0,0,0,0.8,0.19,0.8,0.75,6,30,20.0,21,0,81.0,57.3,13,100.0,69.8,19,1,5.3,1,1.0,12.0,Matches
Squad Total,,,27.1,26.0,38,0,1,3,1,34.0,0.26,-3.0,-0.11,234,529,44.2,643,85,61.0,43.9,205,66.8,49.5,353,17,4.8,49,1.88,16.4,
Opponent Total,,,27.4,26.0,21,0,0,3,2,20.8,0.27,1.8,0.07,197,533,37.0,898,98,48.2,38.1,154,64.9,48.3,345,18,5.2,31,1.19,15.1,
