16,Salernitana,27,6,9,12,31,47,-16,27.1,1.00,26.9,48.5,-21.6,-0.80,L W D D D,"12,756",Boulaye Dia - 10,Luigi Sepe,Unnamed: 19
17,Spezia,27,5,9,13,23,43,-20,24,0.89,27.2,46.1,-18.8,-0.7,L D D W L,5209,M'Bala Nzola - 12,Bartłomiej Drągowski,
18,Hellas Verona,26,4,7,15,21,38,-17,19,0.73,25.9,32.7,-6.9,-0.26,W L L D D,11124,Darko Lazović - 3,Lorenzo Montipò,
19,Cremonese,27,1,10,16,22,49,-27,13,0.48,27.6,47.5,-19.9,-0.74,D W L L D,8828,"Daniel Ciofani, David Okereke... - 5",Marco Carnesecchi,
20,Sampdoria,26,2,6,18,13,43,-30,12,0.46,22.2,40.5,-18.3,-0.71,D L L D L,14900,Manolo Gabbiadini - 4,Emil Audero,
