Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Milan Đurić,ba BIH,FW,32-301,17,726.0,43.0,31.0,8.1,7,79.0,2,10,17.0,4,0.59,8.0,12.0,-4.0,-0.5,0.23,8.1,10.0,-1.9,-0.23,0.04,Matches
Simone Verdi,it ITA,MF,30-250,14,608.0,43.0,26.0,6.8,6,77.0,1,8,19.0,5,0.64,6.0,12.0,-6.0,-0.89,-0.32,7.2,9.2,-2.0,-0.29,-0.04,Matches
Ondrej Duda,sk SVK,MF,28-104,7,534.0,76.0,22.8,5.9,6,84.0,4,1,33.0,0,1.0,3.0,6.0,-3.0,-0.51,0.19,5.5,5.2,0.3,0.06,0.41,Matches
Martin Hongla,cm CMR,MF,25-003,9,523.0,58.0,22.4,5.8,6,76.0,2,3,23.0,6,0.56,4.0,11.0,-7.0,-1.2,-0.71,5.5,9.2,-3.7,-0.64,-0.49,Matches
Cyril Ngonge,be BEL,"MF,FW",22-297,6,316.0,53.0,13.5,3.5,5,60.0,0,1,18.0,1,1.0,2.0,4.0,-2.0,-0.57,0.1,4.0,2.9,1.0,0.29,0.64,Matches
Filippo Terracciano,it ITA,"DF,MF",20-039,13,534.0,41.0,22.8,5.9,4,80.0,1,9,24.0,13,1.08,3.0,5.0,-2.0,-0.34,0.41,6.0,4.8,1.2,0.2,0.61,Matches
Adolfo Gaich,ar ARG,FW,24-021,6,318.0,53.0,13.6,3.5,4,67.0,0,2,26.0,0,1.0,2.0,3.0,-1.0,-0.28,0.43,3.7,2.9,0.8,0.22,0.57,Matches
Ibrahim Sulemana,gh GHA,MF,19-301,11,357.0,32.0,15.3,4.0,3,64.0,0,8,21.0,8,0.82,2.0,9.0,-7.0,-1.76,-1.31,3.7,6.0,-2.2,-0.56,-0.35,Matches
Ajdin Hrustic,au AUS,MF,26-257,6,226.0,38.0,9.7,2.5,3,61.0,0,3,15.0,2,0.17,2.0,5.0,-3.0,-1.19,-0.6,2.6,4.3,-1.8,-0.7,-0.48,Matches
Roberto Piccoli,it ITA,FW,22-051,7,192.0,27.0,8.2,2.1,2,45.0,0,5,20.0,5,0.57,2.0,3.0,-1.0,-0.47,0.2,1.6,3.4,-1.9,-0.88,-0.67,Matches
Jayden Braaf,nl NED,"MF,FW",20-200,3,148.0,49.0,6.3,1.6,1,72.0,0,2,38.0,5,0.33,1.0,2.0,-1.0,-0.61,0.05,1.2,2.6,-1.3,-0.82,-0.59,Matches
Panagiotis Retsos,gr GRE,DF,24-222,2,122.0,61.0,5.2,1.4,1,90.0,1,1,32.0,1,0.5,1.0,3.0,-2.0,-1.48,-0.87,2.0,1.5,0.5,0.37,0.67,Matches
Simone Perilli,it ITA,GK,28-071,1,90.0,90.0,3.8,1.0,1,90.0,1,0,,23,1.0,0.0,0.0,0.0,0.0,0.68,1.2,1.2,0.0,0.0,0.28,Matches
Bruno Amione,ar ARG,DF,21-075,1,58.0,58.0,2.5,0.6,1,58.0,0,0,,3,0.0,2.0,3.0,-1.0,-1.55,-0.92,0.9,1.7,-0.8,-1.27,-1.03,Matches
Juan Cabal,co COL,DF,22-070,5,147.0,29.0,6.3,1.6,0,,0,5,29.0,19,0.2,1.0,6.0,-5.0,-3.06,-2.57,1.8,3.1,-1.3,-0.82,-0.59,Matches
Oliver Abildgaard,dk DEN,"MF,DF",26-282,4,78.0,20.0,3.3,0.9,0,,0,4,20.0,2,1.25,0.0,0.0,0.0,0.0,0.68,0.8,1.6,-0.9,-0.99,-0.75,Matches
Antonín Barák,cz CZE,MF,28-106,1,25.0,25.0,1.1,0.3,0,,0,1,25.0,0,0.0,0.0,1.0,-1.0,-3.6,-2.98,0.1,0.6,-0.5,-1.77,-1.52,Matches
Deyovaisio Zeefuik,nl NED,DF,25-008,1,10.0,10.0,0.4,0.1,0,,0,1,10.0,7,0.0,0.0,1.0,-1.0,-9.0,-8.38,0.2,0.3,-0.1,-0.65,-0.39,Matches
Alessandro Cortinovis,it ITA,MF,22-053,1,6.0,6.0,0.3,0.1,0,,0,1,6.0,8,0.0,0.0,0.0,0.0,0.0,0.66,0.1,0.2,-0.1,-1.09,-0.82,Matches
Alessandro Berardi,it ITA,GK,32-062,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
Davide Bragantini,it ITA,FW,19-214,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Federico Caia,it ITA,FW,19-332,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mattia Chiesa,it ITA,GK,22-246,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Alphadjo Cissè,,MF,,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Joselito,es ESP,MF,19-038,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Mateusz Praszelik,pl POL,MF,22-174,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Squad Total,,,27.1,26,2340.0,90.0,100.0,26.0,286,79.0,159,125,25.0,209,0.73,21.0,38.0,-17.0,-0.65,,25.9,32.7,-6.9,-0.26,,
Opponent Total,,,27.4,26,2340.0,90.0,100.0,26.0,286,79.0,159,125,25.0,214,2.0,38.0,21.0,17.0,0.65,,32.7,25.9,6.9,0.26,,
