Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
16,Lecce,13,2,6,5,13,17,-4,12,0.92,12.0,12.6,-0.7,-0.05,15,4,3,8,11,16,-5,15,1.0,10.5,19.1,-8.6,-0.57
17,Spezia,15,3,8,4,16,21,-5,17,1.13,16.4,24.5,-8.0,-0.54,13,2,2,9,8,23,-15,8,0.62,12.8,22.7,-9.9,-0.76
18,Hellas Verona,14,4,2,8,15,22,-7,14,1.0,16.2,18.6,-2.4,-0.17,14,0,5,9,7,20,-13,5,0.36,11.6,17.1,-5.5,-0.39
19,Sampdoria,14,1,4,9,6,19,-13,7,0.5,11.6,20.2,-8.6,-0.62,14,2,2,10,10,28,-18,8,0.57,12.1,24.6,-12.5,-0.89
20,Cremonese,14,1,3,10,8,25,-17,6,0.43,13.6,27.1,-13.5,-0.96,14,0,7,7,15,27,-12,7,0.5,15.5,23.3,-7.8,-0.55
