Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Lorenzo Montipò,it ITA,GK,27-027,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adrien Tameze,cm CMR,MF,29-043,22.4,0,8,1,12.5,0.36,0.04,0.0,0.0,20.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Darko Lazović,rs SRB,"MF,DF",32-185,19.2,3,33,11,33.3,1.72,0.57,0.09,0.27,18.3,1,0,0,2.9,2.9,0.09,0.1,0.1,Matches
Isak Hien,se SWE,DF,24-065,19.3,0,1,0,0.0,0.05,0.0,0.0,,12.2,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Fabio Depaoli,it ITA,DF,25-329,16.3,2,14,4,28.6,0.86,0.25,0.14,0.5,14.9,0,0,0,1.4,1.4,0.1,0.6,0.6,Matches
Federico Ceccherini,it ITA,DF,30-312,11.5,1,5,1,20.0,0.44,0.09,0.2,1.0,17.7,0,0,0,0.7,0.7,0.14,0.3,0.3,Matches
Kevin Lasagna,it ITA,"FW,MF",30-221,13.7,1,42,8,19.0,3.06,0.58,0.02,0.13,18.5,0,0,0,5.3,5.3,0.13,-4.3,-4.3,Matches
Josh Doig,sct SCO,DF,20-305,13.3,2,17,6,35.3,1.28,0.45,0.12,0.33,15.4,0,0,0,1.8,1.8,0.11,0.2,0.2,Matches
Paweł Dawidowicz,pl POL,DF,27-303,11.6,1,10,2,20.0,0.86,0.17,0.1,0.5,10.6,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
Thomas Henry,fr FRA,FW,28-180,11.4,2,18,5,27.8,1.57,0.44,0.11,0.4,17.4,0,0,0,1.7,1.7,0.1,0.3,0.3,Matches
Koray Günter,de GER,DF,28-215,11.1,1,9,1,11.1,0.81,0.09,0.11,1.0,14.2,0,0,0,0.9,0.9,0.1,0.1,0.1,Matches
Diego Coppola,it ITA,DF,19-081,10.4,0,3,0,0.0,0.29,0.0,0.0,,11.8,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Miguel Veloso,pt POR,MF,36-312,9.6,0,13,2,15.4,1.36,0.21,0.0,0.0,23.3,2,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Ivan Ilić,rs SRB,MF,22-002,9.5,0,9,2,22.2,0.95,0.21,0.0,0.0,21.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Davide Faraoni,it ITA,DF,31-145,7.8,0,11,3,27.3,1.41,0.39,0.0,0.0,18.5,0,0,0,1.3,1.3,0.12,-1.3,-1.3,Matches
Giangiacomo Magnani,it ITA,DF,27-166,8.4,0,4,1,25.0,0.47,0.12,0.0,0.0,18.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Yayah Kallon,sl SLE,"MF,FW",21-262,8.5,1,17,6,35.3,2.0,0.71,0.06,0.17,18.6,0,0,0,1.6,1.6,0.09,-0.6,-0.6,Matches
Milan Đurić,ba BIH,FW,32-301,8.1,1,8,2,25.0,0.99,0.25,0.13,0.5,11.0,0,0,0,0.5,0.5,0.07,0.5,0.5,Matches
Simone Verdi,it ITA,MF,30-250,6.8,2,13,4,30.8,1.92,0.59,0.15,0.5,21.7,2,0,0,0.9,0.9,0.07,1.1,1.1,Matches
Ondrej Duda,sk SVK,MF,28-104,5.9,0,9,3,33.3,1.52,0.51,0.0,0.0,18.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Martin Hongla,cm CMR,MF,25-003,5.8,0,5,2,40.0,0.86,0.34,0.0,0.0,28.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Cyril Ngonge,be BEL,"MF,FW",22-297,3.5,2,13,5,38.5,3.7,1.42,0.15,0.4,26.7,0,0,0,0.9,0.9,0.07,1.1,1.1,Matches
