Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Joshua Kimmich,de GER,MF,28-039,21.6,100,4.62,56,39,1,2,1,1,13,0.6,10,2,0,1,0,0,Matches
Dayot Upamecano,fr FRA,DF,24-143,21.0,19,0.91,18,0,0,1,0,0,3,0.14,3,0,0,0,0,0,Matches
Alphonso Davies,ca CAN,DF,22-137,19.4,76,3.92,65,0,8,1,1,1,8,0.41,7,0,1,0,0,0,Matches
Jamal Musiala,de GER,"MF,FW",20-021,18.2,88,4.85,71,0,11,5,1,0,18,0.99,14,0,3,1,0,0,Matches
Benjamin Pavard,fr FRA,DF,26-356,18.4,37,2.01,31,0,0,3,0,3,2,0.11,1,0,0,0,0,1,Matches
Matthijs de Ligt,nl NED,DF,23-219,16.8,16,0.95,13,0,0,3,0,0,2,0.12,0,0,0,2,0,0,Matches
Leon Goretzka,de GER,MF,28-041,13.9,38,2.74,26,0,1,9,1,1,5,0.36,1,0,1,3,0,0,Matches
Serge Gnabry,de GER,FW,27-248,14.2,65,4.59,43,3,7,7,3,2,12,0.85,8,0,2,0,2,0,Matches
Leroy Sané,de GER,"MF,FW",27-067,15.5,70,4.51,55,1,5,4,3,2,11,0.71,10,0,0,1,0,0,Matches
Sadio Mané,sn SEN,FW,30-343,11.5,52,4.53,36,0,3,9,4,0,10,0.87,7,0,1,2,0,0,Matches
Eric Maxim Choupo-Moting,cm CMR,FW,33-361,11.4,39,3.43,30,0,4,4,0,1,5,0.44,5,0,0,0,0,0,Matches
Thomas Müller,de GER,"FW,MF",33-187,11.3,52,4.62,47,0,1,3,0,1,10,0.89,8,0,0,2,0,0,Matches
Manuel Neuer,de GER,GK,36-357,12.0,2,0.17,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kingsley Coman,fr FRA,"FW,MF",26-279,9.7,57,5.86,45,1,6,1,4,0,9,0.93,6,0,1,0,2,0,Matches
Yann Sommer,ch SUI,GK,34-092,9.0,1,0.11,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcel Sabitzer,at AUT,MF,29-002,7.0,11,1.58,9,0,0,0,0,2,1,0.14,1,0,0,0,0,0,Matches
Noussair Mazraoui,ma MAR,DF,25-125,6.3,13,2.06,12,0,0,0,0,1,3,0.48,2,0,0,0,0,1,Matches
Lucas Hernández,fr FRA,DF,27-033,5.3,4,0.76,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Josip Stanišić,hr CRO,DF,22-351,4.8,9,1.86,8,0,0,0,0,1,1,0.21,1,0,0,0,0,0,Matches
João Cancelo,pt POR,"DF,FW",28-296,3.5,11,3.15,9,0,0,1,1,0,3,0.86,3,0,0,0,0,0,Matches
Sven Ulreich,de GER,GK,34-228,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ryan Gravenberch,nl NED,MF,20-307,3.5,11,3.11,8,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Mathys Tel,fr FRA,FW,17-326,3.4,10,2.96,8,0,1,1,0,0,2,0.59,1,0,1,0,0,0,Matches
Daley Blind,nl NED,"DF,MF",33-010,1.5,4,2.69,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Paul Wanner,de GER,MF,17-086,0.3,1,3.6,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Vidovic,hr CRO,FW,19-108,0.2,2,9.47,2,0,0,0,0,0,1,4.74,1,0,0,0,0,0,Matches
Arijon Ibrahimović,de GER,MF,17-098,0.2,1,6.43,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,24.0,789,32.87,604,45,48,57,19,16,119,4.96,89,2,10,12,4,2,
Opponent Total,,,27.2,24.0,362,15.08,242,44,17,29,18,12,42,1.75,26,6,1,4,4,1,
