1,Bayern Munich,26,16,7,3,76,29,+47,55,2.12,55.4,28.8,+26.6,+1.02,W W W L W,"75,000",Jamal Musiala - 11,Manuel Neuer,Unnamed: 19
2,Dortmund,26,17,2,7,57,35,22,53,2.04,47.1,34.3,12.8,0.49,W W D W L,81171,Julian Brandt - 8,Gregor Kobel,
3,Union Berlin,26,15,6,5,41,28,13,51,1.96,28.7,30.8,-2.1,-0.08,L D D W W,20225,Sheraldo Becker - 8,Frederik Rønnow,
