Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Santiago Bueno,uy URU,DF,24-130,24.9,46,26,29,17,0,19,21,90.5,2,24,18,6,27,73,72,1,Matches
Aleix García,es ESP,MF,25-264,23.8,33,17,8,16,9,13,30,43.3,17,23,8,15,30,63,32,1,Matches
Valentín Castellanos,ar ARG,FW,24-167,21.2,10,4,1,6,3,0,11,0.0,11,17,2,15,5,15,19,0,Matches
Oriol Romeu,es ESP,MF,31-176,21.8,47,27,22,19,6,16,32,50.0,16,32,8,24,24,71,23,0,Matches
Arnau Martinez,es ESP,DF,19-328,19.5,42,27,24,12,6,22,50,44.0,28,29,6,23,16,58,37,1,Matches
Miguel Gutiérrez,es ESP,DF,21-235,19.3,27,15,17,7,3,12,17,70.6,5,18,2,16,14,41,28,1,Matches
Rodrigo Riquelme,es ESP,"MF,FW",22-351,18.0,16,6,6,6,4,6,25,24.0,19,12,0,12,9,25,4,0,Matches
Paulo Gazzaniga,ar ARG,GK,31-076,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,4,Matches
David López,es ESP,DF,33-161,12.9,19,14,10,8,1,12,16,75.0,4,17,12,5,6,25,48,1,Matches
Juanpe,es ESP,DF,31-323,10.3,11,8,5,6,0,7,11,63.6,4,3,3,0,7,18,41,1,Matches
Juan Carlos,es ESP,GK,35-058,10.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,1,Matches
Bernardo Espinosa,co COL,DF,33-251,9.4,4,0,1,3,0,2,5,40.0,3,12,7,5,5,9,41,2,Matches
Yangel Herrera,ve VEN,"MF,FW",25-071,8.6,21,8,9,10,2,5,13,38.5,8,12,1,11,2,23,8,0,Matches
Toni Villa,es ESP,"MF,FW",28-071,7.9,23,16,9,10,4,9,20,45.0,11,5,0,5,6,29,2,0,Matches
Iván Martín,es ESP,MF,24-033,7.7,3,3,0,3,0,3,7,42.9,4,7,0,7,2,5,6,0,Matches
Yan Couto,br BRA,"DF,MF",20-289,7.6,19,13,8,8,3,9,14,64.3,5,5,2,3,4,23,2,0,Matches
Javi,es ESP,DF,24-321,7.0,11,5,5,5,1,5,10,50.0,5,6,3,3,4,15,20,0,Matches
Borja García,es ESP,"MF,FW",32-137,5.9,8,3,5,2,1,2,8,25.0,6,3,1,2,5,13,5,0,Matches
Cristhian Stuani,uy URU,FW,36-158,7.9,5,2,1,1,3,3,9,33.3,6,6,0,6,1,6,4,0,Matches
Valery,es ESP,"MF,DF",23-116,7.4,11,5,3,6,2,4,6,66.7,2,4,0,4,8,19,6,0,Matches
Viktor Tsyhankov,ua UKR,MF,25-124,5.0,1,1,1,0,0,0,6,0.0,6,5,1,4,7,8,5,0,Matches
Reinier,br BRA,"MF,FW",21-059,3.9,6,4,4,0,2,1,4,25.0,3,3,0,3,2,8,2,0,Matches
Ramón Terrats,es ESP,MF,22-152,2.4,4,2,1,3,0,2,6,33.3,4,6,2,4,3,7,3,1,Matches
Manu Vallejo,es ESP,"FW,MF",26-033,2.3,4,1,1,2,1,1,6,16.7,5,2,0,2,1,5,3,0,Matches
Samuel Sáiz,es ESP,MF,32-056,2.7,2,2,0,2,0,1,2,50.0,1,3,0,3,0,2,1,1,Matches
Oscar Ureña,es ESP,MF,20-077,1.1,4,2,2,2,0,2,3,66.7,1,2,0,2,1,5,0,0,Matches
Joel Roca,es ESP,"MF,FW",17-285,0.7,2,2,2,0,0,2,5,40.0,3,0,0,0,0,2,1,0,Matches
Alexander Callens,pe PER,DF,30-319,0.6,2,2,1,1,0,2,3,66.7,1,0,0,0,1,3,4,0,Matches
Ricard Artero,es ESP,FW,20-042,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Squad Total,,,26.7,26.0,381,215,175,155,51,160,341,46.9,181,257,76,181,191,572,430,15,
Opponent Total,,,28.1,26.0,429,280,198,178,53,214,423,50.6,209,237,50,187,206,635,459,9,
