Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Paulo Gazzaniga,ar ARG,GK,31-076,16.0,23,2,0,3,0,25.6,0.33,2.6,0.16,90,241,37.3,477,85,33.1,33.5,138,60.1,48.1,263,21,8.0,25,1.56,15.8,Matches
Juan Carlos,es ESP,GK,35-058,10.0,18,2,2,1,0,16.7,0.35,-1.3,-0.13,23,64,35.9,278,51,17.6,28.7,62,24.2,30.3,120,6,5.0,21,2.1,16.9,Matches
Squad Total,,,26.7,26.0,41,4,2,4,0,42.3,0.34,1.3,0.05,113,305,37.0,755,136,27.4,31.7,200,49.0,42.6,383,27,7.0,46,1.77,16.2,
Opponent Total,,,28.1,26.0,40,6,0,1,3,35.6,0.25,-1.4,-0.05,128,379,33.8,660,97,38.9,36.0,190,64.2,49.4,393,19,4.8,20,0.77,14.2,
