Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Santiago Bueno,uy URU,DF,24-148,25.9,1236,1437,86.0,24599,8449,398,438,90.9,681,738,92.3,142,224,63.4,1,1.1,0.6,-0.1,7,109,4,1,113,Matches
Aleix García,es ESP,MF,25-282,23.8,1273,1526,83.4,22820,7246,616,659,93.5,432,488,88.5,173,282,61.3,5,6.0,5.8,-1.0,63,141,22,10,137,Matches
Valentín Castellanos,ar ARG,FW,24-185,22.2,203,332,61.1,2803,599,118,167,70.7,61,104,58.7,11,16,68.8,0,1.0,1.5,-1.0,11,16,12,1,29,Matches
Oriol Romeu,es ESP,MF,31-194,22.8,970,1137,85.3,16763,4549,436,477,91.4,406,450,90.2,92,141,65.2,0,0.7,1.0,-0.7,15,86,9,2,98,Matches
Arnau Martinez,es ESP,DF,19-346,20.5,855,1065,80.3,12850,4701,505,562,89.9,275,334,82.3,54,110,49.1,2,2.4,1.8,-0.4,27,53,20,13,77,Matches
Miguel Gutiérrez,es ESP,DF,21-253,19.5,805,1000,80.5,12737,3678,451,501,90.0,286,351,81.5,54,94,57.4,2,2.4,2.2,-0.4,17,57,18,10,78,Matches
Rodrigo Riquelme,es ESP,"MF,FW",23-004,18.2,369,526,70.2,5208,1690,218,266,82.0,114,161,70.8,18,54,33.3,2,2.4,2.2,-0.4,21,36,23,5,71,Matches
Paulo Gazzaniga,ar ARG,GK,31-094,17.0,467,646,72.3,13048,9830,111,111,100.0,207,214,96.7,148,316,46.8,0,0.0,0.0,0.0,0,12,0,0,0,Matches
David López,es ESP,DF,33-179,13.9,810,907,89.3,15449,5586,282,305,92.5,452,472,95.8,68,112,60.7,1,0.5,0.4,0.5,6,50,1,0,46,Matches
Juanpe,es ESP,DF,31-341,10.3,488,578,84.4,9679,3713,147,160,91.9,269,295,91.2,67,105,63.8,0,0.1,0.3,-0.1,1,25,0,0,28,Matches
Juan Carlos,es ESP,GK,35-076,10.0,288,340,84.7,7160,4635,52,53,98.1,170,176,96.6,66,111,59.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Bernardo Espinosa,co COL,DF,33-269,9.4,499,566,88.2,9212,3673,182,203,89.7,277,298,93.0,36,58,62.1,1,0.0,0.1,1.0,1,16,0,0,19,Matches
Yangel Herrera,ve VEN,"MF,FW",25-089,8.6,252,324,77.8,3847,1023,137,154,89.0,82,104,78.8,21,36,58.3,2,0.9,0.7,1.1,9,27,7,1,39,Matches
Toni Villa,es ESP,"MF,FW",28-089,8.6,227,300,75.7,3209,1049,134,153,87.6,73,96,76.0,9,21,42.9,2,1.4,1.1,0.6,13,17,7,4,37,Matches
Iván Martín,es ESP,MF,24-051,8.7,269,324,83.0,3825,788,155,171,90.6,89,103,86.4,13,21,61.9,1,1.1,0.9,-0.1,7,15,6,2,23,Matches
Javi,es ESP,DF,24-339,7.9,390,473,82.5,6208,2592,207,237,87.3,148,170,87.1,25,36,69.4,2,0.8,0.5,1.2,6,42,7,2,53,Matches
Borja García,es ESP,"MF,FW",32-155,6.9,203,257,79.0,2898,822,120,132,90.9,67,82,81.7,8,25,32.0,0,0.5,0.3,-0.5,4,25,7,0,38,Matches
Yan Couto,br BRA,"DF,MF",20-307,7.6,296,392,75.5,4711,1353,156,175,89.1,104,138,75.4,24,48,50.0,1,1.1,1.3,-0.1,9,23,14,6,37,Matches
Viktor Tsyhankov,ua UKR,MF,25-142,6.0,158,224,70.5,2411,607,95,120,79.2,41,58,70.7,16,21,76.2,3,1.6,1.9,1.4,14,4,3,1,15,Matches
Cristhian Stuani,uy URU,FW,36-176,8.0,83,112,74.1,1017,98,54,65,83.1,17,28,60.7,4,6,66.7,0,0.9,0.6,-0.9,6,5,3,0,9,Matches
Valery,es ESP,"MF,DF",23-134,7.4,217,253,85.8,3094,657,132,143,92.3,62,74,83.8,13,16,81.3,2,1.0,0.5,1.0,15,8,7,2,13,Matches
Reinier,br BRA,"MF,FW",21-077,3.9,103,134,76.9,1336,329,70,82,85.4,30,38,78.9,1,3,33.3,0,0.2,0.3,-0.2,3,2,5,0,9,Matches
Ramón Terrats,es ESP,MF,22-170,2.4,77,96,80.2,1216,290,44,48,91.7,23,31,74.2,8,10,80.0,0,0.0,0.0,0.0,1,5,1,0,6,Matches
Manu Vallejo,es ESP,"FW,MF",26-051,2.3,68,89,76.4,1029,232,41,50,82.0,22,29,75.9,4,5,80.0,1,0.3,0.3,0.7,3,8,3,1,10,Matches
Samuel Sáiz,es ESP,MF,32-074,2.7,122,162,75.3,1903,476,71,82,86.6,36,46,78.3,10,15,66.7,0,0.2,0.3,-0.2,3,13,7,2,17,Matches
Oscar Ureña,es ESP,MF,20-095,1.1,15,22,68.2,192,19,7,10,70.0,6,6,100.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Joel Roca,es ESP,"MF,FW",17-303,0.7,23,32,71.9,335,48,17,24,70.8,4,5,80.0,2,3,66.7,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Alexander Callens,pe PER,DF,30-337,0.6,41,48,85.4,607,195,16,18,88.9,22,27,81.5,0,0,,0,0.0,0.0,0.0,0,4,1,0,5,Matches
Ricard Artero,es ESP,FW,20-060,0.1,5,7,71.4,48,15,5,7,71.4,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.8,27.0,10812,13309,81.2,190214,68942,4977,5573,89.3,4456,5116,87.1,1087,1891,57.5,28,26.4,24.9,1.6,263,801,187,63,1008,
Opponent Total,,,28.1,27.0,10022,12600,79.5,179966,62535,4387,4928,89.0,4219,4917,85.8,1101,2036,54.1,28,23.5,23.5,4.5,239,831,195,61,982,
