Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Santiago Bueno,uy URU,DF,24-145,26,26,2327.0,25.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.2,1.2,1.1,2.3,15.0,112.0,3.0,0.0,0.04,0.04,0.0,0.04,0.05,0.04,0.09,0.05,0.09,Matches
Aleix García,es ESP,MF,25-279,25,25,2142.0,23.8,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,6.0,7.5,39.0,137.0,66.0,0.04,0.21,0.25,0.04,0.25,0.06,0.25,0.32,0.06,0.32,Matches
Valentín Castellanos,ar ARG,FW,24-182,26,25,2001.0,22.2,6.0,0.0,6.0,5.0,1.0,1.0,8.0,0.0,7.2,6.4,0.9,7.3,27.0,29.0,109.0,0.27,0.0,0.27,0.22,0.22,0.32,0.04,0.36,0.29,0.33,Matches
Oriol Romeu,es ESP,MF,31-191,23,23,2054.0,22.8,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.4,1.4,0.7,2.1,12.0,98.0,15.0,0.04,0.0,0.04,0.04,0.04,0.06,0.03,0.09,0.06,0.09,Matches
Arnau Martinez,es ESP,DF,19-343,23,22,1846.0,20.5,3.0,2.0,5.0,3.0,0.0,0.0,9.0,0.0,1.6,1.6,2.4,3.9,46.0,77.0,75.0,0.15,0.1,0.24,0.15,0.24,0.08,0.12,0.19,0.08,0.19,Matches
Miguel Gutiérrez,es ESP,DF,21-250,25,20,1752.0,19.5,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.5,0.5,2.4,3.0,52.0,78.0,118.0,0.05,0.1,0.15,0.05,0.15,0.03,0.12,0.15,0.03,0.15,Matches
Rodrigo Riquelme,es ESP,"MF,FW",23-001,26,19,1641.0,18.2,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,3.5,3.5,2.4,5.9,85.0,74.0,122.0,0.22,0.11,0.33,0.22,0.33,0.19,0.13,0.32,0.19,0.32,Matches
Paulo Gazzaniga,ar ARG,GK,31-091,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David López,es ESP,DF,33-176,15,14,1247.0,13.9,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.6,0.6,0.4,1.0,18.0,45.0,1.0,0.14,0.07,0.22,0.14,0.22,0.04,0.03,0.07,0.04,0.07,Matches
Juanpe,es ESP,DF,31-338,12,11,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.3,4.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches
Juan Carlos,es ESP,GK,35-073,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bernardo Espinosa,co COL,DF,33-266,14,10,846.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.0,0.6,4.0,19.0,2.0,0.0,0.11,0.11,0.0,0.11,0.06,0.0,0.06,0.06,0.06,Matches
Yangel Herrera,ve VEN,"MF,FW",25-086,16,10,776.0,8.6,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.1,2.1,0.9,3.0,15.0,39.0,47.0,0.23,0.23,0.46,0.23,0.46,0.25,0.1,0.35,0.24,0.34,Matches
