Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
10,Chaves,12,3,5,4,14,15,-1,14,1.17,16.9,18.4,-1.5,-0.12,13,5,3,5,12,16,-4,18,1.38,14.0,22.0,-8.1,-0.62
11,Famalicão,12,7,1,4,13,9,4,22,1.83,13.1,13.9,-0.8,-0.06,12,2,2,8,10,22,-12,8,0.67,10.8,17.2,-6.5,-0.54
12,Boavista,12,5,5,2,15,15,0,20,1.67,15.9,14.6,1.3,0.11,12,3,1,8,12,23,-11,10,0.83,9.4,18.8,-9.4,-0.78
13,Gil Vicente FC,12,4,4,4,11,11,0,16,1.33,14.8,16.2,-1.4,-0.12,12,4,1,7,15,20,-5,13,1.08,17.3,21.8,-4.5,-0.38
14,Portimonense,13,5,2,6,10,12,-2,17,1.31,18.7,17.5,1.2,0.1,12,3,0,9,8,20,-12,9,0.75,12.9,20.8,-7.9,-0.66
