Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Pedro Malheiro,pt POR,"DF,MF",22-072,23.9,6,0,0,36,15,0,80,27,43,0,1,0,161,15,25,37.5,Matches
Gaius Makouta,cg CGO,MF,25-252,22.5,7,0,0,24,40,1,20,32,14,0,1,0,119,43,30,58.9,Matches
Bruno Onyemaechi,ng NGA,DF,24-000,20.8,6,0,0,17,25,0,84,32,28,0,0,0,150,27,15,64.3,Matches
Sebastián Pérez Cardona,co COL,MF,30-005,20.1,7,1,1,32,32,0,1,28,27,0,0,0,127,8,17,32.0,Matches
Rafael Bracalli,br BRA,GK,41-333,20.0,1,0,0,0,5,0,0,0,0,0,0,0,26,6,2,75.0,Matches
Rodrigo Abascal,uy URU,DF,29-079,18.5,6,0,0,22,5,1,14,27,23,0,0,0,101,25,18,58.1,Matches
Vincent Sasso,fr FRA,DF,32-046,17.6,5,0,0,12,7,0,1,19,18,0,3,0,80,33,20,62.3,Matches
Yusupha Njie,gm GAM,FW,29-090,17.7,3,0,0,24,37,7,5,6,10,3,0,0,48,32,91,26.0,Matches
Reggie Cannon,us USA,DF,24-296,16.9,10,2,2,30,11,0,6,37,18,0,0,0,81,11,19,36.7,Matches
Ricardo Mangas,pt POR,"MF,FW",25-015,14.5,3,1,0,24,28,7,17,11,5,0,0,0,67,18,26,40.9,Matches
Bruno Lourenço,pt POR,"MF,FW",25-060,14.1,5,0,0,29,23,1,45,10,16,0,0,0,59,8,10,44.4,Matches
Salvador Agra,pt POR,"FW,MF",31-143,12.2,3,0,0,17,25,3,85,4,14,0,0,1,41,3,9,25.0,Matches
Kenji Gorré,cw CUW,"FW,MF",28-186,12.1,3,0,0,19,18,4,42,6,3,0,0,0,50,0,9,0.0,Matches
Ibrahima Camará,gn GUI,MF,24-068,8.6,3,1,0,11,12,2,17,6,7,0,0,0,46,16,20,44.4,Matches
Róbert Boženík,sk SVK,FW,23-136,6.7,1,0,0,13,8,5,1,0,1,0,0,0,14,11,22,33.3,Matches
César,br BRA,GK,31-066,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,Matches
Ilija Vukotić,me MNE,MF,24-086,4.3,1,0,0,8,2,0,13,5,4,0,0,0,25,7,10,41.2,Matches
Masaki Watai,jp JPN,"MF,FW",23-259,4.7,2,0,0,8,0,2,18,0,3,0,0,0,20,0,9,0.0,Matches
Filipe Ferreira,pt POR,"DF,MF",32-188,2.5,2,0,0,3,1,0,6,1,2,0,0,0,14,3,3,50.0,Matches
Martim Tavares,pt POR,"FW,DF",19-144,3.8,1,0,0,10,18,3,5,5,2,1,0,0,8,5,10,33.3,Matches
Luís Santos,pt POR,"FW,MF",23-073,2.5,0,0,0,5,0,0,5,2,2,0,0,0,11,4,7,36.4,Matches
Yanis Hamache,dz ALG,MF,23-264,2.0,0,0,0,3,2,0,24,1,1,0,0,0,10,1,2,33.3,Matches
Robson,br BRA,DF,22-317,1.4,0,0,0,3,0,0,0,2,0,0,0,0,9,3,6,33.3,Matches
Tiago Fonseca Morais,pt POR,FW,19-212,0.3,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,,Matches
Júlio Dabo,pt POR,"DF,FW",19-021,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0.0,Matches
Miguel Reisinho,pt POR,DF,23-359,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Joel silva,pt POR,MF,20-051,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
Squad Total,,,27.8,25.0,76,5,3,353,314,37,489,262,243,4,5,1,1273,280,384,42.2,
Opponent Total,,,26.7,25.0,67,5,3,333,336,59,504,253,263,4,4,0,1327,384,280,57.8,
