Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Tijjani Reijnders,nl NED,MF,24-233,24.9,1208,1418,85.2,19731,5016,618,665,92.9,476,544,87.5,81,127,63.8,4,5.7,5.1,-1.7,48,98,42,2,169,Matches
Pantelis Hatzidiakos,gr GRE,DF,26-060,23.3,1219,1469,83.0,22463,8544,502,550,91.3,550,616,89.3,141,240,58.8,4,1.7,1.9,2.3,17,114,14,4,120,Matches
Jordy Clasie,nl NED,MF,31-265,23.5,1259,1456,86.5,22798,7020,561,623,90.0,503,555,90.6,161,218,73.9,1,1.3,2.5,-0.3,19,170,20,2,173,Matches
Milos Kerkez,hu HUN,DF,19-132,21.0,839,1072,78.3,13406,3688,413,465,88.8,347,437,79.4,56,102,54.9,1,1.8,2.7,-0.8,22,49,26,12,81,Matches
Jens Odgaard,dk DEN,FW,23-353,19.2,322,487,66.1,4849,1059,170,220,77.3,117,158,74.1,14,38,36.8,4,1.7,1.6,2.3,17,20,15,3,44,Matches
Yukinari Sugawara,jp JPN,"DF,FW",22-264,18.1,747,955,78.2,13296,4907,367,401,91.5,269,335,80.3,94,171,55.0,6,3.0,2.7,3.0,22,62,26,13,68,Matches
Jesper Karlsson,se SWE,FW,24-237,15.7,428,599,71.5,6789,2324,232,260,89.2,128,188,68.1,43,89,48.3,4,4.0,3.9,0.0,34,26,32,9,92,Matches
Sam Beukema,nl NED,DF,24-122,16.1,932,1082,86.1,18636,6228,284,314,90.4,525,571,91.9,108,172,62.8,0,0.1,0.6,-0.1,3,88,5,0,85,Matches
Hobie Verhulst,nl NED,GK,29-351,16.0,349,553,63.1,10765,8555,54,54,100.0,172,173,99.4,121,320,37.8,0,0.0,0.0,0.0,0,9,0,0,0,Matches
Vangelis Pavlidis,gr GRE,FW,24-118,14.6,312,460,67.8,4741,799,155,222,69.8,115,145,79.3,18,31,58.1,4,3.6,1.6,0.4,20,21,8,0,40,Matches
Dani de Wit,nl NED,MF,25-050,12.4,294,402,73.1,3624,843,188,224,83.9,70,108,64.8,10,19,52.6,0,1.8,2.3,-1.8,15,16,7,0,33,Matches
Maxim Dekker,nl NED,DF,18-332,9.4,440,508,86.6,8212,2521,161,179,89.9,226,243,93.0,41,69,59.4,0,0.0,0.2,0.0,1,32,2,0,39,Matches
Myron van Brederode,nl NED,FW,19-256,8.0,241,305,79.0,3368,893,139,151,92.1,74,99,74.7,11,24,45.8,0,1.5,2.1,-1.5,15,14,22,2,53,Matches
Mathew Ryan,au AUS,GK,30-345,9.0,203,296,68.6,5903,4153,25,26,96.2,106,109,97.2,71,160,44.4,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Wouter Goes,nl NED,DF,18-282,5.8,312,368,84.8,6154,2131,94,102,92.2,184,203,90.6,30,55,54.5,0,0.5,0.4,-0.5,2,26,0,0,25,Matches
Håkon Evjen,no NOR,FW,23-033,5.7,167,208,80.3,2561,490,93,106,87.7,55,65,84.6,11,22,50.0,1,1.2,1.5,-0.2,11,9,10,3,18,Matches
Sven Mijnans,nl NED,"MF,FW",23-010,5.3,179,217,82.5,2851,692,94,107,87.9,65,74,87.8,13,22,59.1,1,0.8,0.8,0.2,8,21,5,0,23,Matches
Djordje Mihailovic,us USA,MF,24-129,4.0,98,136,72.1,1416,318,55,73,75.3,31,40,77.5,5,7,71.4,1,1.2,0.3,-0.2,10,8,5,0,15,Matches
Bruno Martins Indi,nl NED,DF,31-039,3.5,238,275,86.5,5069,1509,56,60,93.3,145,158,91.8,36,53,67.9,0,0.3,0.3,-0.3,3,34,1,0,20,Matches
Mees de Wit,nl NED,"DF,FW",24-336,5.4,264,333,79.3,4355,1471,124,142,87.3,113,138,81.9,21,33,63.6,1,0.7,0.4,0.3,5,20,3,3,20,Matches
Zinho Vanheusden,be BEL,DF,23-233,2.4,94,123,76.4,1877,529,28,34,82.4,51,62,82.3,15,24,62.5,0,0.0,0.0,0.0,0,5,0,0,6,Matches
Riechedly Bazoer,nl NED,"MF,FW",26-158,2.6,115,149,77.2,1696,352,65,75,86.7,37,49,75.5,7,11,63.6,0,0.0,0.1,0.0,0,11,1,0,9,Matches
Fedde de Jong,nl NED,DF,19-279,0.8,33,44,75.0,538,116,15,21,71.4,16,18,88.9,2,4,50.0,0,0.0,0.2,0.0,0,3,0,0,3,Matches
Mayckel Lahdo,se SWE,FW,20-079,3.1,95,121,78.5,1354,214,61,70,87.1,25,31,80.6,5,7,71.4,1,0.2,0.3,0.8,5,2,4,0,10,Matches
Yusuf Barasi,tr TUR,"FW,MF",19-353,2.1,55,69,79.7,661,106,36,40,90.0,14,20,70.0,0,1,0.0,1,0.6,0.5,0.4,3,3,1,0,5,Matches
Peer Koopmeiners,nl NED,"MF,FW",22-319,1.1,46,59,78.0,619,231,28,32,87.5,12,14,85.7,2,4,50.0,1,0.2,0.3,0.8,2,4,1,0,6,Matches
Aslak Witry,no NOR,DF,27-009,0.6,54,60,90.0,786,239,31,34,91.2,13,15,86.7,6,6,100.0,1,0.7,0.7,0.3,1,2,1,0,3,Matches
Zico Buurmeester,nl NED,MF,20-285,0.5,29,36,80.6,421,177,14,16,87.5,12,13,92.3,1,4,25.0,0,0.0,0.0,0.0,0,5,0,0,2,Matches
Squad Total,,,24.8,25.0,10572,13260,79.7,188939,65125,4663,5266,88.5,4451,5181,85.9,1124,2033,55.3,36,31.9,33.1,4.1,283,875,251,53,1162,
Opponent Total,,,25.5,25.0,9260,11932,77.6,176668,63673,3634,4249,85.5,4263,4969,85.8,1148,2151,53.4,20,19.1,23.5,0.9,206,685,180,67,881,
