Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Tijjani Reijnders,nl NED,MF,24-233,24.9,3,56,18,32.1,2.25,0.72,0.05,0.17,21.0,4,0,0,4.3,4.3,0.08,-1.3,-1.3,Matches
Pantelis Hatzidiakos,gr GRE,DF,26-060,23.3,0,14,2,14.3,0.6,0.09,0.0,0.0,14.7,0,0,0,1.6,1.6,0.12,-1.6,-1.6,Matches
Jordy Clasie,nl NED,MF,31-265,23.5,1,16,3,18.8,0.68,0.13,0.06,0.33,25.1,0,0,0,0.7,0.7,0.04,0.3,0.3,Matches
Milos Kerkez,hu HUN,DF,19-132,21.0,2,16,7,43.8,0.76,0.33,0.13,0.29,18.7,0,0,0,1.4,1.4,0.09,0.6,0.6,Matches
Jens Odgaard,dk DEN,FW,23-353,19.2,8,73,32,43.8,3.8,1.67,0.11,0.25,17.4,3,0,0,7.1,7.1,0.1,0.9,0.9,Matches
Yukinari Sugawara,jp JPN,"DF,FW",22-264,18.1,3,19,9,47.4,1.05,0.5,0.16,0.33,16.9,0,0,0,2.5,2.5,0.13,0.5,0.5,Matches
Jesper Karlsson,se SWE,FW,24-237,15.7,5,31,14,45.2,1.97,0.89,0.16,0.36,24.2,3,0,0,1.8,1.8,0.06,3.2,3.2,Matches
Sam Beukema,nl NED,DF,24-122,16.1,0,3,1,33.3,0.19,0.06,0.0,0.0,9.2,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
Hobie Verhulst,nl NED,GK,29-351,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vangelis Pavlidis,gr GRE,FW,24-118,14.6,11,46,21,45.7,3.14,1.43,0.22,0.48,11.9,0,1,1,8.5,7.8,0.17,2.5,2.2,Matches
Dani de Wit,nl NED,MF,25-050,12.4,5,20,12,60.0,1.61,0.97,0.25,0.42,11.9,0,0,0,2.8,2.8,0.14,2.2,2.2,Matches
Maxim Dekker,nl NED,DF,18-332,9.4,1,2,1,50.0,0.21,0.11,0.5,1.0,7.6,0,0,0,0.3,0.3,0.13,0.7,0.7,Matches
Myron van Brederode,nl NED,FW,19-256,8.0,2,7,2,28.6,0.87,0.25,0.29,1.0,18.4,1,0,0,0.7,0.7,0.11,1.3,1.3,Matches
Mathew Ryan,au AUS,GK,30-345,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wouter Goes,nl NED,DF,18-282,5.8,1,1,1,100.0,0.17,0.17,1.0,1.0,3.2,0,0,0,0.6,0.6,0.56,0.4,0.4,Matches
Håkon Evjen,no NOR,FW,23-033,5.7,0,14,3,21.4,2.46,0.53,0.0,0.0,21.4,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Sven Mijnans,nl NED,"MF,FW",23-010,5.3,2,10,4,40.0,1.88,0.75,0.2,0.5,15.9,0,0,0,2.0,2.0,0.2,0.0,0.0,Matches
Djordje Mihailovic,us USA,MF,24-129,4.0,1,7,3,42.9,1.77,0.76,0.14,0.33,17.1,0,0,0,1.7,1.7,0.24,-0.7,-0.7,Matches
Bruno Martins Indi,nl NED,DF,31-039,3.5,0,2,0,0.0,0.57,0.0,0.0,,21.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Mees de Wit,nl NED,"DF,FW",24-336,5.4,2,8,2,25.0,1.48,0.37,0.25,1.0,17.4,0,0,0,0.6,0.6,0.08,1.4,1.4,Matches
Zinho Vanheusden,be BEL,DF,23-233,2.4,0,1,0,0.0,0.42,0.0,0.0,,30.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Riechedly Bazoer,nl NED,"MF,FW",26-158,2.6,0,6,2,33.3,2.35,0.78,0.0,0.0,20.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Fedde de Jong,nl NED,DF,19-279,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mayckel Lahdo,se SWE,FW,20-079,3.1,1,7,5,71.4,2.28,1.63,0.14,0.2,17.5,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches
Yusuf Barasi,tr TUR,"FW,MF",19-353,2.1,0,6,2,33.3,2.89,0.96,0.0,0.0,10.8,0,0,0,1.2,1.2,0.19,-1.2,-1.2,Matches
Peer Koopmeiners,nl NED,"MF,FW",22-319,1.1,0,1,0,0.0,0.9,0.0,0.0,,18.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Aslak Witry,no NOR,DF,27-009,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Zico Buurmeester,nl NED,MF,20-285,0.5,1,1,1,100.0,1.91,1.91,1.0,1.0,15.9,0,0,0,0.2,0.2,0.17,0.8,0.8,Matches
Squad Total,,,24.8,25.0,49,367,145,39.5,14.68,5.8,0.13,0.33,17.8,11,1,1,39.5,38.7,0.11,9.5,9.3,
Opponent Total,,,25.5,25.0,28,292,69,23.6,11.68,2.76,0.08,0.35,18.9,15,4,5,28.8,24.8,0.09,-0.8,-0.8,
