Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Tijjani Reijnders,nl NED,MF,24-251,26.9,4,0,0,25,12,0,62,44,14,0,0,0,184,16,32,33.3,Matches
Pantelis Hatzidiakos,gr GRE,DF,26-078,25.1,4,0,0,18,15,0,17,19,27,0,1,0,159,33,35,48.5,Matches
Jordy Clasie,nl NED,MF,31-283,25.5,6,0,0,28,17,0,14,33,34,0,0,0,213,11,11,50.0,Matches
Milos Kerkez,hu HUN,DF,19-150,22.7,4,0,0,29,31,1,75,26,26,0,0,0,104,20,31,39.2,Matches
Jens Odgaard,dk DEN,FW,24-006,20.6,1,0,0,33,38,3,21,11,21,0,0,0,80,44,41,51.8,Matches
Yukinari Sugawara,jp JPN,"DF,FW",22-282,20.1,5,0,0,11,11,2,87,14,24,0,1,0,120,6,18,25.0,Matches
Jesper Karlsson,se SWE,FW,24-255,17.5,4,0,0,10,10,4,96,7,8,0,0,0,85,3,15,16.7,Matches
Sam Beukema,nl NED,DF,24-140,17.6,2,0,0,12,7,0,4,27,9,0,2,0,114,43,25,63.2,Matches
Vangelis Pavlidis,gr GRE,FW,24-136,16.0,2,0,0,14,26,13,7,4,8,1,0,0,65,60,48,55.6,Matches
Hobie Verhulst,nl NED,GK,30-004,16.0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,100.0,Matches
Dani de Wit,nl NED,MF,25-068,12.4,3,1,0,27,16,2,2,11,18,0,0,0,46,39,34,53.4,Matches
Mathew Ryan,au AUS,GK,30-363,11.0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,100.0,Matches
Maxim Dekker,nl NED,DF,18-350,9.4,0,0,0,2,4,0,0,8,6,0,0,0,27,17,8,68.0,Matches
Myron van Brederode,nl NED,FW,19-274,8.2,1,0,0,8,11,5,16,7,9,0,0,0,51,2,6,25.0,Matches
Sven Mijnans,nl NED,"MF,FW",23-028,7.2,1,0,0,8,7,2,11,10,6,1,0,0,33,9,14,39.1,Matches
Wouter Goes,nl NED,DF,18-300,6.3,1,0,0,6,3,1,0,7,4,0,0,0,33,7,12,36.8,Matches
Håkon Evjen,no NOR,FW,23-051,5.7,1,0,0,3,4,0,19,3,7,0,0,0,27,3,1,75.0,Matches
Djordje Mihailovic,us USA,"MF,FW",24-147,4.3,1,0,0,6,3,0,0,3,12,0,0,0,25,6,7,46.2,Matches
Bruno Martins Indi,nl NED,DF,31-057,3.5,1,0,0,4,0,0,1,1,1,0,0,0,14,11,11,50.0,Matches
Mees de Wit,nl NED,"DF,FW",24-354,5.7,2,0,0,9,2,0,10,5,8,0,0,0,35,14,9,60.9,Matches
Zinho Vanheusden,be BEL,DF,23-251,2.4,1,0,0,3,2,0,0,2,0,0,1,0,16,9,11,45.0,Matches
Riechedly Bazoer,nl NED,"MF,FW",26-176,2.6,1,0,0,1,8,2,3,1,6,0,0,0,12,9,6,60.0,Matches
Fedde de Jong,nl NED,DF,19-297,0.8,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0,100.0,Matches
Mayckel Lahdo,se SWE,FW,20-097,3.7,0,0,0,1,3,3,4,3,6,0,0,0,34,4,13,23.5,Matches
Yusuf Barasi,tr TUR,"FW,MF",20-006,2.1,0,0,0,0,6,0,1,0,2,0,0,0,10,5,14,26.3,Matches
Peer Koopmeiners,nl NED,"MF,FW",22-337,1.1,0,0,0,2,0,1,1,1,2,0,0,0,9,6,4,60.0,Matches
Mexx Meerdink,nl NED,"FW,MF",19-256,0.6,0,0,0,4,1,2,1,1,0,0,0,0,0,2,4,33.3,Matches
Aslak Witry,no NOR,DF,27-027,0.6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0.0,Matches
Zico Buurmeester,nl NED,MF,20-303,0.5,0,0,0,2,1,0,0,0,0,0,0,0,6,2,1,66.7,Matches
Squad Total,,,24.8,27.0,45,1,0,266,238,41,453,248,259,2,5,0,1543,386,413,48.3,
Opponent Total,,,25.6,27.0,34,3,1,248,257,37,472,256,266,5,2,3,1472,413,386,51.7,
