Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Tijjani Reijnders,nl NED,MF,24-248,27,27,2423.0,26.9,3.0,4.0,7.0,3.0,0.0,0.0,4.0,0.0,4.6,4.6,5.7,10.3,75.0,190.0,76.0,0.11,0.15,0.26,0.11,0.26,0.17,0.21,0.38,0.17,0.38,Matches
Pantelis Hatzidiakos,gr GRE,DF,26-075,27,27,2263.0,25.1,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,1.9,1.9,1.7,3.6,35.0,135.0,50.0,0.0,0.16,0.16,0.0,0.16,0.08,0.07,0.14,0.08,0.14,Matches
Jordy Clasie,nl NED,MF,31-280,26,26,2298.0,25.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.7,0.7,1.3,2.0,22.0,188.0,20.0,0.04,0.04,0.08,0.04,0.08,0.03,0.05,0.08,0.03,0.08,Matches
Milos Kerkez,hu HUN,DF,19-147,26,26,2041.0,22.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,1.9,3.3,58.0,86.0,157.0,0.09,0.04,0.13,0.09,0.13,0.06,0.08,0.14,0.06,0.14,Matches
Jens Odgaard,dk DEN,FW,24-003,24,23,1851.0,20.6,8.0,4.0,12.0,8.0,0.0,0.0,1.0,0.0,7.4,7.4,2.3,9.6,43.0,52.0,157.0,0.39,0.19,0.58,0.39,0.58,0.36,0.11,0.47,0.36,0.47,Matches
Yukinari Sugawara,jp JPN,"DF,FW",22-279,24,19,1805.0,20.1,3.0,6.0,9.0,3.0,0.0,0.0,5.0,0.0,2.5,2.5,3.5,6.0,36.0,74.0,121.0,0.15,0.3,0.45,0.15,0.45,0.13,0.17,0.3,0.13,0.3,Matches
Jesper Karlsson,se SWE,FW,24-252,20,19,1577.0,17.5,6.0,4.0,10.0,6.0,0.0,1.0,4.0,0.0,3.4,2.6,4.1,6.7,44.0,104.0,205.0,0.34,0.23,0.57,0.34,0.57,0.19,0.24,0.43,0.15,0.38,Matches
Sam Beukema,nl NED,DF,24-137,19,17,1582.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.1,0.8,35.0,97.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Vangelis Pavlidis,gr GRE,FW,24-133,19,17,1441.0,16.0,11.0,4.0,15.0,10.0,1.0,1.0,2.0,0.0,9.0,8.3,3.7,11.9,31.0,43.0,120.0,0.69,0.25,0.94,0.62,0.87,0.57,0.23,0.79,0.52,0.75,Matches
Hobie Verhulst,nl NED,GK,30-001,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dani de Wit,nl NED,MF,25-065,15,15,1119.0,12.4,5.0,0.0,5.0,5.0,0.0,0.0,3.0,1.0,2.8,2.8,1.8,4.6,4.0,33.0,37.0,0.4,0.0,0.4,0.4,0.4,0.23,0.14,0.37,0.23,0.37,Matches
Mathew Ryan,au AUS,GK,30-360,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maxim Dekker,nl NED,DF,18-347,13,10,844.0,9.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,11.0,39.0,3.0,0.11,0.0,0.11,0.11,0.11,0.03,0.0,0.03,0.03,0.03,Matches
Myron van Brederode,nl NED,FW,19-271,19,10,738.0,8.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,1.6,2.4,36.0,54.0,99.0,0.24,0.0,0.24,0.24,0.24,0.09,0.2,0.29,0.09,0.29,Matches
Sven Mijnans,nl NED,"MF,FW",23-025,8,7,645.0,7.2,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.4,2.4,1.7,4.2,2.0,37.0,39.0,0.28,0.14,0.42,0.28,0.42,0.34,0.24,0.58,0.34,0.58,Matches
