16,Strasbourg,29,5,11,13,37,50,-13,26,0.90,36.0,48.5,-12.4,-0.43,D L D W L,"23,553",Habib Diallo - 15,Matz Sels,Unnamed: 19
17,Auxerre,29,6,8,15,24,51,-27,26,0.9,30.7,43.0,-12.3,-0.42,W D D L W,14090,M'Baye Niang - 4,Benoît Costil,
18,Troyes,29,4,9,16,38,62,-24,21,0.72,33.3,55.8,-22.5,-0.78,L D L D L,8941,Mama Samba Baldé - 10,Gauthier Gallon,
19,Ajaccio,29,6,3,20,21,52,-31,21,0.72,32.6,40.2,-7.6,-0.26,W L L L L,6880,"Youcef Belaïli, Mounaim El Idrissy - 6",Benjamin Leroy,
20,Angers,29,2,5,22,22,64,-42,11,0.38,32.8,46.8,-13.9,-0.48,L L L L D,9019,Sofiane Boufal - 4,Paul Bernardoni,
