Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Gauthier Gallon,fr FRA,GK,29-330,20.0,45,4,0,6,2,35.8,0.31,-7.2,-0.36,64,246,26.0,448,76,35.5,32.9,150,58.0,42.3,307,19,6.2,8,0.4,9.9,Matches
Mateusz Lis,pl POL,GK,26-020,7.0,14,2,0,1,0,14.8,0.27,0.8,0.11,35,105,33.3,198,33,39.9,35.7,65,40.0,34.1,129,10,7.8,11,1.57,14.8,Matches
Squad Total,,,26.6,27.0,59,6,0,7,2,50.6,0.3,-6.4,-0.24,99,351,28.2,646,109,36.8,33.8,215,52.6,39.8,436,29,6.7,19,0.7,11.3,
Opponent Total,,,27.0,27.0,36,4,0,3,2,28.2,0.24,-5.8,-0.21,96,232,41.4,654,104,28.1,30.6,148,32.4,32.5,335,21,6.3,31,1.15,15.3,
