Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Erik Palmer-Brown,us USA,DF,25-347,26.5,35,23,28,6,1,16,25,64.0,9,42,20,22,20,55,131,0,Matches
Yoann Salmier,gf GUF,DF,30-136,25.9,43,25,27,11,5,18,29,62.1,11,30,18,12,34,77,106,0,Matches
Rominigue Kouamé,ml MLI,MF,26-110,22.5,32,22,22,8,2,11,27,40.7,16,25,8,17,40,72,33,0,Matches
Mama Samba Baldé,gw GNB,FW,27-151,22.3,38,17,12,16,10,11,20,55.0,9,24,3,21,4,42,9,0,Matches
Rony Lopes,pt POR,"MF,FW",27-099,20.2,18,10,5,11,2,6,27,22.2,21,11,2,9,5,23,7,0,Matches
Gauthier Gallon,fr FRA,GK,29-348,22.0,2,2,2,0,0,2,3,66.7,1,0,0,0,2,4,14,0,Matches
Thierno Balde,fr FRA,DF,20-300,19.0,26,13,18,4,4,17,28,60.7,11,13,3,10,20,46,29,0,Matches
Xavier Chavalerin,fr FRA,MF,32-030,20.5,65,39,27,26,12,25,61,41.0,36,21,5,16,33,98,13,0,Matches
Jackson Porozo,ec ECU,DF,22-245,16.4,29,17,21,7,1,12,28,42.9,16,19,14,5,32,61,68,0,Matches
Renaud Ripart,fr FRA,"FW,MF",30-023,14.7,40,23,14,20,6,19,52,36.5,33,29,2,27,7,47,5,0,Matches
Andreas Bruus,dk DEN,"DF,FW",24-080,14.3,10,5,7,3,0,7,13,53.8,6,11,1,10,16,26,14,0,Matches
Yasser Larouci,dz ALG,"DF,FW",22-095,13.2,13,8,8,4,1,6,8,75.0,2,10,1,9,17,30,24,0,Matches
Wilson Odobert,fr FRA,"MF,FW",18-129,14.3,18,14,9,7,2,8,21,38.1,13,9,0,9,13,31,4,0,Matches
Abdu Conté,pt POR,DF,25-013,13.1,22,14,13,6,3,11,20,55.0,9,12,6,6,6,28,23,0,Matches
Florian Tardieu,fr FRA,MF,30-349,11.2,31,20,19,12,0,12,31,38.7,19,19,4,15,23,54,15,0,Matches
Adil Rami,fr FRA,DF,37-100,11.1,13,10,9,3,1,12,23,52.2,11,9,6,3,12,25,43,1,Matches
Lucien Agoume,fr FRA,MF,21-056,8.1,28,15,11,10,7,12,19,63.2,7,8,1,7,19,47,15,0,Matches
Mateusz Lis,pl POL,GK,26-038,7.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,Matches
Papa Ndiaga Yade,sn SEN,DF,23-091,5.3,9,6,6,1,2,7,19,36.8,12,9,2,7,7,16,7,0,Matches
Ike Ugbo,ca CAN,"FW,MF",24-197,4.9,4,1,1,2,1,3,5,60.0,2,6,1,5,1,5,2,0,Matches
Jeff Reine-Adélaïde,fr FRA,MF,25-079,1.1,1,0,0,1,0,0,0,,0,1,0,1,1,2,0,0,Matches
Tristan Dingomé,cm CMR,MF,32-048,1.1,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0,Matches
Alexis Tibidi,fr FRA,"FW,MF",19-154,0.8,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
Mathis Hamdi,fr FRA,DF,19-170,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Matches
Kyliane Dong,fr FRA,"DF,MF",18-191,0.6,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,Matches
Banhie Zoukrou,fr FRA,DF,19-334,0.6,1,0,0,1,0,1,1,100.0,0,3,3,0,0,1,1,0,Matches
Amar Ahmed,se SWE,FW,19-046,0.2,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches
Jordan Dongmo,cm CMR,MF,22-066,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Marlos Moreno,co COL,"MF,DF",26-198,0.1,2,2,2,0,0,2,3,66.7,1,1,1,0,0,2,0,0,Matches
Ante Palaversa,hr CRO,MF,23-000,0.1,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,Matches
Squad Total,,,26.6,29.0,487,291,263,163,61,220,469,46.9,249,313,101,212,315,802,567,1,
Opponent Total,,,27.0,29.0,512,292,199,221,92,262,515,50.9,253,319,83,236,299,811,414,7,
