Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
16,Auxerre,14,4,5,5,12,20,-8,17,1.21,16.4,16.7,-0.2,-0.01,15,2,3,10,12,31,-19,9,0.6,14.0,26.1,-12.1,-0.8
17,Brest,13,2,5,6,14,22,-8,11,0.85,15.1,20.4,-5.3,-0.41,15,3,4,8,16,24,-8,13,0.87,15.6,23.9,-8.2,-0.55
18,Troyes,14,1,9,4,16,22,-6,12,0.86,13.5,23.9,-10.5,-0.75,15,3,0,12,22,40,-18,9,0.6,19.6,31.7,-12.1,-0.81
19,Ajaccio,14,3,1,10,9,22,-13,10,0.71,18.9,19.2,-0.2,-0.02,14,3,2,9,11,28,-17,11,0.79,13.2,18.7,-5.5,-0.39
20,Angers,14,1,2,11,14,30,-16,5,0.36,18.6,23.1,-4.5,-0.32,14,1,2,11,7,33,-26,5,0.36,13.3,22.2,-8.9,-0.63
