Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Fabijan Buntić,hr CRO,GK,26-023,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kiko Bondoso,pt POR,FW,27-122,25,25,2098.0,23.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,3.1,5.7,56.0,78.0,150.0,0.09,0.09,0.17,0.09,0.17,0.11,0.13,0.25,0.11,0.25,Matches
Samu,pt POR,MF,26-332,24,23,1985.0,22.1,3.0,4.0,7.0,2.0,1.0,1.0,6.0,0.0,4.3,3.5,3.9,7.4,39.0,147.0,84.0,0.14,0.18,0.32,0.09,0.27,0.19,0.18,0.37,0.16,0.34,Matches
Christian Neiva Afonso,pt POR,DF,28-099,22,22,1826.0,20.3,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.1,1.1,1.6,2.7,19.0,79.0,69.0,0.05,0.05,0.1,0.05,0.1,0.05,0.08,0.13,0.05,0.13,Matches
Anderson Jesus,br BRA,DF,28-017,21,21,1857.0,20.6,3.0,0.0,3.0,3.0,0.0,0.0,7.0,1.0,1.8,1.8,0.1,1.9,1.0,19.0,5.0,0.15,0.0,0.15,0.15,0.15,0.09,0.01,0.09,0.09,0.09,Matches
Raphael Guzzo,pt POR,MF,28-072,22,21,1657.0,18.4,2.0,3.0,5.0,2.0,0.0,0.0,9.0,1.0,2.3,2.3,1.3,3.6,18.0,103.0,42.0,0.11,0.16,0.27,0.11,0.27,0.12,0.07,0.19,0.12,0.19,Matches
Bruno Wilson,pt POR,DF,26-082,19,18,1598.0,17.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,0.9,2.2,4.0,28.0,2.0,0.0,0.06,0.06,0.0,0.06,0.07,0.05,0.12,0.07,0.12,Matches
Nuno Gonçalo Moreira,pt POR,FW,23-276,24,18,1561.0,17.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,2.6,2.6,2.7,5.3,41.0,70.0,123.0,0.06,0.06,0.12,0.06,0.12,0.15,0.15,0.31,0.15,0.31,Matches
Milutin Osmajić,me MNE,FW,23-237,23,18,1483.0,16.5,6.0,0.0,6.0,6.0,0.0,1.0,3.0,0.0,7.8,7.1,1.0,8.1,19.0,15.0,82.0,0.36,0.0,0.36,0.36,0.36,0.47,0.06,0.53,0.43,0.49,Matches
Claudemir de Souza,br BRA,MF,34-357,18,13,1113.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.7,1.1,4.0,56.0,7.0,0.0,0.08,0.08,0.0,0.08,0.04,0.06,0.09,0.04,0.09,Matches
Igor Julião,br BRA,DF,28-208,14,13,1090.0,12.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,0.4,0.7,23.0,30.0,45.0,0.08,0.0,0.08,0.08,0.08,0.02,0.04,0.06,0.02,0.06,Matches
Ivanildo Fernandes,pt POR,DF,26-358,15,12,1060.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.4,0.9,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Alexis Méndez,us USA,MF,22-194,23,9,1134.0,12.6,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,1.8,3.0,11.0,65.0,33.0,0.08,0.16,0.24,0.08,0.24,0.1,0.14,0.24,0.1,0.24,Matches
Tomás Costa Silva,pt POR,DF,23-155,17,9,870.0,9.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.3,0.3,1.2,1.5,15.0,40.0,51.0,0.1,0.21,0.31,0.1,0.31,0.03,0.12,0.15,0.03,0.15,Matches
Kévin Zohi,ml MLI,FW,26-090,17,9,665.0,7.4,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.6,1.6,0.9,2.6,14.0,15.0,45.0,0.27,0.27,0.54,0.27,0.54,0.22,0.13,0.35,0.22,0.35,Matches
Matheus Pereira,br BRA,DF,22-088,10,3,394.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.8,1.0,16.0,15.0,18.0,0.23,0.23,0.46,0.23,0.46,0.05,0.18,0.23,0.05,0.23,Matches
Carlos Isaac,es ESP,DF,24-323,9,3,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,8.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Alexander Schmidt,at AUT,FW,25-059,7,3,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.7,1.8,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.37,0.23,0.6,0.37,0.6,Matches
Diego Rosa,br BRA,"MF,FW",20-158,9,3,257.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.16,0.05,0.16,Matches
Osama Rashid,iq IRQ,MF,31-065,11,3,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.6,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.28,0.08,0.28,Matches
Matías Lacava,ve VEN,"FW,MF",20-146,7,1,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.8,9.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.34,0.03,0.37,0.34,0.37,Matches
Pedro Ortiz,es ESP,MF,22-212,5,1,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Mohamed Aidara,ci CIV,DF,26-133,3,1,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
