Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Fabijan Buntić,hr CRO,GK,26-023,25,2250.0,90.0,100.0,25.0,25,90.0,25,0,,0,1.28,27.0,27.0,0.0,0.0,,32.1,30.5,1.6,0.06,,Matches
Kiko Bondoso,pt POR,FW,27-122,25,2098.0,84.0,93.2,23.3,25,84.0,13,0,,0,1.28,23.0,20.0,3.0,0.13,1.91,29.2,26.4,2.8,0.12,0.85,Matches
Samu,pt POR,MF,26-332,24,1985.0,83.0,88.2,22.1,23,84.0,13,1,60.0,0,1.29,23.0,24.0,-1.0,-0.05,-0.38,26.4,26.1,0.3,0.01,-0.44,Matches
Christian Neiva Afonso,pt POR,DF,28-099,22,1826.0,83.0,81.2,20.3,22,83.0,16,0,,0,1.27,17.0,21.0,-4.0,-0.2,-1.05,25.8,23.9,1.9,0.09,0.16,Matches
Anderson Jesus,br BRA,DF,28-017,21,1857.0,88.0,82.5,20.6,21,88.0,19,0,,0,1.19,20.0,24.0,-4.0,-0.19,-1.11,26.5,24.0,2.6,0.12,0.35,Matches
Raphael Guzzo,pt POR,MF,28-072,22,1657.0,75.0,73.6,18.4,21,76.0,10,1,71.0,0,1.41,24.0,18.0,6.0,0.33,1.24,22.5,21.8,0.7,0.04,-0.09,Matches
Bruno Wilson,pt POR,DF,26-082,19,1598.0,84.0,71.0,17.8,18,84.0,16,1,85.0,0,1.21,22.0,18.0,4.0,0.23,0.78,23.6,22.1,1.5,0.09,0.08,Matches
Nuno Gonçalo Moreira,pt POR,FW,23-276,24,1561.0,65.0,69.4,17.3,18,72.0,0,6,45.0,0,1.21,19.0,17.0,2.0,0.12,0.38,23.6,21.2,2.4,0.14,0.24,Matches
Milutin Osmajić,me MNE,FW,23-237,23,1483.0,64.0,65.9,16.5,18,75.0,7,5,28.0,0,1.22,17.0,17.0,0.0,0.0,0.0,20.1,19.7,0.4,0.02,-0.12,Matches
Claudemir de Souza,br BRA,MF,34-357,18,1113.0,62.0,49.5,12.4,13,75.0,2,5,27.0,0,1.22,12.0,12.0,0.0,0.0,0.0,19.7,16.6,3.1,0.25,0.38,Matches
