Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Fabijan Buntić,hr CRO,GK,26-041,26.0,28,6,0,1,0,30.8,0.22,2.8,0.11,105,294,35.7,428,141,33.9,33.5,274,54.4,42.8,529,14,2.6,23,0.88,13.4,Matches
Squad Total,,,26.5,26.0,28,6,0,1,0,30.8,0.22,2.8,0.11,105,294,35.7,428,141,33.9,33.5,274,54.4,42.8,529,14,2.6,23,0.88,13.4,
Opponent Total,,,26.9,26.0,30,1,0,1,4,33.6,0.27,7.6,0.29,133,337,39.5,758,163,32.3,32.4,204,45.1,39.1,343,25,7.3,45,1.73,15.7,
