Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Aaron Ramsdale,eng ENG,GK,24-324,29,29,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Dos Santos,br BRA,DF,25-105,29,29,2605.0,28.9,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,4.1,4.1,0.2,4.3,14.0,128.0,12.0,0.1,0.0,0.1,0.1,0.1,0.14,0.01,0.15,0.14,0.15,Matches
Bukayo Saka,eng ENG,FW,21-210,29,28,2434.0,27.0,12.0,10.0,22.0,10.0,2.0,2.0,5.0,0.0,8.8,7.4,6.6,14.0,133.0,82.0,409.0,0.44,0.37,0.81,0.37,0.74,0.33,0.24,0.57,0.27,0.52,Matches
Martin Ødegaard,no NOR,MF,24-107,28,28,2390.0,26.6,10.0,7.0,17.0,10.0,0.0,0.0,4.0,0.0,8.1,8.1,6.9,15.0,68.0,210.0,153.0,0.38,0.26,0.64,0.38,0.64,0.31,0.26,0.57,0.31,0.57,Matches
Granit Xhaka,ch SUI,MF,30-188,29,28,2379.0,26.4,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,2.9,2.9,4.4,7.3,34.0,171.0,151.0,0.19,0.19,0.38,0.19,0.38,0.11,0.17,0.28,0.11,0.28,Matches
Martinelli,br BRA,FW,21-289,29,28,2342.0,26.0,13.0,3.0,16.0,13.0,0.0,0.0,3.0,0.0,8.3,8.3,6.4,14.7,104.0,84.0,301.0,0.5,0.12,0.61,0.5,0.61,0.32,0.25,0.57,0.32,0.57,Matches
William Saliba,fr FRA,DF,22-010,27,27,2415.0,26.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.9,0.9,1.2,2.1,13.0,99.0,2.0,0.07,0.04,0.11,0.07,0.11,0.03,0.04,0.08,0.03,0.08,Matches
Ben White,eng ENG,DF,25-177,29,27,2245.0,24.9,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,2.1,3.4,52.0,196.0,99.0,0.08,0.12,0.2,0.08,0.2,0.05,0.09,0.14,0.05,0.14,Matches
Thomas Partey,gh GHA,MF,29-294,24,22,1920.0,21.3,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.3,3.3,22.0,176.0,22.0,0.14,0.0,0.14,0.14,0.14,0.1,0.06,0.15,0.1,0.15,Matches
Oleksandr Zinchenko,ua UKR,DF,26-109,22,21,1738.0,19.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,1.4,2.6,62.0,192.0,59.0,0.05,0.1,0.16,0.05,0.16,0.07,0.07,0.14,0.07,0.14,Matches
