Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Aaron Ramsdale,eng ENG,GK,24-324,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Dos Santos,br BRA,DF,25-105,28.9,3,25,8,32.0,0.86,0.28,0.12,0.38,12.7,0,0,0,4.1,4.1,0.17,-1.1,-1.1,Matches
Bukayo Saka,eng ENG,FW,21-210,27.0,12,67,21,31.3,2.48,0.78,0.15,0.48,16.0,0,2,2,8.8,7.4,0.11,3.2,2.6,Matches
Martin Ødegaard,no NOR,MF,24-107,26.6,10,76,22,28.9,2.86,0.83,0.13,0.45,19.5,8,0,0,8.1,8.1,0.11,1.9,1.9,Matches
Granit Xhaka,ch SUI,MF,30-188,26.4,5,30,8,26.7,1.13,0.3,0.17,0.63,17.8,3,0,0,2.9,2.9,0.1,2.1,2.1,Matches
Martinelli,br BRA,FW,21-289,26.0,13,71,26,36.6,2.73,1.0,0.18,0.5,15.7,2,0,0,8.3,8.3,0.12,4.7,4.7,Matches
William Saliba,fr FRA,DF,22-010,26.8,2,6,3,50.0,0.22,0.11,0.33,0.67,13.8,0,0,0,0.9,0.9,0.15,1.1,1.1,Matches
Ben White,eng ENG,DF,25-177,24.9,2,8,2,25.0,0.32,0.08,0.25,1.0,17.6,0,0,0,1.3,1.3,0.16,0.7,0.7,Matches
Thomas Partey,gh GHA,MF,29-294,21.3,3,25,4,16.0,1.17,0.19,0.12,0.75,19.9,0,0,0,2.0,2.0,0.08,1.0,1.0,Matches
Oleksandr Zinchenko,ua UKR,DF,26-109,19.3,1,24,6,25.0,1.24,0.31,0.04,0.17,22.4,0,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
Gabriel Jesus,br BRA,FW,26-000,14.6,7,55,22,40.0,3.76,1.5,0.11,0.27,10.9,0,1,1,10.0,9.2,0.17,-3.0,-3.2,Matches
Eddie Nketiah,eng ENG,FW,23-308,11.1,4,40,14,35.0,3.6,1.26,0.1,0.29,11.4,0,0,0,7.4,7.4,0.19,-3.4,-3.4,Matches
Leandro Trossard,be BEL,FW,28-120,6.0,1,10,3,30.0,1.66,0.5,0.1,0.33,16.4,0,0,0,1.4,1.4,0.14,-0.4,-0.4,Matches
Takehiro Tomiyasu,jp JPN,DF,24-149,7.4,0,3,0,0.0,0.41,0.0,0.0,,12.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Kieran Tierney,sct SCO,DF,25-302,5.9,0,5,2,40.0,0.85,0.34,0.0,0.0,25.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Jorginho,it ITA,MF,31-104,4.3,0,3,0,0.0,0.7,0.0,0.0,,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Fabio Vieira,pt POR,"MF,FW",22-308,4.6,1,13,2,15.4,2.82,0.43,0.08,0.5,19.8,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
Rob Holding,eng ENG,DF,27-195,2.2,0,1,0,0.0,0.45,0.0,0.0,,16.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Albert Sambi Lokonga,be BEL,MF,23-163,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mohamed Elneny,eg EGY,MF,30-266,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Emile Smith Rowe,eng ENG,"FW,MF",22-249,1.4,0,4,1,25.0,2.95,0.74,0.0,0.0,15.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Reiss Nelson,eng ENG,FW,23-114,1.2,3,6,5,83.3,5.09,4.25,0.5,0.6,16.9,1,0,0,0.7,0.7,0.13,2.3,2.3,Matches
Cédric Soares,pt POR,DF,31-215,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jakub Kiwior,pl POL,DF,23-047,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marquinhos,br BRA,MF,19-361,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ethan Nwaneri,eng ENG,FW,16-013,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.2,29.0,67,472,149,31.6,16.28,5.14,0.14,0.43,16.2,14,3,3,57.5,55.5,0.12,9.5,8.5,
Opponent Total,,,27.4,29.0,26,237,93,39.2,8.17,3.21,0.1,0.26,16.5,6,2,3,27.8,25.4,0.11,-1.8,-1.4,
