1,Arsenal,29,23,3,3.1,70,27,+43,72,2.48,57.5,27.8,+29.8,+1.03,W W W W W,"60,205",Martinelli - 13,Aaron Ramsdale,Unnamed: 19
2,Manchester City,28,20,4,4,71,26,45,64,2.29,59.0,21.8,37.1,1.33,D W W W W,53194,Erling Haaland - 28,Ederson,
3,Newcastle Utd,28,14,11,3,46,20,26,53,1.89,48.5,26.1,22.4,0.8,L W W W W,52243,Miguel Almirón - 11,Nick Pope,
