Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Aaron Ramsdale,eng ENG,GK,24-327,29.0,874,634,852,22,0,0,874,1,1,100.0,0,0.0,540,2906,1794,0,1,0,0,0,463,0,Matches
Gabriel Dos Santos,br BRA,DF,25-108,28.9,2142,235,866,1117,169,43,2142,2,1,50.0,0,0.0,1332,6931,4297,14,35,2,14,3,1496,12,Matches
Bukayo Saka,eng ENG,FW,21-213,27.0,1473,13,118,387,983,184,1471,124,45,36.3,56,45.2,941,6607,3482,133,68,63,62,46,1066,409,Matches
Martin Ødegaard,no NOR,MF,24-110,26.6,1615,19,149,668,813,97,1615,63,38,60.3,20,31.7,992,5370,2343,68,43,23,36,41,1181,153,Matches
Granit Xhaka,ch SUI,MF,30-191,26.4,1580,64,265,748,574,91,1580,18,9,50.0,7,38.9,937,3503,1763,34,33,8,28,20,1174,151,Matches
Martinelli,br BRA,FW,21-292,26.0,1283,13,115,358,829,190,1283,106,47,44.3,45,42.5,879,6186,2796,104,56,59,71,49,963,301,Matches
William Saliba,fr FRA,DF,22-013,26.8,2056,174,905,1094,64,15,2056,11,8,72.7,1,9.1,1323,6658,3908,13,14,1,15,6,1423,2,Matches
Ben White,eng ENG,DF,25-180,24.9,1942,67,398,1005,547,36,1942,25,6,24.0,13,52.0,1117,5077,2727,52,35,2,23,6,1314,99,Matches
Thomas Partey,gh GHA,MF,29-297,21.3,1793,57,322,1123,363,19,1793,33,24,72.7,7,21.2,1097,5231,2780,22,29,1,28,15,1305,22,Matches
Oleksandr Zinchenko,ua UKR,DF,26-112,19.3,1764,51,361,877,543,30,1764,20,13,65.0,6,30.0,1057,6048,3350,62,58,7,16,14,1176,59,Matches
Gabriel Jesus,br BRA,FW,26-003,14.6,707,16,62,267,383,134,706,79,33,41.8,35,44.3,421,2266,970,31,18,19,59,41,537,129,Matches
Eddie Nketiah,eng ENG,FW,23-311,11.1,381,10,34,145,208,79,381,33,15,45.5,12,36.4,239,1527,575,31,13,19,28,17,282,72,Matches
Leandro Trossard,be BEL,FW,28-123,6.0,323,4,28,103,197,26,323,17,11,64.7,3,17.6,221,1457,730,25,10,6,6,12,248,71,Matches
Takehiro Tomiyasu,jp JPN,DF,24-152,7.4,557,26,138,293,130,17,557,4,1,25.0,2,50.0,311,1380,624,14,7,1,7,4,344,28,Matches
Kieran Tierney,sct SCO,DF,25-305,5.9,418,17,95,195,129,8,418,6,1,16.7,2,33.3,238,1398,650,19,11,1,5,0,253,23,Matches
Jorginho,it ITA,MF,31-107,4.3,374,10,73,222,81,7,374,4,1,25.0,3,75.0,231,969,482,7,6,0,3,6,293,6,Matches
Fabio Vieira,pt POR,"MF,FW",22-311,4.6,291,3,23,131,140,23,291,17,6,35.3,10,58.8,179,686,238,5,7,1,11,7,208,34,Matches
Rob Holding,eng ENG,DF,27-198,2.2,168,14,67,96,5,1,168,1,1,100.0,0,0.0,106,481,315,2,1,1,2,0,103,1,Matches
Albert Sambi Lokonga,be BEL,MF,23-166,2.2,154,6,32,95,29,0,154,2,1,50.0,0,0.0,96,393,145,0,6,0,1,1,113,2,Matches
Mohamed Elneny,eg EGY,MF,30-269,1.3,63,2,11,42,11,0,63,0,0,,0,,38,134,37,1,0,0,0,0,49,1,Matches
Emile Smith Rowe,eng ENG,"FW,MF",22-252,1.4,80,1,12,20,48,8,80,4,2,50.0,2,50.0,53,250,106,2,1,0,0,3,56,11,Matches
Reiss Nelson,eng ENG,FW,23-117,1.2,80,2,10,10,61,13,80,3,3,100.0,0,0.0,50,333,206,11,2,5,0,6,62,20,Matches
Cédric Soares,pt POR,DF,31-218,0.3,27,2,8,9,10,0,27,0,0,,0,,14,87,67,1,2,0,0,0,20,0,Matches
Jakub Kiwior,pl POL,DF,23-050,0.1,7,1,4,3,0,0,7,0,0,,0,,5,35,22,0,0,0,0,0,5,0,Matches
Marquinhos,br BRA,MF,19-364,0.0,3,0,0,2,1,0,3,0,0,,0,,2,6,1,0,0,0,0,0,3,0,Matches
Ethan Nwaneri,eng ENG,FW,16-016,0.0,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,25.2,29.0,20156,1441,4948,9032,6319,1021,20153,573,267,46.6,224,39.1,12419,65919,34408,651,456,219,415,297,14137,1606,
Opponent Total,,,27.4,29.0,14492,2225,5903,5802,2946,468,14488,410,171,41.7,185,45.1,7861,40652,19430,375,265,102,369,242,8427,676,
