Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Filip Stankovic,rs SRB,GK,21-040,26.0,56,2,0,9,4,52.0,0.3,0.0,0.0,174,551,31.6,674,110,51.8,39.2,252,80.2,56.5,495,23,4.6,41,1.58,15.0,Matches
Barry Lauwers,nl NED,GK,23-128,1.0,0,0,0,0,0,0.1,0.09,0.1,0.09,13,29,44.8,23,4,69.6,49.7,13,100.0,62.4,16,1,6.3,0,0.0,10.5,Matches
Squad Total,,,24.6,27.0,56,2,0,9,4,52.1,0.3,0.1,0.0,187,580,32.2,697,114,52.4,39.6,265,81.1,56.8,511,24,4.7,41,1.52,15.0,
Opponent Total,,,25.6,27.0,31,0,0,2,0,30.7,0.29,-0.3,-0.01,141,365,38.6,841,137,34.4,33.0,168,45.2,40.7,343,27,7.9,44,1.63,15.8,
