Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Carel Eiting,nl NED,MF,25-054,26.7,96,3.59,61,29,3,0,1,2,9,0.34,3,6,0,0,0,0,Matches
Filip Stankovic,rs SRB,GK,21-040,26.0,3,0.12,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Derry Murkin,eng ENG,DF,23-253,24.8,43,1.73,27,4,5,2,2,3,4,0.16,3,0,0,0,1,0,Matches
Damon Mirani,nl NED,"DF,MF",26-328,22.5,29,1.29,25,0,0,2,2,0,3,0.13,3,0,0,0,0,0,Matches
Brian Plat,nl NED,DF,23-001,22.0,20,0.91,14,1,1,2,1,1,0,0.0,0,0,0,0,0,0,Matches
Xavier Mbuyamba,nl NED,DF,21-096,20.8,20,0.96,20,0,0,0,0,0,3,0.14,3,0,0,0,0,0,Matches
Benaissa Benamar,ma MAR,"DF,MF",25-363,19.3,21,1.09,18,0,1,0,0,2,3,0.16,3,0,0,0,0,0,Matches
Robert Mühren,nl NED,"FW,MF",33-323,17.4,37,2.12,31,1,1,4,0,0,2,0.11,1,0,0,1,0,0,Matches
Gaetano Oristanio,it ITA,"MF,FW",20-190,16.1,38,2.36,17,2,3,5,10,1,5,0.31,1,0,0,0,3,1,Matches
Daryl van Mieghem,nl NED,"FW,MF",33-122,15.7,43,2.75,30,4,5,3,1,0,6,0.38,2,1,2,0,1,0,Matches
Bilal Ould-Chikh,ma MAR,"FW,MF",25-252,10.5,34,3.24,21,2,7,3,1,0,1,0.1,0,0,1,0,0,0,Matches
Calvin Twigt,nl NED,MF,20-066,8.5,12,1.41,7,0,0,0,2,3,1,0.12,0,0,0,0,1,0,Matches
Oskar Buur,dk DEN,"DF,MF",25-006,7.2,12,1.66,10,2,0,0,0,0,1,0.14,0,1,0,0,0,0,Matches
Ibrahim El Kadiri,nl NED,"FW,MF",21-073,7.9,34,4.32,23,6,3,2,0,0,4,0.51,4,0,0,0,0,0,Matches
Florent da Silva,fr FRA,MF,20-004,7.4,12,1.61,11,0,0,0,1,0,1,0.13,1,0,0,0,0,0,Matches
Henk Veerman,nl NED,FW,29-280,10.9,20,1.83,14,0,3,3,0,0,4,0.37,2,0,1,1,0,0,Matches
Josh Flint,eng ENG,DF,22-175,7.1,5,0.7,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
Francesco Antonucci,be BEL,"MF,FW",23-290,4.8,6,1.25,4,0,2,0,0,0,2,0.42,2,0,0,0,0,0,Matches
Dean James,nl NED,DF,22-341,4.8,7,1.46,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Walid Ould-Chikh,ma MAR,"MF,FW",23-151,6.0,22,3.68,13,0,4,3,0,2,3,0.5,2,0,1,0,0,0,Matches
Achraf Douiri,nl NED,"DF,FW",23-130,3.1,5,1.6,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Billy van Duijl,nl NED,DF,17-184,1.6,3,1.82,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lequincio Zeefuik,nl NED,"FW,MF",18-131,2.4,4,1.68,2,0,2,0,0,0,1,0.42,0,0,1,0,0,0,Matches
Barry Lauwers,nl NED,GK,23-128,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Imran Nazih,nl NED,MF,17-071,0.6,3,4.91,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jordi Blom,nl NED,FW,20-305,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Joey Antonioli,nl NED,MF,19-112,0.4,1,2.73,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Deron Payne,nl NED,DF,20-193,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Flip Klomp,nl NED,MF,21-170,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Givairo Read,,DF,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,24.6,27.0,530,19.63,373,52,40,30,21,14,54,2.0,31,8,6,2,6,1,
Opponent Total,,,25.6,27.0,799,29.59,562,84,48,59,35,11,89,3.3,69,2,9,6,2,1,
