Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Maya Yoshida,jp JPN,DF,34-225,25.9,960,1259,76.3,20790,7500,231,289,79.9,587,650,90.3,139,288,48.3,0,0.1,0.6,-0.1,4,64,9,1,79,Matches
Tom Krauß,de GER,MF,21-288,23.5,498,681,73.1,7712,2557,246,316,77.8,204,243,84.0,30,61,49.2,0,0.5,1.2,-0.5,7,47,12,1,79,Matches
Marius Bülter,de GER,"FW,MF",30-008,22.3,348,591,58.9,5444,1951,205,261,78.5,101,178,56.7,28,68,41.2,1,3.5,3.6,-2.5,32,35,36,18,67,Matches
Cédric Brunner,ch SUI,DF,29-048,20.6,620,928,66.8,11540,5204,243,287,84.7,303,417,72.7,69,181,38.1,0,1.2,1.8,-1.2,15,40,20,13,64,Matches
Alex Král,cz CZE,MF,24-322,18.2,369,560,65.9,6366,2118,156,218,71.6,164,216,75.9,31,69,44.9,0,0.3,0.8,-0.3,5,46,5,1,60,Matches
Alexander Schwolow,de GER,GK,30-308,17.0,425,637,66.7,14131,11410,70,71,98.6,175,178,98.3,178,383,46.5,0,0.1,0.1,-0.1,1,23,1,0,0,Matches
Simon Terodde,de GER,FW,35-035,15.6,171,256,66.8,2360,333,95,124,76.6,56,83,67.5,7,11,63.6,0,1.3,1.1,-1.3,13,11,5,0,14,Matches
Henning Matriciani,de GER,DF,23-023,14.4,444,603,73.6,8745,3280,147,175,84.0,250,310,80.6,44,93,47.3,0,0.1,0.3,-0.1,1,23,4,2,30,Matches
Dominick Drexler,de GER,"MF,FW",32-315,11.8,235,358,65.6,3531,1105,122,168,72.6,76,109,69.7,15,31,48.4,3,1.7,1.2,1.3,12,24,13,6,35,Matches
Rodrigo Zalazar,uy URU,"MF,FW",23-237,10.4,159,275,57.8,3162,1258,68,94,72.3,48,71,67.6,37,82,45.1,2,2.8,2.6,-0.8,21,12,11,4,24,Matches
Ralf Fährmann,de GER,GK,34-191,9.0,243,345,70.4,7565,6057,35,36,97.2,109,110,99.1,98,197,49.7,0,0.0,0.1,0.0,0,11,0,0,0,Matches
Thomas Ouwejan,nl NED,DF,26-188,9.0,279,464,60.1,5384,2944,111,140,79.3,127,178,71.3,36,110,32.7,1,1.2,1.7,-0.2,17,21,14,6,40,Matches
Tobias Mohr,de GER,"DF,MF",27-225,8.8,298,484,61.6,6229,2739,104,127,81.9,131,183,71.6,55,137,40.1,2,1.1,1.5,0.9,18,24,11,6,27,Matches
Moritz Jenz,de GER,DF,23-341,8.0,278,360,77.2,6233,2710,82,100,82.0,143,159,89.9,52,93,55.9,0,0.0,0.2,0.0,1,17,2,1,15,Matches
Michael Frey,ch SUI,FW,28-261,7.5,97,173,56.1,1322,402,59,96,61.5,28,42,66.7,3,10,30.0,3,1.8,1.2,1.2,9,14,4,1,19,Matches
Jere Uronen,fi FIN,DF,28-267,4.7,173,241,71.8,3207,1371,76,87,87.4,72,90,80.0,22,45,48.9,0,0.7,0.6,-0.7,5,9,3,3,17,Matches
Florian Flick,de GER,MF,22-340,5.7,129,185,69.7,2170,656,64,82,78.0,50,63,79.4,11,25,44.0,0,0.0,0.1,0.0,1,13,0,0,12,Matches
Kenan Karaman,tr TUR,FW,29-032,5.5,64,106,60.4,815,261,43,63,68.3,18,28,64.3,1,1,100.0,0,0.1,0.3,-0.1,2,5,5,1,11,Matches
Jordan Larsson,se SWE,"FW,MF",25-290,5.1,87,117,74.4,1236,400,49,58,84.5,27,33,81.8,4,10,40.0,0,0.4,0.6,-0.4,4,7,5,0,12,Matches
Soichiro Kozuki,jp JPN,"FW,MF",22-105,4.2,52,85,61.2,950,298,27,36,75.0,17,31,54.8,8,12,66.7,0,0.3,0.4,-0.3,4,3,3,2,10,Matches
Sebastian Polter,de GER,"FW,MF",32-005,5.2,63,116,54.3,830,187,37,59,62.7,19,33,57.6,1,4,25.0,2,0.4,0.4,1.6,5,3,3,0,6,Matches
Danny Latza,de GER,MF,33-120,5.1,173,220,78.6,2927,749,76,84,90.5,81,98,82.7,11,21,52.4,0,0.0,0.2,0.0,1,12,4,2,22,Matches
Florent Mollet,fr FRA,MF,31-138,4.6,113,152,74.3,1664,410,59,71,83.1,39,45,86.7,5,15,33.3,0,0.4,0.5,-0.4,4,12,2,1,14,Matches
Sepp van den Berg,nl NED,DF,21-107,3.6,127,152,83.6,2537,896,39,41,95.1,71,77,92.2,15,30,50.0,0,0.0,0.0,0.0,0,5,0,0,5,Matches
Mehmet Aydin,de GER,"DF,FW",21-056,5.4,123,211,58.3,2160,792,58,78,74.4,51,82,62.2,11,28,39.3,0,0.7,0.3,-0.7,3,6,4,2,8,Matches
Leo Greiml,at AUT,DF,21-277,3.5,131,162,80.9,2727,930,31,36,86.1,84,93,90.3,15,31,48.4,0,0.1,0.1,-0.1,1,8,1,0,9,Matches
Malick Thiaw,de GER,DF,21-241,3.0,108,123,87.8,2266,690,25,30,83.3,72,79,91.1,11,14,78.6,0,0.0,0.0,0.0,0,4,0,0,3,Matches
Éder Álvarez Balanta,co COL,"MF,FW",30-037,2.6,64,91,70.3,1237,408,21,29,72.4,34,39,87.2,9,18,50.0,0,0.3,0.2,-0.3,4,11,0,0,12,Matches
Tim Skarke,de GER,"FW,MF",26-211,2.6,47,81,58.0,800,249,22,30,73.3,19,33,57.6,5,8,62.5,0,0.4,0.5,-0.4,7,4,2,2,7,Matches
Marcin Kamiński,pl POL,DF,31-081,1.0,15,20,75.0,279,131,7,7,100.0,4,6,66.7,3,6,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kerim Calhanoglu,de GER,DF,20-223,0.7,30,42,71.4,574,388,14,16,87.5,10,15,66.7,6,8,75.0,0,0.2,0.2,-0.2,3,0,2,1,3,Matches
Andreas Ivan,ro ROU,MF,28-086,0.5,9,11,81.8,100,42,7,7,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Timothée Kolodziejczak,fr FRA,DF,31-187,0.3,14,17,82.4,289,157,8,8,100.0,3,5,60.0,3,4,75.0,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Sidi Sané,de GER,FW,19-350,0.3,7,7,100.0,103,6,1,1,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.2,26.0,6953,10113,68.8,137385,60589,2638,3325,79.3,3177,3981,79.8,964,2095,46.0,14,19.8,22.4,-5.8,200,520,181,74,706,
Opponent Total,,,27.1,26.0,9601,12687,75.7,178881,69314,3971,4742,83.7,4199,5034,83.4,1168,2172,53.8,36,29.5,34.1,6.5,285,754,247,69,993,
