Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Maya Yoshida,jp JPN,DF,34-207,24.9,3,0,0,14,17,1,8,45,20,0,0,0,144,65,36,64.4,Matches
Tom Krauß,de GER,MF,21-270,22.7,4,0,0,33,25,0,10,30,56,0,0,0,186,23,24,48.9,Matches
Marius Bülter,de GER,"FW,MF",29-355,21.3,4,0,0,18,39,5,84,10,10,0,0,0,94,36,47,43.4,Matches
Cédric Brunner,ch SUI,DF,29-030,19.6,3,0,0,25,28,0,45,34,22,0,0,0,102,33,35,48.5,Matches
Alex Král,cz CZE,MF,24-304,17.2,3,0,0,16,11,2,14,14,17,0,0,0,101,32,38,45.7,Matches
Alexander Schwolow,de GER,GK,30-290,17.0,1,0,0,0,4,0,0,1,0,0,0,0,27,2,1,66.7,Matches
Simon Terodde,de GER,FW,35-017,15.2,4,0,0,29,22,23,2,6,7,2,0,0,32,52,83,38.5,Matches
Henning Matriciani,de GER,DF,23-005,13.4,0,0,0,10,5,0,7,15,16,0,0,0,68,26,17,60.5,Matches
Dominick Drexler,de GER,"MF,FW",32-297,11.3,2,1,0,22,18,2,25,4,12,0,0,0,58,15,21,41.7,Matches
Rodrigo Zalazar,uy URU,"MF,FW",23-219,9.4,3,0,0,11,25,3,59,5,7,0,0,0,68,13,25,34.2,Matches
Thomas Ouwejan,nl NED,DF,26-170,9.0,1,0,0,5,5,1,87,13,8,0,1,0,58,2,7,22.2,Matches
Tobias Mohr,de GER,"DF,MF",27-207,8.7,0,0,0,5,3,0,77,8,4,0,0,0,50,6,10,37.5,Matches
Ralf Fährmann,de GER,GK,34-173,8.0,0,0,0,0,1,0,0,0,0,0,0,0,17,2,0,100.0,Matches
Moritz Jenz,de GER,DF,23-323,8.0,3,0,0,14,3,1,1,7,9,0,1,0,52,27,16,62.8,Matches
Michael Frey,ch SUI,FW,28-243,6.8,2,0,0,25,6,6,6,1,3,0,0,0,17,28,40,41.2,Matches
Jere Uronen,fi FIN,DF,28-249,4.7,1,0,0,3,9,0,20,4,4,0,0,0,29,9,6,60.0,Matches
Florian Flick,de GER,MF,22-322,5.7,1,0,0,6,4,0,1,4,3,0,0,0,32,14,7,66.7,Matches
Kenan Karaman,tr TUR,FW,29-014,5.5,2,0,0,9,7,4,11,2,4,0,0,0,16,18,10,64.3,Matches
Jordan Larsson,se SWE,"FW,MF",25-272,5.1,0,0,0,7,6,1,2,4,5,0,0,0,23,6,11,35.3,Matches
Soichiro Kozuki,jp JPN,"FW,MF",22-087,4.2,1,0,0,7,5,0,15,3,4,0,0,0,18,3,8,27.3,Matches
Sebastian Polter,de GER,"FW,MF",31-352,5.2,2,0,0,19,7,2,2,0,3,0,0,0,20,26,22,54.2,Matches
Danny Latza,de GER,MF,33-102,5.1,1,0,0,9,7,0,13,1,8,0,0,0,42,6,11,35.3,Matches
Florent Mollet,fr FRA,MF,31-120,4.6,1,0,0,4,7,2,9,1,1,0,0,0,25,1,11,8.3,Matches
Sepp van den Berg,nl NED,DF,21-089,3.6,1,0,0,2,0,0,0,8,1,0,0,0,16,7,10,41.2,Matches
Mehmet-Can Aydin,de GER,"DF,FW",21-038,5.4,0,0,0,6,3,0,21,9,16,0,0,0,41,9,9,50.0,Matches
Malick Thiaw,de GER,DF,21-223,3.0,2,0,0,3,0,0,0,9,1,0,0,0,11,10,5,66.7,Matches
Tim Skarke,de GER,"FW,MF",26-193,2.4,0,0,0,2,6,2,12,0,1,0,0,0,16,2,7,22.2,Matches
Éder Álvarez Balanta,co COL,MF,30-019,2.1,2,0,0,3,0,0,1,3,3,0,0,0,15,2,1,66.7,Matches
Leo Greiml,at AUT,DF,21-259,2.5,2,0,0,9,1,0,2,1,1,0,1,0,17,5,1,83.3,Matches
Marcin Kamiński,pl POL,DF,31-063,1.0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,4,33.3,Matches
Kerim Calhanoglu,de GER,DF,20-205,0.7,0,0,0,3,1,0,2,0,1,0,1,0,3,1,2,33.3,Matches
Andreas Ivan,ro ROU,MF,28-068,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
Timothée Kolodziejczak,fr FRA,DF,31-169,0.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0,Matches
Sidi Sané,de GER,FW,19-332,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
Squad Total,,,28.2,25.0,49,1,0,320,275,55,537,246,248,2,4,0,1403,483,527,47.8,
Opponent Total,,,27.1,25.0,57,3,2,294,310,42,487,189,247,3,4,2,1375,527,483,52.2,
