Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Maya Yoshida,jp JPN,DF,34-225,25.9,0,7,0,0.0,0.27,0.0,0.0,,15.0,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
Tom Krauß,de GER,MF,21-288,23.5,1,20,8,40.0,0.85,0.34,0.05,0.13,18.6,0,0,0,1.7,1.7,0.09,-0.7,-0.7,Matches
Marius Bülter,de GER,"FW,MF",30-008,22.3,7,44,12,27.3,1.97,0.54,0.09,0.33,17.6,0,3,3,6.0,3.7,0.08,1.0,0.3,Matches
Cédric Brunner,ch SUI,DF,29-048,20.6,0,7,0,0.0,0.34,0.0,0.0,,26.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Alex Král,cz CZE,MF,24-322,18.2,0,23,1,4.3,1.26,0.05,0.0,0.0,19.6,0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
Alexander Schwolow,de GER,GK,30-308,17.0,0,1,0,0.0,0.06,0.0,0.0,,5.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Simon Terodde,de GER,FW,35-035,15.6,3,36,15,41.7,2.31,0.96,0.08,0.2,12.8,0,0,1,4.9,4.2,0.12,-1.9,-1.2,Matches
Henning Matriciani,de GER,DF,23-023,14.4,0,2,0,0.0,0.14,0.0,0.0,,18.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Dominick Drexler,de GER,"MF,FW",32-315,11.8,3,13,5,38.5,1.1,0.42,0.23,0.6,14.1,0,0,0,1.9,1.9,0.14,1.1,1.1,Matches
Rodrigo Zalazar,uy URU,"MF,FW",23-237,10.4,1,31,11,35.5,2.99,1.06,0.03,0.09,22.5,8,0,0,2.6,2.6,0.09,-1.6,-1.6,Matches
Ralf Fährmann,de GER,GK,34-191,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Ouwejan,nl NED,DF,26-188,9.0,0,5,1,20.0,0.56,0.11,0.0,0.0,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Tobias Mohr,de GER,"DF,MF",27-225,8.8,0,11,1,9.1,1.25,0.11,0.0,0.0,19.9,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Moritz Jenz,de GER,DF,23-341,8.0,0,8,2,25.0,1.0,0.25,0.0,0.0,9.0,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
Michael Frey,ch SUI,FW,28-261,7.5,0,21,7,33.3,2.8,0.93,0.0,0.0,16.2,0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
Jere Uronen,fi FIN,DF,28-267,4.7,0,3,0,0.0,0.63,0.0,0.0,,34.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Florian Flick,de GER,MF,22-340,5.7,0,2,1,50.0,0.35,0.18,0.0,0.0,24.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Kenan Karaman,tr TUR,FW,29-032,5.5,1,14,4,28.6,2.53,0.72,0.07,0.25,12.2,0,0,0,1.7,1.7,0.12,-0.7,-0.7,Matches
Jordan Larsson,se SWE,"FW,MF",25-290,5.1,0,10,0,0.0,1.94,0.0,0.0,,16.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
Soichiro Kozuki,jp JPN,"FW,MF",22-105,4.2,1,14,6,42.9,3.32,1.42,0.07,0.17,18.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Sebastian Polter,de GER,"FW,MF",32-005,5.2,1,6,4,66.7,1.16,0.77,0.17,0.25,11.2,0,0,0,0.5,0.5,0.09,0.5,0.5,Matches
Danny Latza,de GER,MF,33-120,5.1,0,9,0,0.0,1.76,0.0,0.0,,20.8,1,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Florent Mollet,fr FRA,MF,31-138,4.6,1,11,1,9.1,2.41,0.22,0.09,1.0,22.1,2,0,0,0.4,0.4,0.03,0.6,0.6,Matches
Sepp van den Berg,nl NED,DF,21-107,3.6,0,3,0,0.0,0.84,0.0,0.0,,12.2,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
Mehmet Aydin,de GER,"DF,FW",21-056,5.4,0,5,0,0.0,0.93,0.0,0.0,,23.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Leo Greiml,at AUT,DF,21-277,3.5,0,1,1,100.0,0.29,0.29,0.0,0.0,10.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Malick Thiaw,de GER,DF,21-241,3.0,0,2,1,50.0,0.67,0.33,0.0,0.0,8.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Éder Álvarez Balanta,co COL,"MF,FW",30-037,2.6,0,1,1,100.0,0.38,0.38,0.0,0.0,17.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Tim Skarke,de GER,"FW,MF",26-211,2.6,0,7,2,28.6,2.72,0.78,0.0,0.0,26.4,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Marcin Kamiński,pl POL,DF,31-081,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kerim Calhanoglu,de GER,DF,20-223,0.7,0,1,0,0.0,1.43,0.0,0.0,,16.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Andreas Ivan,ro ROU,MF,28-086,0.5,0,1,0,0.0,1.96,0.0,0.0,,26.5,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Timothée Kolodziejczak,fr FRA,DF,31-187,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sidi Sané,de GER,FW,19-350,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.2,26.0,19,319,84,26.3,12.27,3.23,0.05,0.19,17.9,14,3,4,29.2,26.0,0.08,-10.2,-10.0,
Opponent Total,,,27.1,26.0,48,369,138,37.4,14.19,5.31,0.12,0.33,16.9,5,3,4,39.2,36.1,0.1,8.8,8.9,
