Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
15,Hoffenheim,13,4,2,7,18,23,-5,14,1.08,22.6,17.3,5.4,0.41,12,2,2,8,15,22,-7,8,0.67,13.9,19.7,-5.8,-0.49
16,Hertha BSC,13,4,5,4,19,20,-1,17,1.31,16.2,17.9,-1.7,-0.13,12,1,1,10,11,28,-17,4,0.33,12.2,21.8,-9.5,-0.8
17,Schalke 04,13,3,4,6,14,28,-14,13,1.0,16.4,20.6,-4.2,-0.32,12,1,5,6,7,17,-10,8,0.67,11.6,15.9,-4.3,-0.36
18,Stuttgart,13,4,3,6,16,16,0,15,1.15,17.0,14.5,2.6,0.2,12,0,5,7,13,26,-13,5,0.42,14.3,17.5,-3.2,-0.27
