Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Marvin Schwäbe,de GER,GK,27-328,25.0,828,1025,80.8,21298,13380,126,128,98.4,493,500,98.6,209,395,52.9,0,0.0,0.1,0.0,0,14,1,0,1,Matches
Ellyes Skhiri,tn TUN,MF,27-313,23.7,1079,1237,87.2,19299,5788,434,484,89.7,529,580,91.2,99,118,83.9,1,1.4,1.5,-0.4,20,80,10,2,124,Matches
Jonas Hector,de GER,DF,32-296,22.4,975,1313,74.3,18006,5991,423,480,88.1,413,516,80.0,124,250,49.6,1,2.7,3.1,-1.7,24,60,11,7,98,Matches
Benno Schmitz,de GER,DF,28-122,20.2,705,1136,62.1,12547,6590,302,366,82.5,326,494,66.0,68,202,33.7,0,2.3,2.7,-2.3,18,77,32,16,106,Matches
Florian Kainz,at AUT,"FW,MF",30-146,18.5,501,841,59.6,9846,4279,192,235,81.7,211,310,68.1,87,228,38.2,6,5.9,6.0,0.1,44,55,38,10,115,Matches
Timo Hübers,de GER,DF,26-242,19.4,975,1178,82.8,20362,6889,232,261,88.9,633,703,90.0,105,192,54.7,0,0.1,0.5,-0.1,2,41,2,0,55,Matches
Linton Maina,de GER,"FW,MF",23-269,17.0,308,458,67.2,4694,1155,174,212,82.1,104,147,70.7,20,49,40.8,5,4.1,3.3,0.9,25,25,17,6,48,Matches
Steffen Tigges,de GER,FW,24-231,14.7,158,276,57.2,2262,538,92,142,64.8,50,78,64.1,9,19,47.4,1,1.3,0.9,-0.3,12,19,7,1,23,Matches
Eric Martel,de GER,MF,20-324,15.0,486,616,78.9,8215,1744,203,240,84.6,237,282,84.0,32,55,58.2,0,0.4,0.6,-0.4,3,28,5,2,39,Matches
Dejan Ljubicic,at AUT,MF,25-162,12.7,287,390,73.6,4615,1405,154,187,82.4,96,126,76.2,27,43,62.8,0,1.1,1.2,-1.1,18,24,13,3,42,Matches
Luca Kilian,de GER,DF,23-199,12.2,578,673,85.9,11467,3267,142,162,87.7,376,396,94.9,55,99,55.6,0,0.1,0.2,-0.1,2,36,0,0,48,Matches
Julian Chabot,de GER,DF,25-035,11.0,561,659,85.1,11187,3680,176,190,92.6,330,362,91.2,55,100,55.0,1,0.6,0.1,0.4,2,29,0,0,27,Matches
Ondrej Duda,sk SVK,MF,28-104,7.7,208,279,74.6,3598,866,97,115,84.3,82,101,81.2,20,37,54.1,0,0.7,0.8,-0.7,8,28,5,1,40,Matches
Denis Huseinbasic,de GER,"MF,FW",21-259,7.6,190,249,76.3,2725,674,113,131,86.3,58,71,81.7,11,20,55.0,1,0.3,0.6,0.7,4,22,6,0,30,Matches
Nikola Soldo,hr CRO,DF,22-053,6.6,270,348,77.6,5661,1561,61,74,82.4,174,191,91.1,35,72,48.6,0,0.0,0.0,0.0,1,11,1,0,15,Matches
Mathias Olesen,lu LUX,MF,21-363,4.9,109,141,77.3,1852,424,52,64,81.3,40,47,85.1,10,16,62.5,0,0.1,0.2,-0.1,2,7,2,1,14,Matches
Jan Thielmann,de GER,FW,20-297,6.2,90,142,63.4,1505,332,46,62,74.2,34,43,79.1,7,17,41.2,1,0.1,0.4,0.9,3,7,3,1,6,Matches
Kingsley Schindler,de GER,"DF,MF",29-250,7.8,212,345,61.4,3920,1565,82,104,78.8,102,153,66.7,23,58,39.7,0,0.5,0.4,-0.5,5,22,7,2,32,Matches
Sargis Adamyan,am ARM,"FW,MF",29-300,7.0,118,172,68.6,1928,470,58,72,80.6,46,62,74.2,10,16,62.5,2,0.8,1.4,1.2,8,6,11,2,23,Matches
Florian Dietz,de GER,FW,24-228,4.4,39,76,51.3,487,111,27,40,67.5,7,20,35.0,2,5,40.0,0,0.3,0.5,-0.3,4,4,0,0,5,Matches
Davie Selke,de GER,FW,28-058,4.0,41,84,48.8,510,105,28,45,62.2,11,24,45.8,0,0,,0,0.1,0.3,-0.1,3,1,2,0,5,Matches
Kristian Pedersen,dk DEN,DF,28-227,3.0,115,161,71.4,2084,969,45,54,83.3,55,73,75.3,12,23,52.2,0,0.1,0.0,-0.1,2,6,1,0,10,Matches
Kingsley Ehizibue,nl NED,DF,27-298,0.7,15,24,62.5,275,142,8,10,80.0,3,6,50.0,4,6,66.7,0,0.0,0.0,0.0,0,1,1,0,2,Matches
Tim Lemperle,de GER,"FW,MF",21-042,1.3,26,47,55.3,323,123,15,22,68.2,5,12,41.7,2,3,66.7,0,1.0,1.0,-1.0,3,3,2,0,5,Matches
Mark Uth,de GER,"MF,FW",31-207,0.5,11,15,73.3,181,42,5,7,71.4,5,5,100.0,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Justin Diehl,de GER,"MF,FW",18-112,0.2,2,2,100.0,19,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.6,25.0,8887,11887,74.8,168866,62090,3289,3889,84.6,4420,5302,83.4,1027,2026,50.7,19,23.8,25.6,-4.8,213,608,177,54,914,
Opponent Total,,,27.3,25.0,9517,12345,77.1,182331,69535,3674,4327,84.9,4345,5123,84.8,1279,2191,58.4,29,23.7,25.9,5.3,202,691,170,55,857,
