Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Marvin Schwäbe,de GER,GK,27-346,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ellyes Skhiri,tn TUN,MF,27-331,25,25,2226.0,24.7,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,3.5,3.5,1.4,4.9,41.0,129.0,39.0,0.2,0.04,0.24,0.2,0.24,0.14,0.06,0.2,0.14,0.2,Matches
Jonas Hector,de GER,DF,32-314,24,24,2104.0,23.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,2.8,4.2,45.0,103.0,106.0,0.0,0.04,0.04,0.0,0.04,0.06,0.12,0.18,0.06,0.18,Matches
Benno Schmitz,de GER,DF,28-140,24,23,1906.0,21.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,2.4,2.6,37.0,112.0,110.0,0.05,0.0,0.05,0.05,0.05,0.01,0.11,0.12,0.01,0.12,Matches
Florian Kainz,at AUT,"FW,MF",30-164,24,23,1743.0,19.4,5.0,6.0,11.0,3.0,2.0,2.0,5.0,1.0,4.4,2.9,6.0,8.9,51.0,122.0,121.0,0.26,0.31,0.57,0.15,0.46,0.23,0.31,0.54,0.15,0.46,Matches
Timo Hübers,de GER,DF,26-260,21,20,1839.0,20.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.1,0.8,7.0,57.0,0.0,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches
Linton Maina,de GER,"FW,MF",23-287,25,19,1608.0,17.9,2.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,3.5,3.5,4.5,7.9,59.0,50.0,128.0,0.11,0.28,0.39,0.11,0.39,0.19,0.25,0.44,0.19,0.44,Matches
Eric Martel,de GER,MF,20-342,22,16,1444.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.4,1.3,9.0,42.0,30.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.08,0.06,0.08,Matches
Steffen Tigges,de GER,FW,24-249,23,16,1351.0,15.0,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,3.2,3.2,1.4,4.6,16.0,25.0,67.0,0.33,0.07,0.4,0.33,0.4,0.21,0.09,0.31,0.21,0.31,Matches
Dejan Ljubicic,at AUT,MF,25-180,19,13,1170.0,13.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.2,3.2,20.0,44.0,58.0,0.23,0.0,0.23,0.23,0.23,0.15,0.09,0.24,0.15,0.24,Matches
Luca Kilian,de GER,DF,23-217,13,13,1096.0,12.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.1,1.1,0.1,1.2,12.0,48.0,2.0,0.08,0.0,0.08,0.08,0.08,0.09,0.01,0.1,0.09,0.1,Matches
Julian Chabot,de GER,DF,25-053,13,13,1083.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,0.6,1.7,2.0,31.0,1.0,0.0,0.08,0.08,0.0,0.08,0.09,0.05,0.14,0.09,0.14,Matches
Ondrej Duda,sk SVK,MF,28-122,13,9,689.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.7,1.4,12.0,40.0,33.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.18,0.1,0.18,Matches
Denis Huseinbasic,de GER,"MF,FW",21-277,17,7,696.0,7.7,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.1,2.1,0.3,2.4,9.0,30.0,43.0,0.39,0.13,0.52,0.39,0.52,0.27,0.04,0.31,0.27,0.31,Matches
Nikola Soldo,hr CRO,DF,22-071,7,6,593.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.7,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Mathias Olesen,lu LUX,MF,22-016,12,6,440.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Kingsley Schindler,gh GHA,"DF,MF",29-268,21,5,763.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.5,1.7,9.0,32.0,44.0,0.0,0.0,0.0,0.0,0.0,0.15,0.06,0.2,0.15,0.2,Matches
Jan Thielmann,de GER,FW,20-315,15,5,571.0,6.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.7,13.0,6.0,33.0,0.16,0.16,0.32,0.16,0.32,0.09,0.02,0.11,0.09,0.11,Matches
Davie Selke,de GER,FW,28-076,9,5,423.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6,1.6,0.2,1.8,5.0,5.0,21.0,0.21,0.0,0.21,0.21,0.21,0.35,0.03,0.38,0.35,0.38,Matches
Sargis Adamyan,am ARM,"FW,MF",29-318,22,4,633.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,3.4,3.4,0.8,4.1,11.0,23.0,57.0,0.14,0.28,0.43,0.14,0.43,0.48,0.11,0.59,0.48,0.59,Matches
Florian Dietz,de GER,FW,24-246,11,4,395.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.5,2.5,0.3,2.8,8.0,5.0,22.0,0.23,0.0,0.23,0.23,0.23,0.57,0.07,0.64,0.57,0.64,Matches
Kristian Pedersen,dk DEN,DF,28-245,5,3,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,Matches
