Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Marvin Schwäbe,de GER,GK,27-346,26.0,1130,784,1114,17,0,0,1130,0,0,,0,,715,3376,2053,0,1,1,1,0,701,0,Matches
Ellyes Skhiri,tn TUN,MF,27-331,24.7,1579,87,469,909,218,39,1579,23,17,73.9,6,26.1,829,5185,2658,41,27,6,20,14,943,39,Matches
Jonas Hector,de GER,DF,32-314,23.4,1674,91,494,786,412,45,1674,45,22,48.9,13,28.9,835,4313,1980,45,35,8,26,12,934,106,Matches
Benno Schmitz,de GER,DF,28-140,21.2,1384,62,364,618,409,17,1384,9,2,22.2,7,77.8,591,2548,1441,37,32,3,20,6,716,110,Matches
Florian Kainz,at AUT,"FW,MF",30-164,19.4,1127,17,163,461,523,35,1125,68,26,38.2,31,45.6,599,3436,1605,51,41,6,34,27,650,121,Matches
Timo Hübers,de GER,DF,26-260,20.4,1465,202,890,554,30,11,1465,3,3,100.0,0,0.0,833,4078,2151,7,4,0,7,2,894,0,Matches
Linton Maina,de GER,"FW,MF",23-287,17.9,663,9,56,242,378,67,663,42,14,33.3,24,57.1,409,3421,1611,59,31,25,41,18,436,128,Matches
Eric Martel,de GER,MF,20-342,16.0,854,50,238,482,143,16,854,10,4,40.0,5,50.0,413,1664,548,9,14,0,25,18,471,30,Matches
Steffen Tigges,de GER,FW,24-249,15.0,427,18,41,201,186,70,427,19,8,42.1,11,57.9,195,964,350,16,2,9,26,20,271,67,Matches
Dejan Ljubicic,at AUT,MF,25-180,13.0,518,10,70,233,226,41,518,27,11,40.7,14,51.9,302,1588,702,20,16,8,22,9,339,58,Matches
Luca Kilian,de GER,DF,23-217,12.2,788,86,438,321,33,6,788,4,2,50.0,1,25.0,500,2776,1542,12,7,0,4,2,518,2,Matches
Julian Chabot,de GER,DF,25-053,12.0,887,148,522,346,22,11,887,2,1,50.0,0,0.0,479,2039,991,2,4,0,2,1,538,1,Matches
Ondrej Duda,sk SVK,MF,28-122,7.7,360,5,37,205,120,14,360,21,9,42.9,11,52.4,220,1157,450,12,9,3,16,13,241,33,Matches
Denis Huseinbasic,de GER,"MF,FW",21-277,7.7,369,9,55,168,150,24,369,15,4,26.7,11,73.3,203,1033,413,9,9,2,22,17,215,43,Matches
Nikola Soldo,hr CRO,DF,22-071,6.6,421,47,230,182,13,7,421,3,0,0.0,3,100.0,236,1193,722,3,2,0,1,0,261,0,Matches
Mathias Olesen,lu LUX,MF,22-016,4.9,172,5,41,101,32,3,172,4,2,50.0,1,25.0,88,395,148,0,3,0,4,8,99,10,Matches
Kingsley Schindler,gh GHA,"DF,MF",29-268,8.5,477,24,123,209,150,12,477,16,5,31.3,9,56.3,227,1031,359,9,10,1,20,11,259,44,Matches
Jan Thielmann,de GER,FW,20-315,6.3,231,6,31,90,114,16,231,26,12,46.2,12,46.2,125,677,265,13,6,4,20,5,141,33,Matches
Davie Selke,de GER,FW,28-076,4.7,134,9,15,58,62,28,134,3,1,33.3,2,66.7,50,251,125,5,2,0,3,5,107,21,Matches
Sargis Adamyan,am ARM,"FW,MF",29-318,7.0,296,6,31,127,144,48,296,26,6,23.1,15,57.7,158,866,333,11,8,5,26,16,183,57,Matches
Florian Dietz,de GER,FW,24-246,4.4,137,3,4,62,72,25,137,7,1,14.3,4,57.1,68,331,153,8,4,4,18,9,99,22,Matches
Kristian Pedersen,dk DEN,DF,28-245,3.0,201,22,91,82,29,2,201,6,2,33.3,4,66.7,81,478,221,6,0,0,1,1,96,2,Matches
Kingsley Ehizibue,nl NED,DF,27-316,0.7,33,1,12,14,7,0,33,1,0,0.0,1,100.0,15,66,31,1,2,0,2,0,18,3,Matches
Tim Lemperle,de GER,"FW,MF",21-060,1.3,76,4,12,32,35,8,76,8,3,37.5,5,62.5,44,222,78,1,2,2,5,5,48,14,Matches
Mark Uth,de GER,"MF,FW",31-225,0.5,20,0,0,12,8,3,20,2,1,50.0,1,50.0,8,34,19,0,0,0,2,0,12,1,Matches
Justin Diehl,de GER,"MF,FW",18-130,0.2,3,0,0,0,3,0,3,1,0,0.0,1,100.0,3,17,12,0,0,0,0,0,4,1,Matches
Squad Total,,,26.7,26.0,15426,1705,5541,6512,3519,548,15424,391,156,39.9,192,49.1,8226,43139,20961,377,271,87,368,219,9194,946,
Opponent Total,,,27.3,26.0,16000,2002,6252,6505,3408,540,15995,586,266,45.4,255,43.5,8705,42958,19579,372,244,103,404,248,9829,864,
